# generated, 2026-09-01T02:57:22+00:00
# source, results/flights/2026-08-29_231418
frame,t_capture,t_host,x_mm,y_mm,z_mm,theta_deg,phi_deg,psi_deg,nx,ny,nz,vx_mm_s,vy_mm_s,vz_mm_s,ellipse_cx,ellipse_cy,major_px,minor_px,ellipse_deg,area_px,fit_rms_px,ambiguity_margin_deg,n_solutions,jump_deg,discrepancy_mm,margin,refine_rms_px,union_coverage,pred_pos_mm,pred_ang_deg,t_seg_ms,t_est_ms,t_total_ms
50,431177.232725,431177.232725,6.8480,-2.4661,134.7413,42.5950,-8.9661,77.8613,0.668542,-0.105482,-0.736156,,,,803.822,335.080,416.274,306.137,77.861,0.0,nan,85.375,2,0.302,0.4641,39.8854,5.1409,0.8722,,,11.0056,7.5669,18.5725
51,431177.264541,431177.264541,6.8337,-2.5318,134.7168,42.7570,-9.2106,77.8613,0.670137,-0.108666,-0.734240,,,,803.822,335.080,416.274,306.137,77.861,0.0,nan,85.375,2,0.232,0.4641,39.8854,5.2055,0.8889,,,11.0258,7.6475,18.6734
52,431177.312267,431177.312267,6.9337,-2.4022,134.7230,42.4471,-8.7078,77.8613,0.667130,-0.102178,-0.737901,,,,803.822,335.080,416.274,306.137,77.861,0.0,nan,85.375,2,0.460,0.4641,39.8854,5.2015,0.8444,,,12.5202,11.6217,24.1418
53,431177.343714,431177.343714,6.9590,-2.3472,134.7374,42.4121,-8.5180,77.8613,0.667018,-0.099901,-0.738313,,,,803.822,335.080,416.274,306.137,77.861,0.0,nan,85.375,2,0.133,0.4641,39.8854,5.2083,0.8278,,,11.3984,9.8280,21.2264
54,431177.368741,431177.368741,6.8033,-2.5071,134.7560,42.5669,-8.6626,77.8613,0.668733,-0.101884,-0.736489,,,,803.822,335.080,416.274,306.137,77.861,0.0,nan,85.375,2,0.183,0.4641,39.8854,5.2901,0.8889,,,11.3227,5.9663,17.2890
55,431177.402612,431177.402612,6.8473,-2.6163,134.7377,42.5595,-8.6000,77.8613,0.668751,-0.101139,-0.736575,,,,803.822,335.080,416.274,306.137,77.861,0.0,nan,85.375,2,0.043,0.4641,39.8854,5.3198,0.8500,,,11.2465,8.2279,19.4744
56,431177.432812,431177.432812,6.9676,-2.5417,134.6881,42.4064,-8.6899,77.8613,0.666643,-0.101891,-0.738380,,,,803.822,335.080,416.274,306.137,77.861,0.0,nan,85.375,2,0.165,0.4641,39.8854,5.2661,0.8778,,,11.1875,8.2974,19.4849
57,431177.464004,431177.464004,6.8931,-2.6018,134.7186,42.8671,-10.5958,77.8613,0.668700,-0.125094,-0.732934,,,,803.822,335.080,416.274,306.137,77.861,0.0,nan,85.375,2,1.371,0.4641,39.8854,4.9940,0.9056,,,11.3544,10.9886,22.3430
58,431177.496734,431177.496734,6.8601,-2.4982,134.7470,43.0586,-8.9671,77.8613,0.674401,-0.106418,-0.730656,,,,803.822,335.080,416.274,306.137,77.861,0.0,nan,85.375,2,1.126,0.4641,39.8854,5.1648,0.8778,,,11.3657,6.9207,18.2863
59,431177.530793,431177.530793,6.7779,-2.5969,134.9590,42.5822,-8.6210,77.8613,0.669003,-0.101428,-0.736307,,,,803.822,335.080,416.274,306.137,77.861,0.0,nan,85.375,2,0.531,0.4641,39.8854,5.5984,0.9333,,,10.9831,4.5925,15.5756
60,431177.564307,431177.564307,6.8605,-2.4615,134.7324,42.5971,-8.6723,77.8613,0.669101,-0.102056,-0.736131,,,,803.822,335.080,416.274,306.137,77.861,0.0,nan,85.375,2,0.038,0.4641,39.8854,5.2229,0.8667,,,13.5631,7.5402,21.1033
61,431177.589044,431177.589044,6.8854,-2.5436,134.7333,42.6612,-9.0427,77.8613,0.669240,-0.106509,-0.735373,,,,803.822,335.080,416.274,306.137,77.861,0.0,nan,85.375,2,0.259,0.4641,39.8854,5.1274,0.8889,,,12.7007,9.0218,21.7225
