# generated, 2026-09-04T03:25:53+00:00
# source, results/flights/New Folder With Items/2026-08-29_231418
frame,t_capture,t_host,x_mm,y_mm,z_mm,theta_deg,phi_deg,psi_deg,nx,ny,nz,vx_mm_s,vy_mm_s,vz_mm_s,ellipse_cx,ellipse_cy,major_px,minor_px,ellipse_deg,area_px,fit_rms_px,ambiguity_margin_deg,n_solutions,jump_deg,discrepancy_mm,margin,refine_rms_px,union_coverage,pred_pos_mm,pred_ang_deg,t_seg_ms,t_est_ms,t_total_ms
181,431180.952546,431180.952546,6.8671,-2.5887,134.6722,43.1068,-11.0274,77.9686,0.670743,-0.130712,-0.730081,,,,401.739,167.306,209.437,154.785,77.969,0.0,nan,84.760,2,2.754,1.4619,42.2259,4.5054,0.9222,,,3.5610,3.3438,6.9048
182,431180.980106,431180.980106,6.9561,-2.6911,134.7211,43.6790,-12.8735,77.9686,0.673258,-0.153869,-0.723220,,,,401.739,167.306,209.437,154.785,77.969,0.0,nan,84.760,2,1.391,1.4619,42.2259,4.2752,1.0000,,,3.4640,4.1060,7.5700
183,431181.005655,431181.005655,6.9824,-2.5890,134.6788,43.4877,-13.0922,77.9686,0.670310,-0.155890,-0.725522,,,,401.739,167.306,209.437,154.785,77.969,0.0,nan,84.760,2,0.244,1.4619,42.2259,4.4748,0.9222,,,3.0628,4.0332,7.0960
184,431181.028127,431181.028127,6.9690,-2.4929,134.5500,43.0822,-11.7881,77.9686,0.668641,-0.139541,-0.730374,,,,401.739,167.306,209.437,154.785,77.969,0.0,nan,84.760,2,0.982,1.4619,42.2259,4.7117,0.9000,,,3.0170,3.3826,6.3995
185,431181.056512,431181.056512,6.9626,-2.5224,134.6633,43.2262,-11.8954,77.9686,0.670172,-0.141172,-0.728656,,,,401.739,167.306,209.437,154.785,77.969,0.0,nan,84.760,2,0.162,1.4619,42.2259,4.5161,0.9056,,,3.0612,3.2977,6.3589
186,431181.080435,431181.080435,6.9927,-2.6032,134.6847,43.6555,-13.6632,77.9686,0.670786,-0.163064,-0.723503,,,,401.739,167.306,209.437,154.785,77.969,0.0,nan,84.760,2,1.289,1.4619,42.2259,4.4349,0.9333,,,2.8416,4.3407,7.1823
187,431181.105058,431181.105058,6.7665,-2.5662,134.7479,42.9054,-10.5437,77.9686,0.669295,-0.124574,-0.732479,,,,401.739,167.306,209.437,154.785,77.969,0.0,nan,84.760,2,2.266,1.4619,42.2259,4.6958,0.9333,,,3.2768,3.6365,6.9133
188,431181.132172,431181.132172,7.0576,-2.5513,134.6252,43.2247,-14.5122,77.9686,0.663010,-0.171617,-0.728674,,,,401.739,167.306,209.437,154.785,77.969,0.0,nan,84.760,2,2.728,1.4619,42.2259,4.6321,0.9278,,,3.0565,3.8121,6.8685
189,431181.160000,431181.160000,6.9831,-2.7482,134.7506,43.6556,-13.4197,77.9686,0.671474,-0.160211,-0.723502,,,,401.739,167.306,209.437,154.785,77.969,0.0,nan,84.760,2,0.866,1.4619,42.2259,4.4454,1.0000,,,3.0250,4.1118,7.1369
190,431181.188709,431181.188709,6.9595,-2.6418,134.6969,43.4193,-13.1834,77.9686,0.669218,-0.156759,-0.726343,,,,401.739,167.306,209.437,154.785,77.969,0.0,nan,84.760,2,0.287,1.4619,42.2259,4.5197,0.9500,,,3.0602,4.0792,7.1394
191,431181.216935,431181.216935,6.9758,-2.6595,134.7023,43.4893,-13.2498,77.9686,0.669898,-0.157738,-0.725503,,,,401.739,167.306,209.437,154.785,77.969,0.0,nan,84.760,2,0.084,1.4619,42.2259,4.4454,0.9722,,,3.1183,4.1209,7.2392
192,431181.244617,431181.244617,6.7721,-2.5390,134.7508,42.9277,-10.4825,77.9686,0.669708,-0.123912,-0.732214,,,,401.739,167.306,209.437,154.785,77.969,0.0,nan,84.760,2,1.976,1.4619,42.2259,4.6664,0.9222,,,3.2055,3.6743,6.8798
193,431181.268658,431181.268658,6.7591,-2.6076,134.7336,42.9425,-10.1283,77.9686,0.670648,-0.119802,-0.732038,,,,401.739,167.306,209.437,154.785,77.969,0.0,nan,84.760,2,0.242,1.4619,42.2259,4.7109,0.9556,,,3.0495,3.6393,6.6887
194,431181.296207,431181.296207,6.7708,-2.5809,134.6948,43.0338,-11.0856,77.9686,0.669696,-0.131214,-0.730951,,,,401.739,167.306,209.437,154.785,77.969,0.0,nan,84.760,2,0.659,1.4619,42.2259,4.6398,0.9333,,,3.0913,3.5918,6.6832
195,431181.325569,431181.325569,6.9617,-2.5948,134.6824,43.4964,-13.1887,77.9686,0.670154,-0.157044,-0.725417,,,,401.739,167.306,209.437,154.785,77.969,0.0,nan,84.760,2,1.514,1.4619,42.2259,4.3720,0.9278,,,3.1026,4.1175,7.2201
196,431181.348501,431181.348501,7.0032,-2.6288,134.7006,43.5325,-13.4816,77.9686,0.669786,-0.160575,-0.724984,,,,401.739,167.306,209.437,154.785,77.969,0.0,nan,84.760,2,0.205,1.4619,42.2259,4.4094,0.9389,,,3.0701,4.7650,7.8351
197,431181.376107,431181.376107,6.9768,-2.4547,134.5884,43.5789,-13.3294,77.9686,0.670782,-0.158930,-0.724426,,,,401.739,167.306,209.437,154.785,77.969,0.0,nan,84.760,2,0.115,1.4619,42.2259,4.5744,0.8944,,,3.1436,3.2294,6.3730
198,431181.404541,431181.404541,6.9597,-2.6398,134.6791,43.6343,-13.4889,77.9686,0.671018,-0.160959,-0.723759,,,,401.739,167.306,209.437,154.785,77.969,0.0,nan,84.760,2,0.123,1.4619,42.2259,4.3053,0.9667,,,3.0255,4.5113,7.5369
199,431181.432968,431181.432968,6.8775,-2.6057,134.6694,43.3772,-12.3917,77.9686,0.670798,-0.147383,-0.726848,,,,401.739,167.306,209.437,154.785,77.969,0.0,nan,84.760,2,0.798,1.4619,42.2259,4.3808,0.9333,,,3.0548,4.0884,7.1432
200,431181.456237,431181.456237,6.9122,-2.5907,134.6765,43.4644,-12.1015,77.9686,0.672617,-0.144215,-0.725802,,,,401.739,167.306,209.437,154.785,77.969,0.0,nan,84.760,2,0.218,1.4619,42.2259,4.3584,0.9222,,,3.1626,3.2920,6.4546
201,431181.484656,431181.484656,6.7495,-2.5670,134.8307,42.4687,-9.2191,77.9686,0.666466,-0.108172,-0.737646,,,,401.739,167.306,209.437,154.785,77.969,0.0,nan,84.760,2,2.202,1.4619,42.2259,4.7186,0.9444,,,3.3084,2.2654,5.5738
202,431181.512678,431181.512678,6.8876,-2.7220,134.7259,43.4004,-13.7630,77.9686,0.667365,-0.163463,-0.726570,,,,401.739,167.306,209.437,154.785,77.969,0.0,nan,84.760,2,3.232,1.4619,42.2259,4.3283,1.0000,,,3.0325,5.0215,8.0540
203,431181.544959,431181.544959,6.9117,-2.8088,134.8129,43.5416,-13.9239,77.9686,0.668639,-0.165767,-0.724875,,,,401.739,167.306,209.437,154.785,77.969,0.0,nan,84.760,2,0.179,1.4619,42.2259,4.4405,1.0000,,,3.1535,4.0620,7.2155
204,431181.572406,431181.572406,6.7861,-2.5740,134.7586,42.8365,-10.6957,77.9686,0.668097,-0.126186,-0.733296,,,,401.739,167.306,209.437,154.785,77.969,0.0,nan,84.760,2,2.319,1.4619,42.2259,4.6579,0.9333,,,3.0934,3.5986,6.6920
205,431181.596476,431181.596476,6.9646,-2.5446,134.5943,44.0050,-13.8061,77.9686,0.674650,-0.165786,-0.719279,,,,401.739,167.306,209.437,154.785,77.969,0.0,nan,84.760,2,2.436,1.4619,42.2259,4.4728,0.9167,,,3.2268,3.9061,7.1329
206,431181.620746,431181.620746,6.9657,-2.6026,134.6559,43.5821,-13.3065,77.9686,0.670885,-0.158671,-0.724388,,,,401.739,167.306,209.437,154.785,77.969,0.0,nan,84.760,2,0.546,1.4619,42.2259,4.3186,0.9333,,,2.9683,4.1033,7.0716
207,431181.653711,431181.653711,6.9720,-2.6404,134.6841,43.4454,-13.4385,77.9686,0.668835,-0.159814,-0.726030,,,,401.739,167.306,209.437,154.785,77.969,0.0,nan,84.760,2,0.164,1.4619,42.2259,4.3405,0.9667,,,3.1137,4.7343,7.8480
208,431181.680302,431181.680302,7.0059,-2.6010,134.6450,43.7065,-13.4500,77.9686,0.672013,-0.160716,-0.722889,,,,401.739,167.306,209.437,154.785,77.969,0.0,nan,84.760,2,0.261,1.4619,42.2259,4.4832,0.9333,,,3.3466,5.0040,8.3506
209,431181.704059,431181.704059,6.9953,-2.5764,134.6252,43.4764,-12.9948,77.9686,0.670435,-0.154718,-0.725658,,,,401.739,167.306,209.437,154.785,77.969,0.0,nan,84.760,2,0.389,1.4619,42.2259,4.4837,0.9222,,,3.6742,4.6474,8.3216
210,431181.732713,431181.732713,6.9683,-2.6871,134.6933,43.4951,-13.7482,77.9686,0.668573,-0.163576,-0.725433,,,,401.739,167.306,209.437,154.785,77.969,0.0,nan,84.760,2,0.519,1.4619,42.2259,4.4718,0.9833,,,3.8818,4.9246,8.8064
211,431181.760872,431181.760872,6.8646,-2.4809,134.8031,42.5114,-11.7408,77.9686,0.661599,-0.137502,-0.737143,,,,401.739,167.306,209.437,154.785,77.969,0.0,nan,84.760,2,1.686,1.4619,42.2259,4.7489,0.8944,,,3.0752,3.3490,6.4242
212,431181.788725,431181.788725,7.0163,-2.5481,134.6766,43.6495,-13.9606,77.9686,0.669856,-0.166524,-0.723576,,,,401.739,167.306,209.437,154.785,77.969,0.0,nan,84.760,2,1.896,1.4619,42.2259,4.6238,0.9222,,,3.0284,4.0237,7.0522
213,431181.816146,431181.816146,6.9916,-2.6250,134.7027,43.8150,-13.7755,77.9686,0.672417,-0.164857,-0.721580,,,,401.739,167.306,209.437,154.785,77.969,0.0,nan,84.760,2,0.209,1.4619,42.2259,4.4953,0.9722,,,3.1225,4.2849,7.4074
214,431181.840044,431181.840044,6.8539,-2.5518,134.7419,42.9244,-10.3731,77.9686,0.669902,-0.122625,-0.732253,,,,401.739,167.306,209.437,154.785,77.969,0.0,nan,84.760,2,2.500,1.4619,42.2259,4.6107,0.9167,,,3.0259,3.3003,6.3262
215,431181.868574,431181.868574,6.9757,-2.6225,134.6783,43.5748,-13.6482,77.9686,0.669837,-0.162647,-0.724475,,,,401.739,167.306,209.437,154.785,77.969,0.0,nan,84.760,2,2.336,1.4619,42.2259,4.4553,0.9611,,,3.1700,4.1905,7.3605
216,431181.896577,431181.896577,6.9611,-2.5918,134.6942,43.4804,-12.6390,77.9686,0.671432,-0.150563,-0.725610,,,,401.739,167.306,209.437,154.785,77.969,0.0,nan,84.760,2,0.701,1.4619,42.2259,4.4209,0.9278,,,3.1270,3.9993,7.1264
217,431181.920125,431181.920125,7.0505,-2.5761,134.6586,43.6139,-12.7991,77.9686,0.672656,-0.152813,-0.724005,,,,401.739,167.306,209.437,154.785,77.969,0.0,nan,84.760,2,0.173,1.4619,42.2259,4.4809,0.9222,,,3.2561,4.8760,8.1321
218,431181.944409,431181.944409,7.0056,-2.5897,134.6528,43.6865,-14.0190,77.9686,0.670140,-0.167321,-0.723130,,,,401.739,167.306,209.437,154.785,77.969,0.0,nan,84.760,2,0.845,1.4619,42.2259,4.5418,0.9333,,,3.1448,4.2245,7.3693
219,431181.980081,431181.980081,7.0402,-2.7936,134.8973,43.5236,-14.1846,77.9686,0.667657,-0.168752,-0.725091,,,,401.739,167.306,209.437,154.785,77.969,0.0,nan,84.760,2,0.199,1.4619,42.2259,4.5269,1.0000,,,3.2921,4.1524,7.4445
220,431182.004898,431182.004898,6.9693,-2.5212,134.5943,43.7186,-13.2983,77.9686,0.672585,-0.158971,-0.722743,,,,401.739,167.306,209.437,154.785,77.969,0.0,nan,84.760,2,0.642,1.4619,42.2259,4.7168,0.9111,,,3.5196,4.2408,7.7604
221,431182.037596,431182.037596,6.8005,-2.5471,134.7652,42.6144,-10.1776,77.9686,0.666407,-0.119637,-0.735927,,,,401.739,167.306,209.437,154.785,77.969,0.0,nan,84.760,2,2.403,1.4619,42.2259,4.7242,0.9222,,,3.1297,3.6839,6.8136
222,431182.059659,431182.059659,6.9474,-2.7131,134.7206,43.6925,-13.9126,77.9686,0.670523,-0.166094,-0.723057,,,,401.739,167.306,209.437,154.785,77.969,0.0,nan,84.760,2,2.772,1.4619,42.2259,4.4556,1.0000,,,3.1017,4.1536,7.2553
223,431182.094315,431182.094315,6.9845,-2.6510,134.6779,43.4678,-13.7082,77.9686,0.668351,-0.163027,-0.725761,,,,401.739,167.306,209.437,154.785,77.969,0.0,nan,84.760,2,0.265,1.4619,42.2259,4.5605,0.9722,,,3.2172,5.2673,8.4845
224,431182.127720,431182.127720,6.9422,-2.7769,134.6924,43.8309,-13.3206,77.9686,0.673900,-0.159559,-0.721387,,,,401.739,167.306,209.437,154.785,77.969,0.0,nan,84.760,2,0.451,1.4619,42.2259,4.4597,1.0000,,,3.1894,4.0865,7.2759
225,431182.166231,431182.166231,6.7720,-2.5793,134.7024,43.0069,-11.4223,77.9686,0.668577,-0.135079,-0.731272,,,,401.739,167.306,209.437,154.785,77.969,0.0,nan,84.760,2,1.543,1.4619,42.2259,4.6995,0.9389,,,3.3512,3.6993,7.0505
226,431182.196170,431182.196170,7.0137,-2.5832,134.6448,43.5133,-13.1668,77.9686,0.670422,-0.156836,-0.725215,,,,401.739,167.306,209.437,154.785,77.969,0.0,nan,84.760,2,1.298,1.4619,42.2259,4.5098,0.9222,,,3.0848,4.1642,7.2490
227,431182.228995,431182.228995,6.7534,-2.5913,134.7111,42.8105,-9.4220,77.9686,0.670407,-0.111249,-0.733606,,,,401.739,167.306,209.437,154.785,77.969,0.0,nan,84.760,2,2.656,1.4619,42.2259,4.7397,0.9500,,,3.2890,3.6681,6.9570
228,431182.259972,431182.259972,6.7977,-2.5999,134.6813,42.9462,-10.8252,77.9686,0.669188,-0.127960,-0.731993,,,,401.739,167.306,209.437,154.785,77.969,0.0,nan,84.760,2,0.964,1.4619,42.2259,4.7041,0.9444,,,3.0719,3.5942,6.6660
229,431182.292483,431182.292483,6.9690,-2.5914,134.5545,44.5668,-13.3325,77.9686,0.682827,-0.161822,-0.712433,,,,401.739,167.306,209.437,154.785,77.969,0.0,nan,84.760,2,2.373,1.4619,42.2259,4.7160,0.9500,,,3.1282,3.8866,7.0148
230,431182.323874,431182.323874,6.9725,-2.6884,134.7222,43.6542,-13.4384,77.9686,0.671404,-0.160427,-0.723519,,,,401.739,167.306,209.437,154.785,77.969,0.0,nan,84.760,2,0.916,1.4619,42.2259,4.4272,0.9944,,,3.2071,4.0498,7.2569
231,431182.345561,431182.345561,6.9151,-2.8105,134.7507,43.7074,-14.0827,77.9686,0.670209,-0.168130,-0.722878,,,,401.739,167.306,209.437,154.785,77.969,0.0,nan,84.760,2,0.448,1.4619,42.2259,4.3464,1.0000,,,3.2942,5.3484,8.6425
232,431182.400394,431182.400394,6.7631,-2.5245,134.5557,43.6295,-11.2441,77.9686,0.676748,-0.134542,-0.723816,,,,401.739,167.306,209.437,154.785,77.969,0.0,nan,84.760,2,1.961,1.4619,42.2259,4.9223,0.9056,,,3.0975,3.2525,6.3500
233,431182.428751,431182.428751,6.9256,-2.4404,134.7160,43.0548,-10.3632,77.9686,0.671560,-0.122809,-0.730702,,,,401.739,167.306,209.437,154.785,77.969,0.0,nan,84.760,2,0.834,1.4619,42.2259,4.6781,0.8611,,,3.1432,3.3909,6.5341
234,431182.467405,431182.467405,6.9462,-2.7340,134.7115,43.5950,-13.5796,77.9686,0.670279,-0.161906,-0.724232,,,,401.739,167.306,209.437,154.785,77.969,0.0,nan,84.760,2,2.272,1.4619,42.2259,4.3985,1.0000,,,3.1073,4.0514,7.1586
235,431182.509282,431182.509282,6.9386,-2.5872,134.6801,43.2999,-13.3180,77.9686,0.667373,-0.157982,-0.727774,,,,401.739,167.306,209.437,154.785,77.969,0.0,nan,84.760,2,0.346,1.4619,42.2259,4.5561,0.9278,,,3.1158,4.1674,7.2831
236,431182.535354,431182.535354,6.9837,-2.5054,134.4418,44.0186,-10.5397,77.9686,0.683169,-0.127107,-0.719114,,,,401.739,167.306,209.437,154.785,77.969,0.0,nan,84.760,2,2.048,1.4619,42.2259,5.0082,0.9000,,,3.0965,3.3110,6.4074
237,431182.560652,431182.560652,6.8873,-2.7796,134.7226,43.8691,-14.3377,77.9686,0.671427,-0.171616,-0.720925,,,,401.739,167.306,209.437,154.785,77.969,0.0,nan,84.760,2,2.640,1.4619,42.2259,4.6213,1.0000,,,3.1231,5.6156,8.7387
238,431182.588169,431182.588169,6.9811,-2.5333,134.5658,44.1436,-13.5985,77.9686,0.676935,-0.163749,-0.717597,,,,401.739,167.306,209.437,154.785,77.969,0.0,nan,84.760,2,0.582,1.4619,42.2259,4.5702,0.9111,,,3.1834,3.8422,7.0257
239,431182.620447,431182.620447,6.9525,-2.6581,134.6870,43.6205,-13.8543,77.9686,0.669809,-0.165194,-0.723925,,,,401.739,167.306,209.437,154.785,77.969,0.0,nan,84.760,2,0.552,1.4619,42.2259,4.4658,0.9778,,,3.0933,5.0146,8.1078
240,431182.644624,431182.644624,6.9627,-2.7746,134.7547,43.7481,-13.4941,77.9686,0.672400,-0.161356,-0.722387,,,,401.739,167.306,209.437,154.785,77.969,0.0,nan,84.760,2,0.280,1.4619,42.2259,4.4696,1.0000,,,3.6063,4.0443,7.6506
241,431182.673139,431182.673139,6.9920,-2.6221,134.7148,43.6136,-13.1337,77.9686,0.671749,-0.156737,-0.724008,,,,401.739,167.306,209.437,154.785,77.969,0.0,nan,84.760,2,0.283,1.4619,42.2259,4.4061,0.9333,,,3.3063,4.1133,7.4197
242,431182.700482,431182.700482,6.9542,-2.7154,134.7365,43.7939,-14.0292,77.9686,0.671423,-0.167768,-0.721834,,,,401.739,167.306,209.437,154.785,77.969,0.0,nan,84.760,2,0.644,1.4619,42.2259,4.4569,1.0000,,,3.1141,5.0691,8.1832
243,431182.728654,431182.728654,6.9358,-2.5156,134.6540,43.4476,-12.4263,77.9686,0.671581,-0.147980,-0.726003,,,,401.739,167.306,209.437,154.785,77.969,0.0,nan,84.760,2,1.159,1.4619,42.2259,4.4704,0.9111,,,3.9597,3.6935,7.6532
244,431182.753404,431182.753404,6.9727,-2.6366,134.7779,43.4513,-11.7923,77.9686,0.673223,-0.140549,-0.725959,,,,401.739,167.306,209.437,154.785,77.969,0.0,nan,84.760,2,0.436,1.4619,42.2259,4.5443,0.9278,,,3.5074,4.3832,7.8906
245,431182.780549,431182.780549,6.9140,-2.8015,134.7237,43.8013,-14.0903,77.9686,0.671335,-0.168506,-0.721744,,,,401.739,167.306,209.437,154.785,77.969,0.0,nan,84.760,2,1.624,1.4619,42.2259,4.4506,1.0000,,,3.0407,4.1016,7.1423
246,431182.804720,431182.804720,6.9787,-2.6176,134.6753,43.5816,-13.6874,77.9686,0.669809,-0.163126,-0.724394,,,,401.739,167.306,209.437,154.785,77.969,0.0,nan,84.760,2,0.355,1.4619,42.2259,4.3780,0.9611,,,3.0974,5.1909,8.2883
247,431182.832345,431182.832345,6.8991,-2.7952,134.7116,44.0475,-12.8969,77.9686,0.677716,-0.155179,-0.718763,,,,401.739,167.306,209.437,154.785,77.969,0.0,nan,84.760,2,0.719,1.4619,42.2259,4.3753,1.0000,,,3.4068,4.7164,8.1232
248,431182.860725,431182.860725,6.8592,-2.6077,134.7138,43.2003,-11.2205,77.9686,0.671466,-0.133204,-0.728965,,,,401.739,167.306,209.437,154.785,77.969,0.0,nan,84.760,2,1.434,1.4619,42.2259,4.4778,0.9333,,,3.2604,3.3635,6.6239
249,431182.885142,431182.885142,6.8864,-2.5103,134.5624,43.4624,-9.2954,77.9686,0.678845,-0.111109,-0.725826,,,,401.739,167.306,209.437,154.785,77.969,0.0,nan,84.760,2,1.347,1.4619,42.2259,4.8317,0.8944,,,3.6100,3.3444,6.9544
