d,tilt_deg,f,amp,pitch,model,phase_err_deg,z_eq,k_z,G_n,C_grad,C_grad_fixed_m,C_tilt,C_net,k_z_fixed_m,trace_resid,trace_resid_fixed_m,B_mean,lock,ellipticity,kappa_t,Omega_align,lambda_grad,R,max_re_root,clearance,stage,axis,factor
0.047,28.0,110.0,1.25,0.021,dipole,0.0,0.0351598315497126,-0.0048573940152743,6.4261300223597485e-06,0.0024287004081378,0.0024286991715551,5.268053894144138e-09,0.0024287056761917,-0.0048573989616126,6.801001327209899e-09,-6.185023873270246e-10,0.0010796297878877,0.9273475842610568,0.9999999878081256,7.323844858515962e-07,0.3155782649784049,5.391022274151044,0.0585377408829387,5.2919496829793315,0.0155885052097607,A,,
0.047,30.0,110.0,1.25,0.021,dipole,0.0,0.036418820470141,-0.0019376517586603,6.340904644223771e-06,0.0009688345831803,0.0009688316363002,5.198187289577012e-09,0.0009688397813676,-0.0019376635462442,1.7407700413085703e-08,-2.7364381702428553e-10,0.0010145192380188,0.9868635686485828,1.0,2.97127080870834e-07,0.1280295397714309,3.4049361294340548,0.0376011575267672,3.3064042829137685,0.0163925410285122,A,,
0.048,0.0,75.0,1.25,0.021,dipole,0.0,0.0070831413202148,-0.0179195734253755,-120.67032099943096,0.014662856618541,0.0146628548312967,-0.0459873437486665,-0.0313244871301255,-0.0293256900393704,0.0114061398117065,1.9623223077719354e-08,0.0011054431017435,0.4210349675559697,1.0,1.8177082126158424e-06,1.1487447491700769,13.24626524668259,0.0867221611357789,13.343422519829108,-0.0039168586797851,A,,
0.048,0.0,80.0,1.25,0.021,dipole,0.0,0.0088955910813227,-0.0272508133174778,-87.15943414415051,0.0167857180441079,0.0167857168484048,-0.037792855457068,-0.0210071374129601,-0.0335714130909642,0.0063206227707379,2.0605845467425172e-08,0.0013318472495256,0.3976102660411182,1.0,2.215365896976685e-06,1.312550773402925,14.17274963347174,0.0926108770243903,14.16518068194668,-0.0021044089186772,A,,
0.048,0.0,85.0,1.25,0.021,dipole,0.0,0.0105117598094125,-0.0314176520220082,-65.90476719235745,0.0177447119106319,0.0177447109625723,-0.0322604196216126,-0.0145157077109806,-0.0354894021577922,0.0040717717992557,1.9767352324451263e-08,0.0015059803707827,0.3969634975848649,1.0,2.5057795856537135e-06,1.397283640377632,14.571982122134088,0.095888371854041,14.516597661019867,-0.0004882401905874,A,,
0.048,0.0,90.0,1.25,0.021,dipole,0.0,0.0121343870285863,-0.0332067696970312,-49.471017342249375,0.0179224466366453,0.0179224458439646,-0.0271488345454885,-0.0092263879088431,-0.0358448739724577,0.0026381235762594,1.771547161050213e-08,0.0016528780277787,0.405486356176187,1.0,2.739014064349597e-06,1.4424885883254617,14.644778293123164,0.0984984927359958,14.56015574810559,0.0011343870285863,A,,
0.048,0.0,95.0,1.25,0.021,dipole,0.0,0.0138550670493106,-0.0331766370572194,-35.61943659912091,0.0173834048970106,0.0173834042253091,-0.021779584330218,-0.0043961794332073,-0.0347667937538451,0.0015901727368018,1.4696773069367008e-08,0.0017776415015798,0.4200829575418959,1.0,2.9244432654884873e-06,1.45908377582831,14.422866255577684,0.1011646194295149,14.317904928402632,0.0028550670493106,A,,
0.048,0.0,100.0,1.25,0.021,dipole,0.0,0.0157668972238835,-0.0314124439551095,-23.24961984428058,0.0161037199557957,0.0161037193942711,-0.0157518361830722,0.0003518837727234,-0.032207427876539,0.0007949959564819,1.0912003217677936e-08,0.001879739565786,0.440184099210392,1.0,3.0597682184422224e-06,1.4502709993074503,13.881847147375623,0.1044724800605246,13.762431306158174,0.0047668972238835,A,,
0.048,0.0,105.0,1.25,0.021,dipole,0.0,0.01801475005419,-0.0277482631115293,-11.625822198670924,0.0139921463003253,0.0139921458515958,-0.0086839558200463,0.005308190480279,-0.0279842851059638,0.0002360294891213,6.597227909799219e-09,0.001953897586603,0.4668838321879398,1.0,3.1323465888197073e-06,1.413973089659037,12.939763000055448,0.1092734920765533,12.814217388102298,0.00701475005419,A,,
0.048,0.0,110.0,1.25,0.021,dipole,0.0,0.0209115491878366,-0.0216813864931553,5.628828994477384e-06,0.010840695265813,0.0108406949435444,4.6144373675369706e-09,0.0108406998802504,-0.0216813877822293,4.0384707314378154e-09,2.1048594776862384e-09,0.0019855340406242,0.5042432188063583,1.0,3.108350081714128e-06,1.339361694141066,11.389711446577603,0.1175939970405061,11.29015046444198,0.0099115491878366,A,,
0.048,0.0,115.0,1.25,0.021,dipole,0.0,0.0256155778156523,-0.0114832138571549,13.325327782389571,0.0059859321581979,0.005985931994719,0.0119395762091772,0.0179255083673751,-0.0119718658323392,0.0004886504592409,-1.8429011528625638e-09,0.0019199769313756,0.569943366457758,1.0,2.8599606320151827e-06,1.17875310002468,8.463500974219672,0.1392748820630177,8.694379997449634,0.0146155778156523,A,,
0.048,2.0,80.0,1.25,0.021,dipole,0.0,0.0093936497298101,-0.0239292259624103,-96.13095716981871,0.0162047167363123,0.0162047151345543,-0.0416829618611329,-0.0254782451248206,-0.0324094101089827,0.0084802075102143,2.0160125881185653e-08,0.0012280390703171,0.4312209212311689,1.0,2.0086143208022596e-06,1.190055459387142,13.925310101731393,0.085459889273071,13.9431784003895,-0.0023325387981524,A,,
0.048,2.0,85.0,1.25,0.021,dipole,0.0,0.0111039647409722,-0.0295097266656761,-71.02389077064791,0.0173029608711264,0.0173029596977686,-0.0347662334157579,-0.0174632725446314,-0.0346059000188903,0.0050961950765767,1.9376647002189443e-08,0.0014150924685205,0.4224594848597217,0.9999999858067924,2.3251727578315877e-06,1.2965728806199972,14.38945568866538,0.0901057627663645,14.34887759877286,-0.0006222237869902,A,,
0.048,2.0,90.0,1.25,0.021,dipole,0.0,0.0127793450283971,-0.0318422789308492,-52.70534053535386,0.0175161957622356,0.0175161948242067,-0.0289237749035725,-0.0114075791413368,-0.0350323723568495,0.003190112593622,1.7291563944588084e-08,0.0015685750489443,0.4272791978545993,0.9999999836636666,2.570931320958466e-06,1.3539686196287266,14.47784918987421,0.0935200112856328,14.403458953481367,0.0010531565004346,A,,
0.048,2.0,95.0,1.25,0.021,dipole,0.0,0.0145443256336469,-0.0320709975404513,-37.68169947661844,0.0169768331388005,0.016976832369205,-0.0230405595881097,-0.0060637264493092,-0.0339536505078764,0.0018826687371496,1.4230533598724726e-08,0.0016979272617092,0.4398050000570391,1.0,2.764392843378997e-06,1.379230295006748,14.25320374757986,0.0967663354451757,14.155514446081895,0.0028181371056843,A,,
0.048,2.0,100.0,1.25,0.021,dipole,0.0,0.0165044571289898,-0.0304272147389682,-24.484529392797775,0.0156778676061315,0.0156778669797902,-0.0165884990205482,-0.0009106314144166,-0.0313557235384593,0.0009285204732949,1.042112107024762e-08,0.0018036917776313,0.4587432718700329,1.0,2.9054448633903437e-06,1.377124711625074,13.697069192063209,0.1005415605568417,13.582366731990064,0.0047782686010273,A,,
0.048,2.0,105.0,1.25,0.021,dipole,0.0,0.0188179138154782,-0.0267898853808098,-12.213200183764222,0.0135317631131185,0.0135317626253194,-0.009122700227543,0.0044090628855754,-0.0270635191325944,0.0002736408454272,6.118044414832324e-09,0.0018808113000184,0.4850264313741012,1.0,2.9817004615458344e-06,1.3459698965299935,12.725104178517178,0.1057727997859767,12.601501791524328,0.0070917252875157,A,,
0.048,2.0,110.0,1.25,0.021,dipole,0.0,0.021831647302742,-0.0206443219478109,5.736113605092383e-06,0.0103221628408394,0.0103221625015489,4.702387830531889e-09,0.0103221675432273,-0.0206443233049725,3.733868020328046e-09,1.6981253556092035e-09,0.0019140167105464,0.5230842918859041,1.0,2.957247912953397e-06,1.2742530508353036,11.113977324887315,0.1146531987231873,11.014427233164126,0.0101054587747795,A,,
0.048,2.0,115.0,1.25,0.021,dipole,0.0,0.0269476915439967,-0.0099903422080695,14.206109010250657,0.0052912176999859,0.0052912175427165,0.0127287616435166,0.0180199793435026,-0.0105824371222794,0.0005920931919022,-2.036846307937323e-09,0.0018404505727384,0.594570770874481,1.0,2.682642567851005e-06,1.1056701996923686,7.9572310474984205,0.1389516269029246,8.253722972483757,0.0152215030160341,A,,
0.048,4.0,80.0,1.25,0.021,dipole,0.0,0.0097349800433058,-0.0179130404681464,-109.96557070125276,0.0153033548904902,0.015303352510977,-0.0476817335905726,-0.0323783787000823,-0.0306066855587275,0.012693669312834,1.946322650617227e-08,0.0011039079488509,0.4797104140442261,0.9999999883384983,1.7559130968877611e-06,1.0403360891731788,13.532482627175442,0.0768769573059723,13.591059949509946,-0.0027031104581788,A,,
0.048,4.0,85.0,1.25,0.021,dipole,0.0,0.0116430557323317,-0.0268512065270656,-77.59262133200451,0.0167480941211279,0.0167480926132057,-0.0379816306217319,-0.0212335365006039,-0.0334961663100958,0.0066449817151903,1.8916315576433813e-08,0.0013174746233595,0.4537614802444106,1.0,2.1283312634852517e-06,1.1868092759628592,14.156857147497274,0.083832821338645,14.135064384587947,-0.0007950347691529,A,,
0.048,4.0,90.0,1.25,0.021,dipole,0.0,0.0133965865843481,-0.0301330743696017,-56.613956990331175,0.0170434262763381,0.0170434251425281,-0.0310687556850235,-0.0140253294086853,-0.0340868334493325,0.0039537781830745,1.6835723752606224e-08,0.0014806429997423,0.4526543459863968,1.0,2.393434596789795e-06,1.2604908232161485,14.281131117021808,0.088262674215893,14.218897115580363,0.0009584960828634,A,,
0.048,4.0,95.0,1.25,0.021,dipole,0.0,0.0152185484595702,-0.0307794405164394,-40.09637086604275,0.0165238612919637,0.016523860398174,-0.024517015820352,-0.0079931545283883,-0.0330477070467621,0.0022682820674879,1.3749585831002165e-08,0.0016159584245888,0.4621139306989916,1.0,2.59791635900337e-06,1.2961706780615585,14.061767846478665,0.0921769362296892,13.972507600196629,0.0027804579580855,A,,
0.048,4.0,100.0,1.25,0.021,dipole,0.0,0.0172362174369111,-0.0293344140929707,-25.90272107952215,0.0152169015165957,0.0152169008116755,-0.0175493372310264,-0.0023324357144307,-0.0304337916959051,0.0010993889402207,9.927445990265404e-09,0.0017261900359475,0.4793397310172047,1.0,2.7463697766498743e-06,1.30172619495917,13.494203903502548,0.0964655791677562,13.384947343956991,0.0047981269354264,A,,
0.048,4.0,105.0,1.25,0.021,dipole,0.0,0.0196249347695997,-0.0257658168889107,-12.880166485410172,0.013043389785924,0.013043389252727,-0.0096208934562005,0.0034224963297235,-0.0260867728584116,0.0003209626829373,5.647042531503611e-09,0.0018068023764544,0.5048937309492196,1.0,2.8273007483551336e-06,1.2762722965638966,12.49336389066962,0.102156017205026,12.372054860203573,0.007186844268115,A,,
0.048,4.0,110.0,1.25,0.021,dipole,0.0,0.0227726388028789,-0.0195579621119143,6.699626907989861e-06,0.0097789827855427,0.0097789824277745,5.492262917050109e-09,0.0097789882778056,-0.0195579635429865,3.45917113009353e-09,1.3125624441501227e-09,0.001841847596448,0.543580303617248,1.0,2.80259098365068e-06,1.2076126913532366,10.817601881325198,0.111634048340971,10.718064119181884,0.0103345483013942,A,,
0.048,4.0,115.0,1.25,0.021,dipole,0.0,0.0284281704175661,-0.008334460464896,15.289840197941045,0.0045363298664484,0.0045363297189115,0.0136997914986165,0.0182361213650649,-0.0090726616118897,0.0007381992680009,-2.174066647195327e-09,0.0017572236982463,0.6227312532158124,1.0,2.492498998177531e-06,1.0273011761144328,7.367776905169594,0.1394316344450695,7.761733280224435,0.0159900799160814,A,,
0.048,6.0,85.0,1.25,0.021,dipole,0.0,0.0120857562908334,-0.0227476916151206,-86.72182558876395,0.0160124548886708,0.0160124528233326,-0.0424503811033909,-0.0264379262147201,-0.0320248872883967,0.0092772181622209,1.835826844015509e-08,0.0012086420809457,0.4946205702289226,1.0,1.9042817037974929e-06,1.0618737923401669,13.842454763392505,0.0767113789057399,13.846709556198466,-0.0010490822868382,A,,
0.048,6.0,90.0,1.25,0.021,dipole,0.0,0.0139717256346462,-0.0279086782635685,-61.493528209606765,0.0164877155950105,0.0164877141834119,-0.0337465795666016,-0.0172588639715911,-0.0329754120169823,0.0050667529264524,1.634984160558961e-08,0.0013880361195082,0.4828545015997912,1.0,2.203513104158995e-06,1.160469582228939,14.046379474045604,0.0826169892656832,13.99907663000577,0.0008368870569744,A,,
0.048,6.0,95.0,1.25,0.021,dipole,0.0,0.0158705859499467,-0.0292467526578639,-42.974681292897934,0.01601971047393,0.0160197094176153,-0.0262769651810274,-0.0102572547070973,-0.0320394055756311,0.0027926682899961,1.3259599682124978e-08,0.0015314817663752,0.4876041725265297,1.0,2.4239158721375884e-06,1.209357132944047,13.845590564139,0.0873460129664936,13.766279534454132,0.0027357473722749,A,,
0.048,6.0,100.0,1.25,0.021,dipole,0.0,0.0179580089560478,-0.0281177612002219,-27.549804787959,0.01472024362028,0.0147202428180882,-0.0186652519396915,-0.0039450083194115,-0.0294404761994463,0.0013227260403381,9.436730064038557e-09,0.0016472730479778,0.5023037732156034,1.0,2.5821761866900064e-06,1.2239016066927395,13.272161330331754,0.0922156969186078,13.169281797622777,0.0048231703783761,A,,
0.048,6.0,105.0,1.25,0.021,dipole,0.0,0.0204334823117011,-0.0246752181767742,-13.643461818610469,0.0125283447151563,0.0125283441284097,-0.0101910400521046,0.0023373046630517,-0.0250566830675922,0.0003814712535385,5.189227374191585e-09,0.0017320473800646,0.5266848952492109,1.0,2.6691247982316046e-06,1.204870064861882,12.24421651157018,0.0984031982547302,12.125656664875311,0.0072986437340293,A,,
0.048,6.0,110.0,1.25,0.021,dipole,0.0,0.0237350772809462,-0.018426382441099,5.7690087815577235e-06,0.0092131928308553,0.009213192452844,4.7293548482974525e-09,0.0092131975602101,-0.0184263839531438,3.220611676651996e-09,9.525443316060755e-10,0.0017692654962358,0.5658800659505513,1.0,2.64445600270029e-06,1.1394736689070004,10.499998422044731,0.1085213181094082,10.400474633758334,0.0106002387032745,A,,
0.048,6.0,115.0,1.25,0.021,dipole,0.0,0.0301457862587663,-0.0064271832849732,16.69813054643989,0.0036943629485875,0.0036943628161827,0.0149616283716105,0.0186559913201981,-0.0073887278701612,0.0009615426122019,-2.237795867013337e-09,0.0016680578326986,0.6560192904217801,1.0,2.282286016679324e-06,0.9406604018210312,6.648963261746451,0.1414747479855908,7.199666409338183,0.0170109476810946,A,,
0.048,8.0,85.0,1.25,0.021,dipole,0.0,0.0122671308069685,-0.0142766969012727,-102.62043114907212,0.0148244209628771,0.0148244176444248,-0.0502327572291885,-0.0354083362663113,-0.0296488177268898,0.0153721450244815,1.7561959879397463e-08,0.0010702336316577,0.558587599563715,1.0,1.6092580608761411e-06,0.8973614337357791,13.319043054309846,0.0673743173647453,13.369948445675192,-0.00154845306935,A,,
0.048,8.0,90.0,1.25,0.021,dipole,0.0,0.0144765460241359,-0.0247972975093925,-67.92949312524104,0.0158136152885445,0.0158136134489619,-0.0372785252596994,-0.0214649099711548,-0.0316272110664094,0.0068299330676965,1.5831514404984762e-08,0.0012883886253853,0.5201997871466968,1.0,1.9947416675929745e-06,1.050521108895229,13.756239800110173,0.0763668796240972,13.72835201731896,0.0006609621478173,A,,
0.048,8.0,95.0,1.25,0.021,dipole,0.0,0.0164890890932733,-0.0273734164681782,-46.49552883890232,0.0154551245299619,0.0154551232517745,-0.0284297953031056,-0.0129746707731437,-0.0309102337370145,0.0035368325917456,1.2766534503161342e-08,0.0014439283605339,0.5171703249576187,1.0,2.2403662379521976e-06,1.1177792601709224,13.599420660552816,0.0821931527872515,13.532154091609115,0.0026735052169547,A,,
0.048,8.0,100.0,1.25,0.021,dipole,0.0,0.0186638894304657,-0.0267493690418355,-29.4916165263851,0.0141859805002443,0.0141859795744287,-0.0199808476615536,-0.0057948671613092,-0.0283719501938277,0.0016225919586532,8.955029769802671e-09,0.0015668859567948,0.5280738294497342,1.0,2.412158346852521e-06,1.1433164365497743,13.029082456346174,0.0877511091345416,12.93378921141194,0.004848305554147,A,,
0.048,8.0,105.0,1.25,0.021,dipole,0.0,0.02124038320788,-0.0235147533572313,-14.525713989682938,0.0119875572947761,0.0119875566437085,-0.0108500419484702,0.0011375153463058,-0.0239751085377244,0.0004603612323208,4.749692590622079e-09,0.0016566994290666,0.5506389251609494,1.0,2.507009698651633e-06,1.131689661054828,11.977040035386416,0.0944882590115109,11.8618277564984,0.0074247993315614,A,,
0.048,8.0,110.0,1.25,0.021,dipole,0.0,0.0247195671364541,-0.0172533708064575,5.702118744895471e-06,0.0086266869156157,0.0086266865151752,4.674519307016477e-09,0.008626691590135,-0.0172533724082197,3.024773972959416e-09,6.22130690713929e-10,0.0016965096954599,0.5901481602924352,1.0,2.482834730344391e-06,1.0698324330548092,10.160291583321165,0.1052954459310021,10.060783714042596,0.0109039832601354,A,,
0.048,8.0,115.0,1.25,0.021,dipole,0.0,0.0323649939329934,-0.0039851429219531,18.781027434343795,0.0026766300632458,0.002676629956328,0.016827916881365,0.0195045469446109,-0.0053532621004017,0.0013681172045385,-2.1877457102859044e-09,0.0015653597348736,0.6990585559413012,1.0,2.0291705835566147e-06,0.8363370771858759,5.659503451081928,0.1477756987719467,6.509084347233303,0.0185494100566748,A,,
0.048,10.0,90.0,1.25,0.021,dipole,0.0,0.0148374606197329,-0.0197173401275609,-77.45819204063197,0.014921734469135,0.0149217318545017,-0.0425077096222938,-0.0275859751531587,-0.0298434484480189,0.0101261288107092,1.5260984552456502e-08,0.0011748961630991,0.5704499765492272,1.0,1.7493537429192157e-06,0.9212887381447642,13.362687344600568,0.0689448697246536,13.363332402316669,0.0003579636055931,A,,
0.048,10.0,95.0,1.25,0.021,dipole,0.0,0.0170539806798066,-0.0249602395335644,-50.98012152422848,0.0148111785783643,0.0148111769777695,-0.0311719095503352,-0.0163607309719708,-0.0296223416789055,0.0046621176231642,1.2276633480634569e-08,0.0013520521576271,0.5523136775606767,1.0,2.04328678637103e-06,1.0194509958668485,13.313092896261466,0.0765750681536314,13.26099034616908,0.0025744836656668,A,,
0.048,10.0,100.0,1.25,0.021,dipole,0.0,0.0193449113286833,-0.02517979341037,-31.828913428049617,0.013609775132266,0.013609774043805,-0.0215643883023387,-0.0079546131700726,-0.0272195395986541,0.0020397568541619,8.488955999946812e-09,0.0014848076414148,0.5572650924177578,1.0,2.23502598512647e-06,1.0593591205342117,12.761732236569031,0.0830106055272492,12.675647285515812,0.0048654143145434,A,,
0.048,10.0,105.0,1.25,0.021,dipole,0.0,0.0220411915504011,-0.0222768379658103,-15.558593141788284,0.0114212752276961,0.0114212744976232,-0.0116215552892948,-0.0002002800615986,-0.0228425446618613,0.000565712489582,4.333385178467708e-09,0.001580872580607,0.5770504240042599,0.9999999886274864,2.340578327821856e-06,1.056560848531868,11.690725192675004,0.0903759887533642,11.579656816818034,0.0075616945362612,A,,
0.048,10.0,110.0,1.25,0.021,dipole,0.0,0.0257267616440619,-0.0160421730757693,6.048301602142163e-06,0.0080210879773277,0.008021087551685,4.958315299761531e-09,0.008021092935643,-0.0160421747783403,2.8788862474482535e-09,3.250296524981432e-10,0.0016238178219506,0.6165667491512392,1.0,2.3175986865694634e-06,0.9986336228482348,9.797173366942276,0.1019307901825882,9.69768373670568,0.0112472646299221,A,,
0.048,12.0,95.0,1.25,0.021,dipole,0.0,0.0175225697179632,-0.021527837361387,-57.122731740615,0.0140431901478551,0.0140431880265286,-0.0349278223324804,-0.0208846321846252,-0.0280863642570453,0.0065585429343232,1.1796011868681068e-08,0.0012528025023651,0.5960691314258235,1.0,1.823564834997254e-06,0.9098257765212908,12.96334387157266,0.070184497575232,12.93174442382594,0.0023968006027184,A,,
0.048,12.0,100.0,1.25,0.021,dipole,0.0,0.019986504410885,-0.0233154291677832,-34.72910399211984,0.0129825538889251,0.0129825525759199,-0.0235292946952561,-0.0105467408063309,-0.02596509710571,0.002649678610067,8.046129897770761e-09,0.0014004945082701,0.5908137894362101,1.0,2.048381308639515e-06,0.9708931511667797,12.464194582735828,0.0778945759168077,12.38960585217209,0.0048607352956402,A,,
0.048,12.0,105.0,1.25,0.021,dipole,0.0,0.0228294329354783,-0.0209464085381544,-16.788483102803063,0.0108285801297385,0.0108285792998321,-0.0125402266660334,-0.0017116465362949,-0.0216571546542453,0.0007107517213225,3.945418994982797e-09,0.0015046151183972,0.6062967078968259,1.0,2.1691123892889645e-06,0.9791593809726872,11.383345319928608,0.0860168389391202,11.277502847891515,0.0077036638202335,A,,
0.048,12.0,110.0,1.25,0.021,dipole,0.0,0.0267573643764542,-0.0147951343860602,6.096554711652089e-06,0.0073975685886651,0.0073975681342035,4.997872541923429e-09,0.0073975735865376,-0.0147951362039066,2.791269947816088e-09,6.450042756844798e-11,0.0015514237328842,0.6453376047256049,1.0,2.1484474715673698e-06,0.9257477985570765,9.408679039207229,0.0983929619343332,9.309210479549783,0.0116315952612094,A,,
0.048,14.0,95.0,1.25,0.021,dipole,0.0,0.0177585700001632,-0.015325300465314,-67.18104688872708,0.0129971153931528,0.0129971121991272,-0.0410780016700621,-0.0280808862769092,-0.0259942130725009,0.0106689303209917,1.1325753491303605e-08,0.0011354307918961,0.6576859679715192,1.0,1.5505414307541032e-06,0.7736070219112388,12.47118267457656,0.0620315684644965,12.47277656588254,0.0020049572035342,A,,
0.048,14.0,100.0,1.25,0.021,dipole,0.0,0.0205618808809167,-0.0209572534321707,-38.507499259201744,0.0122846279377627,0.0122846262911463,-0.026089193036846,-0.0138045650990832,-0.024569244945919,0.0036120024433546,7.636373734742907e-09,0.0013126791325491,0.630337945502965,1.0,1.8473920144021968e-06,0.8756281102245421,12.12453683097986,0.0722195101083937,12.064955054117384,0.0048082680842877,A,,
0.048,14.0,105.0,1.25,0.021,dipole,0.0,0.0235951791244168,-0.0194943348607527,-18.287473061527574,0.0102064856170877,0.0102064846562201,-0.013659903395456,-0.0034534177783683,-0.0204129657211047,0.0009186363734227,3.591335579616883e-09,0.00142785909021,0.638888808560122,1.0,1.9913142216532446e-06,0.8988994808310734,11.051526445610676,0.0813371334045975,10.95242648674384,0.0078415663277878,A,,
0.048,14.0,110.0,1.25,0.021,dipole,0.0,0.0278121301679511,-0.0135131743110046,6.131600789697201e-06,0.006756588541766,0.0067565880536087,5.026602839517414e-09,0.0067565935683689,-0.0135131762636345,2.77252748884238e-09,-1.564170702683665e-10,0.0014795554657278,0.6766843818196691,1.0,1.974828917981364e-06,0.8509370359492048,8.991825900123288,0.0946345097648673,8.892381973867657,0.0120585173713221,A,,
0.048,16.0,100.0,1.25,0.021,dipole,0.0,0.0210098761305355,-0.0175776149340155,-43.90488383846866,0.0114656348974405,0.0114656326855173,-0.0297459718693208,-0.0182803369718803,-0.022931258095587,0.0053536548608655,7.2754476818093225e-09,0.0012179867388299,0.6793435766883227,1.0,1.6202854659732505e-06,0.7679839955644457,11.713406291011076,0.0655645314850728,11.67516362635944,0.004647613003057,A,,
0.048,16.0,105.0,1.25,0.021,dipole,0.0,0.0243220164540412,-0.017862191045818,-20.17735076273526,0.0095480372343591,0.0095480360924864,-0.0150715553356048,-0.0055235181012457,-0.0190960689073048,0.0012338834229001,3.2776680571056094e-09,0.0013503109389187,0.6755800954011879,0.9999999889778168,1.804801129745185e-06,0.8147055752880498,10.689101605541657,0.0762183395156122,10.598974713251389,0.0079597533265627,A,,
0.048,16.0,110.0,1.25,0.021,dipole,0.0,0.028891865371773,-0.0121949567147105,6.152980998091048e-06,0.006097479775913,0.0060974792472067,5.044130043245771e-09,0.006097484820043,-0.0121949588295364,2.8371155008644067e-09,-3.3512296930549024e-10,0.0014084332836447,0.7108551660345837,0.999999985672262,1.7958077722897546e-06,0.7737983422122485,8.54199548571037,0.0905875381819986,8.442580838407864,0.0125296022442946,A,,
0.048,18.0,100.0,1.25,0.021,dipole,0.0,0.0210856045702329,-0.010655583950321,-53.993482494586274,0.01030637854677,0.010306374960727,-0.0365810923750447,-0.0262747138282747,-0.0206127429152453,0.0099571731432189,7.006208724291696e-09,0.0011012964938741,0.7513248903616733,1.0,1.3175375498521334e-06,0.6244873345412927,11.10547651917638,0.0562323762931702,11.106546921389253,0.0041346260091124,A,,
0.048,18.0,105.0,1.25,0.021,dipole,0.0,0.0249794254437391,-0.0159199969577527,-22.691607145368124,0.0088374977519789,0.0088374963392021,-0.0169495895059148,-0.0081120917539359,-0.017674989664728,0.001754998546205,3.013676169727475e-09,0.0012711673607154,0.7176420832758147,1.0,1.604827210682105e-06,0.7244353155415397,10.28368609391046,0.0704451019727759,10.20608578222432,0.0080284468826185,A,,
0.048,18.0,110.0,1.25,0.021,dipole,0.0,0.0299974285188782,-0.0108354503762142,5.882841991133029e-06,0.0054177266918448,0.0054177261124361,4.822673763554306e-09,0.0054177315145186,-0.0108354526938502,3.007475534236303e-09,-4.689778617533722e-10,0.0013382678443494,0.7481253322504205,1.0,1.609832894056884e-06,0.6936633440847872,8.051794821222014,0.0861501515483861,7.952415803896033,0.0130464499577576,A,,
0.048,20.0,105.0,1.25,0.021,dipole,0.0,0.0254972518521299,-0.0133075738841908,-26.38928103546671,0.0080339589144667,0.0080339570342407,-0.0197115822621971,-0.0116776233477304,-0.0160679112517602,0.0027603439447425,2.8167212659524483e-09,0.0011881221757638,0.767802513533226,1.0,1.379958285217054e-06,0.6229271968540943,9.805030671196718,0.063531386871028,9.7465568449509,0.0079782100136459,A,,
0.048,20.0,110.0,1.25,0.021,dipole,0.0,0.0311297314355161,-0.0094231535106946,6.165887806468377e-06,0.0047115784166258,0.004711577770352,5.0547108690144025e-09,0.0047115834713367,-0.0094231560957916,3.3225570784251035e-09,-5.550875471077577e-10,0.0012692585191114,0.7888007530529118,1.0,1.4142835175488672e-06,0.6094027758338734,7.508745162047977,0.0811590702150905,7.409411049809573,0.013610689597032,A,,
0.048,22.0,105.0,1.25,0.021,dipole,0.0,0.0255948615267898,-0.0082017730538151,-33.6358607078392,0.0069588590558377,0.0069588559875478,-0.025124444823309,-0.0181655857674712,-0.0139177092281506,0.0057159450578603,2.746945138368262e-09,0.00109034633587,0.8366545224441035,1.0,1.0826572487818997e-06,0.4887224870216965,9.12542654335066,0.0535561252616524,9.105023766885566,0.007529100664821,A,,
0.048,22.0,110.0,1.25,0.021,dipole,0.0,0.032289739155042,-0.0079339589962691,6.131898927003205e-06,0.0039669814285946,0.0039669806868884,5.026847248421438e-09,0.0039669864554419,-0.0079339619630963,3.860920269257995e-09,-5.893194369999133e-10,0.0012015918856721,0.8332214020685417,1.0,1.2044640204302165e-06,0.5189933336098852,6.889920915493012,0.075326457295446,6.790646600361859,0.0142239782930732,A,,
0.048,24.0,110.0,1.25,0.021,dipole,0.0,0.0334784716011458,-0.0063146435528465,6.093235199542216e-06,0.0031573241854182,0.0031573232884118,4.995151251094232e-09,0.0031573291805694,-0.0063146471408754,4.8179899193520614e-09,-5.640516586788433e-10,0.0011354404153229,0.881765403259133,1.0,9.709091668163529e-07,0.4183565275270167,6.146724404882541,0.0680617024564665,6.047537815603393,0.0148880020624854,A,,
0.048,26.0,110.0,1.25,0.021,dipole,0.0,0.0346970038272709,-0.004420585135527,5.343126412112176e-06,0.002210296023561,0.002210294795029,4.380222280640335e-09,0.0022103004037833,-0.0044205900496626,6.9115950436862694e-09,-4.596045436594531e-10,0.0010709613704103,0.9348535842243676,1.0,6.892905880249088e-07,0.2970094698031636,5.1429153310836355,0.0577511879318811,5.043887468035949,0.0156044752354094,A,,
0.048,28.0,110.0,1.25,0.021,dipole,0.0,0.035946468209005,-0.001367911855113,5.98061771154134e-06,0.0006839672213328,0.0006839634298295,4.90282896783083e-09,0.0006839721241618,-0.0013679270212636,2.258755278324899e-08,-1.6160452858716978e-10,0.0010082959241769,0.9929545996243124,1.0,2.1659517572804365e-07,0.0933290246849919,2.860894203441221,0.0326223264644778,2.762641386930111,0.0163751418690531,A,,
