design,freq_hz,n,t_s,delta_med,delta_q25,delta_q75,env_med,env_q25,env_q75
design B (half outer ring),30.0,9,5.3,0.1501,0.1226,0.2171,2.1067,2.0352,2.1605
design B (half outer ring),30.0,9,5.32,0.1675,0.1421,0.183,2.1231,2.0093,2.1644
design B (half outer ring),30.0,9,5.34,0.0967,0.085,0.2123,2.1267,1.9342,2.1589
design B (half outer ring),30.0,9,5.36,0.1546,0.0661,0.2105,2.1297,1.9697,2.1826
design B (half outer ring),30.0,9,5.38,0.1257,0.0865,0.2311,2.139,1.8817,2.1892
design B (half outer ring),30.0,9,5.4,0.1713,0.1519,0.2713,2.0916,1.8994,2.2449
design B (half outer ring),30.0,9,5.42,0.1664,0.1512,0.3181,2.1174,1.849,2.212
design B (half outer ring),30.0,9,5.44,0.1887,0.1707,0.2093,2.074,1.8438,2.215
design B (half outer ring),30.0,9,5.46,0.1981,0.1662,0.2691,2.0022,1.8046,2.18
design B (half outer ring),30.0,9,5.48,0.1914,0.16,0.223,2.1206,1.8759,2.1527
design B (half outer ring),30.0,9,5.5,0.2081,0.1627,0.2307,2.0923,1.889,2.1265
design B (half outer ring),30.0,9,5.52,0.1969,0.1287,0.2411,2.0499,1.833,2.1208
design B (half outer ring),30.0,9,5.54,0.1371,0.0935,0.1518,2.0103,1.9317,2.0336
design B (half outer ring),30.0,9,5.56,0.1074,0.0871,0.1569,1.9755,1.932,2.0396
design B (half outer ring),30.0,9,5.58,0.1238,0.091,0.1974,1.9585,1.9321,2.1313
design B (half outer ring),30.0,9,5.6,0.1581,0.059,0.1884,1.9579,1.9327,2.0802
design B (half outer ring),30.0,9,5.62,0.1244,0.115,0.2651,2.0059,1.9496,2.0728
design B (half outer ring),30.0,9,5.64,0.1694,0.1059,0.2222,2.0111,1.9598,2.0685
design B (half outer ring),30.0,9,5.66,0.1757,0.1108,0.216,2.0221,1.954,2.1086
design B (half outer ring),30.0,9,5.68,0.1275,0.0887,0.2042,1.9844,1.9266,2.0233
design B (half outer ring),30.0,9,5.7,0.1578,0.1312,0.2359,1.9726,1.8796,2.0916
design B (half outer ring),30.0,9,5.72,0.1952,0.0649,0.2514,1.9808,1.876,2.0923
design B (half outer ring),30.0,9,5.74,0.2236,0.1147,0.266,1.9756,1.7408,2.1436
design B (half outer ring),30.0,9,5.76,0.1736,0.1197,0.2768,1.981,1.7675,2.1851
design B (half outer ring),30.0,9,5.78,0.1981,0.1425,0.2584,1.9677,1.834,2.1577
design B (half outer ring),30.0,9,5.8,0.1411,0.1187,0.2818,1.9707,1.8329,2.1679
design B (half outer ring),30.0,9,5.82,0.1872,0.1662,0.2134,1.9656,1.8294,2.1388
design B (half outer ring),30.0,9,5.84,0.2601,0.1862,0.2808,1.9458,1.8341,2.1323
design B (half outer ring),30.0,9,5.86,0.2223,0.2038,0.3185,1.9864,1.8324,2.101
design B (half outer ring),30.0,9,5.88,0.2755,0.1475,0.3734,1.9875,1.827,2.1091
design B (half outer ring),30.0,9,5.9,0.2494,0.1456,0.2816,2.0121,1.8666,2.0414
design B (half outer ring),30.0,9,5.92,0.1971,0.1652,0.2644,1.9817,1.9103,2.0555
design B (half outer ring),30.0,9,5.94,0.225,0.1495,0.2481,1.9969,1.9543,2.1027
design B (half outer ring),30.0,9,5.96,0.1865,0.1845,0.2558,2.0203,1.9381,2.1605
design B (half outer ring),30.0,9,5.98,0.1468,0.1354,0.2682,2.0382,1.9728,2.1111
design B (half outer ring),30.0,9,6.0,0.1702,0.1481,0.2706,2.0267,1.985,2.1071
design B (half outer ring),30.0,9,6.02,0.216,0.1749,0.2751,2.0675,1.944,2.0763
design B (half outer ring),30.0,9,6.04,0.238,0.1749,0.2584,2.0988,1.8848,2.1342
design B (half outer ring),30.0,9,6.06,0.2297,0.18,0.2837,2.0983,1.8637,2.1136
design B (half outer ring),30.0,9,6.08,0.2902,0.1956,0.3444,2.074,1.8177,2.181
design B (half outer ring),30.0,9,6.1,0.2724,0.2042,0.3572,2.0804,1.9166,2.182
design B (half outer ring),30.0,9,6.12,0.2585,0.1975,0.4032,2.0942,2.0001,2.2247
design B (half outer ring),30.0,9,6.14,0.3277,0.1561,0.5124,2.0161,2.0001,2.2703
design B (half outer ring),30.0,9,6.16,0.3911,0.1859,0.4229,2.0128,1.9562,2.3032
design B (half outer ring),30.0,9,6.18,0.329,0.2229,0.4668,2.041,1.9854,2.3502
design B (half outer ring),30.0,9,6.2,0.2779,0.1726,0.5067,2.0022,1.9517,2.3078
design B (half outer ring),30.0,9,6.22,0.3151,0.2886,0.5255,1.9878,1.9565,2.2485
design B (half outer ring),30.0,9,6.24,0.3074,0.2737,0.5023,1.9193,1.9113,2.2605
design B (half outer ring),30.0,9,6.26,0.3919,0.2148,0.4706,1.9762,1.8955,2.2409
design B (half outer ring),30.0,9,6.28,0.3349,0.3006,0.4644,1.983,1.9013,2.2029
design B (half outer ring),30.0,9,6.3,0.3296,0.2693,0.3705,2.0425,1.8968,2.2275
design B (half outer ring),30.0,9,6.32,0.3315,0.2153,0.4655,2.0128,1.8841,2.1979
design B (half outer ring),30.0,9,6.34,0.3481,0.1814,0.369,2.0258,1.9091,2.1733
design B (half outer ring),30.0,9,6.36,0.3503,0.2084,0.4144,2.0331,1.9513,2.2032
design B (half outer ring),30.0,9,6.38,0.2072,0.1953,0.3238,2.0238,1.9863,2.1756
design B (half outer ring),30.0,9,6.4,0.1811,0.1606,0.2358,1.9859,1.9439,2.1266
design B (half outer ring),30.0,9,6.42,0.2763,0.2141,0.3098,2.0342,1.8844,2.1122
design B (half outer ring),30.0,9,6.44,0.2324,0.1618,0.2983,2.0348,1.9215,2.0761
design B (half outer ring),30.0,9,6.46,0.2714,0.2317,0.3661,2.0625,1.9123,2.122
design B (half outer ring),30.0,9,6.48,0.2013,0.148,0.3164,2.055,1.9496,2.1509
design B (half outer ring),30.0,9,6.5,0.244,0.1529,0.3239,2.0697,1.9904,2.1167
design B (half outer ring),30.0,9,6.52,0.2816,0.1448,0.3117,2.0647,2.0371,2.1084
design B (half outer ring),30.0,9,6.54,0.2293,0.1487,0.2879,2.0533,2.0187,2.0647
design B (half outer ring),30.0,9,6.56,0.2487,0.1876,0.2923,2.0267,1.9545,2.06
design B (half outer ring),30.0,9,6.58,0.2268,0.181,0.3093,2.0028,1.9335,2.074
design B (half outer ring),30.0,9,6.6,0.2356,0.1445,0.2499,2.0062,1.8691,2.0716
design B (half outer ring),30.0,9,6.62,0.2315,0.1844,0.2838,2.0301,1.8755,2.0816
design B (half outer ring),30.0,9,6.64,0.2107,0.1408,0.2558,1.9374,1.8205,2.12
design B (half outer ring),30.0,9,6.66,0.238,0.1786,0.3077,1.9335,1.7755,2.1254
design B (half outer ring),30.0,9,6.68,0.2388,0.1956,0.3258,1.9197,1.7897,2.1244
design B (half outer ring),30.0,9,6.7,0.2668,0.208,0.355,1.8904,1.7506,2.1362
design B (half outer ring),30.0,9,6.72,0.2681,0.1532,0.3787,1.9238,1.7952,2.17
design B (half outer ring),30.0,9,6.74,0.2503,0.174,0.3052,1.994,1.8981,2.1759
design B (half outer ring),30.0,9,6.76,0.2608,0.1969,0.2891,2.0268,1.9203,2.1251
design B (half outer ring),30.0,9,6.78,0.2086,0.181,0.285,1.9841,1.8722,2.0832
design B (half outer ring),30.0,9,6.8,0.2269,0.2021,0.2899,1.9687,1.8654,2.081
design B (half outer ring),30.0,9,6.82,0.2451,0.1719,0.269,2.0109,1.8865,2.084
design B (half outer ring),30.0,9,6.84,0.1789,0.158,0.2487,2.0439,1.9435,2.0548
design B (half outer ring),30.0,9,6.86,0.2403,0.1588,0.3277,1.9924,1.9366,2.0874
design B (half outer ring),30.0,9,6.88,0.2152,0.1468,0.3428,1.959,1.8812,2.0343
design B (half outer ring),30.0,9,6.9,0.2195,0.1459,0.3217,1.9575,1.8633,2.0256
design B (half outer ring),30.0,9,6.92,0.309,0.1423,0.3555,1.8673,1.85,2.1297
design B (half outer ring),30.0,9,6.94,0.2776,0.1425,0.3809,1.8703,1.7928,2.1565
design B (half outer ring),30.0,9,6.96,0.2561,0.1847,0.4183,1.8642,1.7386,2.1729
design B (half outer ring),30.0,9,6.98,0.2959,0.2702,0.3462,1.9176,1.7917,2.0885
design B (half outer ring),30.0,9,7.0,0.2776,0.1463,0.3246,1.9233,1.684,2.1055
design B (half outer ring),30.0,9,7.02,0.2221,0.1687,0.3198,1.8775,1.7008,2.0808
design B (half outer ring),30.0,9,7.04,0.2167,0.1291,0.2428,1.8897,1.7651,2.1121
design B (half outer ring),30.0,9,7.06,0.2005,0.0974,0.2683,1.9442,1.7948,2.1284
design B (half outer ring),30.0,9,7.08,0.1773,0.1108,0.2436,1.8782,1.8002,2.1427
design B (half outer ring),30.0,9,7.1,0.1541,0.1058,0.2526,1.8651,1.7812,2.1057
design B (half outer ring),30.0,9,7.12,0.1779,0.1084,0.2094,1.8783,1.7791,2.1174
design B (half outer ring),30.0,9,7.14,0.1896,0.1476,0.2424,1.8953,1.7882,2.1078
design B (half outer ring),30.0,9,7.16,0.197,0.1772,0.2364,1.9179,1.7733,2.0538
design B (half outer ring),30.0,9,7.18,0.2295,0.1954,0.2504,1.9164,1.7793,2.0108
design B (half outer ring),30.0,9,7.2,0.1851,0.127,0.3297,1.923,1.8127,1.9984
design B (half outer ring),30.0,9,7.22,0.2796,0.2435,0.3089,1.9308,1.851,1.9873
design B (half outer ring),30.0,9,7.24,0.2277,0.1752,0.3627,1.894,1.7977,1.9854
design B (half outer ring),30.0,9,7.26,0.2819,0.1889,0.3558,1.9048,1.7975,2.0683
design B (half outer ring),30.0,9,7.28,0.193,0.1643,0.3644,1.9028,1.8007,2.1194
design B (half outer ring),30.0,9,7.3,0.2303,0.1413,0.42,1.8738,1.8417,2.1154
design B (half outer ring),30.0,9,7.32,0.2588,0.1192,0.3153,1.9003,1.8214,2.1076
design B (half outer ring),30.0,9,7.34,0.241,0.1228,0.4189,1.9037,1.7612,2.1219
design B (half outer ring),30.0,9,7.36,0.2929,0.1011,0.3427,1.8691,1.8132,2.059
design B (half outer ring),30.0,9,7.38,0.2381,0.1274,0.3205,1.8959,1.8645,2.0197
design B (half outer ring),30.0,9,7.4,0.2243,0.0972,0.265,1.929,1.8317,2.0249
design B (half outer ring),30.0,9,7.42,0.1736,0.1143,0.1913,1.9715,1.8484,2.0602
design B (half outer ring),30.0,9,7.44,0.2668,0.115,0.3105,1.9986,1.8631,2.1054
design B (half outer ring),30.0,9,7.46,0.2289,0.0913,0.2824,1.9164,1.8724,2.1418
design B (half outer ring),30.0,9,7.48,0.2299,0.1649,0.243,1.9101,1.903,2.2401
design B (half outer ring),30.0,9,7.5,0.1641,0.1329,0.2462,1.9295,1.8807,2.2388
design B (half outer ring),30.0,9,7.52,0.1314,0.0872,0.2146,1.9948,1.8713,2.1766
design B (half outer ring),30.0,9,7.54,0.1526,0.1354,0.1913,2.0045,1.8507,2.1687
design B (half outer ring),30.0,9,7.56,0.1664,0.0891,0.1801,2.0212,1.8683,2.2122
design B (half outer ring),30.0,9,7.58,0.186,0.1416,0.2437,2.0342,1.8576,2.1828
design B (half outer ring),30.0,9,7.6,0.2254,0.1778,0.3357,2.0513,1.9019,2.2202
design B (half outer ring),30.0,9,7.62,0.278,0.1074,0.3309,2.0502,1.8923,2.1745
design B (half outer ring),30.0,9,7.64,0.3163,0.1774,0.3801,2.0329,1.9317,2.1477
design B (half outer ring),30.0,9,7.66,0.3,0.1661,0.3204,2.0339,1.9284,2.0685
design B (half outer ring),30.0,9,7.68,0.2457,0.1989,0.3093,2.0372,1.9204,2.1118
design B (half outer ring),30.0,9,7.7,0.2301,0.1341,0.335,2.0316,1.9729,2.0782
design B (half outer ring),30.0,9,7.72,0.1791,0.1273,0.2863,2.0582,1.9611,2.1332
design B (half outer ring),30.0,9,7.74,0.1549,0.093,0.2497,2.0176,1.946,2.1211
design B (half outer ring),30.0,9,7.76,0.1808,0.142,0.295,1.9932,1.9371,2.115
design B (half outer ring),30.0,9,7.78,0.1752,0.0873,0.3219,2.04,1.9275,2.1121
design B (half outer ring),30.0,9,7.8,0.1944,0.0992,0.2543,1.9667,1.8789,2.1367
design B (half outer ring),30.0,9,7.82,0.1779,0.1477,0.2551,2.0074,1.8929,2.1166
design B (half outer ring),30.0,9,7.84,0.2249,0.1152,0.2279,2.0137,1.8932,2.0697
design B (half outer ring),30.0,9,7.86,0.2399,0.067,0.2832,2.0239,1.9422,2.0634
design B (half outer ring),30.0,9,7.88,0.2906,0.1827,0.3278,1.9974,1.9857,2.0732
design B (half outer ring),30.0,9,7.9,0.27,0.2274,0.3274,2.034,1.9449,2.0746
design B (half outer ring),30.0,9,7.92,0.3222,0.2871,0.4948,2.0007,1.9033,2.0454
design B (half outer ring),30.0,9,7.94,0.3735,0.235,0.4237,2.0377,1.9251,2.1117
design B (half outer ring),30.0,9,7.96,0.2963,0.2321,0.3962,2.049,1.9029,2.0905
design B (half outer ring),30.0,9,7.98,0.2799,0.2213,0.3428,2.0629,1.9146,2.0933
design B (half outer ring),30.0,9,8.0,0.2826,0.1929,0.3409,2.0537,1.9092,2.1085
design B (half outer ring),30.0,9,8.02,0.3033,0.2188,0.3708,2.0588,1.9381,2.1031
design B (half outer ring),30.0,9,8.04,0.3104,0.1931,0.3683,2.0695,1.9591,2.1839
design B (half outer ring),30.0,9,8.06,0.24,0.1919,0.2821,2.0615,1.9831,2.1772
design B (half outer ring),30.0,9,8.08,0.2058,0.1187,0.2648,2.1634,1.9639,2.2257
design B (half outer ring),30.0,9,8.1,0.149,0.1088,0.2688,2.163,1.9377,2.2303
design B (half outer ring),30.0,9,8.12,0.1526,0.1047,0.2897,2.1038,1.9099,2.2047
design B (half outer ring),30.0,9,8.14,0.1623,0.0936,0.2817,2.1133,1.9024,2.1672
design B (half outer ring),30.0,9,8.16,0.2484,0.1344,0.2966,2.1215,1.9326,2.1932
design B (half outer ring),30.0,9,8.18,0.2649,0.1458,0.319,2.1669,1.9108,2.2016
design B (half outer ring),30.0,9,8.2,0.2379,0.1395,0.3578,2.1569,1.8871,2.211
design B (half outer ring),30.0,9,8.22,0.2246,0.1312,0.4068,2.1352,1.896,2.189
design B (half outer ring),30.0,9,8.24,0.2162,0.1185,0.2608,2.1363,1.8731,2.2256
design B (half outer ring),30.0,9,8.26,0.2157,0.119,0.2766,2.0947,1.7746,2.1906
design B (half outer ring),30.0,9,8.28,0.2123,0.0929,0.343,2.0456,1.8417,2.1672
design B (half outer ring),30.0,9,8.3,0.1945,0.1105,0.375,2.0016,1.8198,2.1739
design B (half outer ring),30.0,9,8.32,0.1933,0.0971,0.4163,1.9366,1.8012,2.1795
design B (half outer ring),30.0,9,8.34,0.1427,0.1105,0.4198,1.9079,1.7924,2.0619
design B (half outer ring),30.0,9,8.36,0.2452,0.0966,0.4342,1.8729,1.7722,2.1062
design B (half outer ring),30.0,9,8.38,0.2568,0.1267,0.4354,1.8597,1.7984,2.0875
design B (half outer ring),30.0,9,8.4,0.2749,0.1586,0.3929,1.8805,1.7195,2.0598
design B (half outer ring),30.0,9,8.42,0.2879,0.17,0.3414,1.8714,1.7118,2.0648
design B (half outer ring),30.0,9,8.44,0.2749,0.2516,0.3045,1.8554,1.6436,2.0566
design B (half outer ring),30.0,9,8.46,0.2271,0.1616,0.3908,1.7994,1.655,2.0811
design B (half outer ring),30.0,9,8.48,0.1835,0.1488,0.3063,1.8114,1.6934,2.0835
design B (half outer ring),30.0,9,8.5,0.2153,0.1621,0.359,1.8645,1.6576,2.0954
design B (half outer ring),30.0,9,8.52,0.2078,0.1629,0.3042,1.9821,1.666,2.0594
design B (half outer ring),30.0,9,8.54,0.2569,0.1845,0.3667,1.9361,1.6324,2.0373
design B (half outer ring),30.0,9,8.56,0.2664,0.2168,0.2946,1.9564,1.6919,2.024
design B (half outer ring),30.0,9,8.58,0.2697,0.2012,0.3569,1.9339,1.7549,1.9721
design B (half outer ring),30.0,9,8.6,0.2338,0.2089,0.3006,1.9182,1.8407,1.9474
design B (half outer ring),30.0,9,8.62,0.2408,0.1862,0.3131,1.9189,1.8477,2.0128
design B (half outer ring),30.0,9,8.64,0.2737,0.1699,0.2945,1.8872,1.8271,2.0103
design B (half outer ring),30.0,9,8.66,0.2814,0.1626,0.3106,1.8556,1.7347,1.9894
design B (half outer ring),30.0,9,8.68,0.29,0.1205,0.305,1.8942,1.7416,1.9465
design B (half outer ring),30.0,9,8.7,0.192,0.1242,0.2409,1.9011,1.7127,2.0037
design B (half outer ring),30.0,9,8.72,0.1809,0.1207,0.3095,1.8681,1.7844,1.9823
design B (half outer ring),30.0,9,8.74,0.1979,0.1153,0.2944,1.8288,1.7651,1.949
design B (half outer ring),30.0,9,8.76,0.207,0.1169,0.2565,1.8247,1.765,1.9439
design B (half outer ring),30.0,9,8.78,0.2844,0.1087,0.329,1.8284,1.7042,1.9958
design B (half outer ring),30.0,9,8.8,0.2576,0.0986,0.3289,1.832,1.7154,2.0101
design B (half outer ring),30.0,9,8.82,0.2287,0.1555,0.3136,1.7872,1.7139,1.985
design B (half outer ring),30.0,9,8.84,0.2163,0.1375,0.3176,1.8258,1.7573,1.9822
design B (half outer ring),30.0,9,8.86,0.238,0.1991,0.3254,1.8346,1.7863,2.0598
design B (half outer ring),30.0,9,8.88,0.2598,0.0527,0.3147,1.8601,1.7907,2.0592
design B (half outer ring),30.0,9,8.9,0.2488,0.1282,0.3858,1.8948,1.797,2.0295
design B (half outer ring),30.0,9,8.92,0.2614,0.1578,0.3158,1.958,1.766,2.0836
design B (half outer ring),30.0,9,8.94,0.2377,0.1438,0.251,2.03,1.7603,2.0936
design B (half outer ring),30.0,9,8.96,0.1867,0.1315,0.2617,1.9853,1.7709,2.0619
design B (half outer ring),30.0,9,8.98,0.2303,0.1404,0.2937,1.9578,1.7483,2.1355
design B (half outer ring),30.0,9,9.0,0.2249,0.1678,0.263,2.0095,1.7514,2.1185
design B (half outer ring),30.0,9,9.02,0.1921,0.1522,0.26,1.9552,1.7439,2.1042
design B (half outer ring),30.0,9,9.04,0.2228,0.1694,0.2318,1.9801,1.7259,2.1299
design B (half outer ring),30.0,9,9.06,0.2195,0.137,0.2482,1.9373,1.7071,2.149
design B (half outer ring),30.0,9,9.08,0.2126,0.191,0.2439,1.9299,1.7229,2.0446
design B (half outer ring),30.0,9,9.1,0.1858,0.0685,0.3071,1.926,1.7096,2.0473
design B (half outer ring),30.0,9,9.12,0.1954,0.0925,0.2694,1.9494,1.6941,2.0554
design B (half outer ring),30.0,9,9.14,0.223,0.1346,0.3264,1.8714,1.7255,2.0498
design B (half outer ring),30.0,9,9.16,0.2662,0.0712,0.3207,1.8631,1.665,2.0109
design B (half outer ring),30.0,9,9.18,0.2571,0.1531,0.2616,1.836,1.7885,2.0502
design B (half outer ring),30.0,9,9.2,0.236,0.1361,0.3036,1.8427,1.7672,1.9856
design B (half outer ring),30.0,9,9.22,0.2154,0.1735,0.2671,1.8861,1.8356,2.0121
design B (half outer ring),30.0,9,9.24,0.2241,0.1091,0.2393,1.904,1.8241,1.9824
design B (half outer ring),30.0,9,9.26,0.1787,0.1256,0.256,1.9369,1.864,2.0567
design B (half outer ring),30.0,9,9.28,0.1507,0.1082,0.307,1.9862,1.8932,2.0853
design B (half outer ring),30.0,9,9.3,0.1789,0.1409,0.2664,1.9627,1.8595,2.0458
design B (half outer ring),30.0,9,9.32,0.2508,0.1955,0.3363,2.0172,1.8558,2.0693
design B (half outer ring),30.0,9,9.34,0.2995,0.1797,0.321,1.9889,1.8498,2.1237
design B (half outer ring),30.0,9,9.36,0.2779,0.2367,0.4869,1.9696,1.8187,2.1308
design B (half outer ring),30.0,9,9.38,0.3763,0.1909,0.4264,2.041,1.8638,2.168
design B (half outer ring),30.0,9,9.4,0.4179,0.2383,0.4824,2.1316,1.8797,2.1455
design B (half outer ring),30.0,9,9.42,0.3985,0.1963,0.4709,2.1251,1.9389,2.1474
design B (half outer ring),30.0,9,9.44,0.3952,0.1053,0.4679,2.0693,1.9204,2.1119
design B (half outer ring),30.0,9,9.46,0.2825,0.1595,0.4627,2.0467,1.9555,2.1279
design B (half outer ring),30.0,9,9.48,0.3209,0.141,0.4055,2.0447,1.9981,2.1759
design B (half outer ring),30.0,9,9.5,0.3146,0.147,0.4114,2.0636,1.9929,2.1544
design B (half outer ring),30.0,9,9.52,0.2211,0.1759,0.4714,2.0526,2.0078,2.1577
design B (half outer ring),30.0,9,9.54,0.3082,0.1823,0.3777,2.0546,1.9523,2.1437
design B (half outer ring),30.0,9,9.56,0.2258,0.1543,0.413,2.0995,1.9393,2.2109
design B (half outer ring),30.0,9,9.58,0.1911,0.1245,0.3283,2.1004,2.0013,2.1871
design B (half outer ring),30.0,9,9.6,0.1538,0.1416,0.2561,2.0467,1.9935,2.2066
design B (half outer ring),30.0,9,9.62,0.1764,0.0966,0.2277,2.0906,1.9568,2.1332
design B (half outer ring),30.0,9,9.64,0.1653,0.1281,0.258,2.0425,1.9454,2.1233
design B (half outer ring),30.0,9,9.66,0.1894,0.1643,0.2412,2.0096,1.8842,2.1742
design B (half outer ring),30.0,9,9.68,0.1999,0.1372,0.2097,1.9936,1.8618,2.1976
design B (half outer ring),30.0,9,9.7,0.19,0.1488,0.2392,1.9941,1.8545,2.1827
design B (half outer ring),30.0,9,9.72,0.2062,0.1727,0.2292,2.0737,1.8853,2.1385
design B (half outer ring),30.0,9,9.74,0.2495,0.227,0.3048,1.9797,1.8886,2.1265
design B (half outer ring),30.0,9,9.76,0.237,0.1912,0.2782,2.0423,1.857,2.1107
design B (half outer ring),30.0,9,9.78,0.2227,0.2082,0.2796,2.0397,1.8217,2.1529
design B (half outer ring),30.0,9,9.8,0.2252,0.1649,0.2653,2.0441,1.8234,2.0943
design B (half outer ring),30.0,9,9.82,0.1975,0.1417,0.2689,1.9836,1.8032,2.0419
design B (half outer ring),30.0,9,9.84,0.2324,0.2248,0.2815,2.0167,1.8122,2.077
design B (half outer ring),30.0,9,9.86,0.2302,0.1883,0.2783,1.9561,1.8045,2.1034
design B (half outer ring),30.0,9,9.88,0.2197,0.1769,0.267,1.951,1.8109,2.1115
design B (half outer ring),30.0,9,9.9,0.2173,0.1403,0.2596,1.8891,1.8244,2.1218
design B (half outer ring),30.0,9,9.92,0.2067,0.1574,0.2532,1.9046,1.7997,2.1367
design B (half outer ring),30.0,9,9.94,0.2364,0.178,0.2933,1.8767,1.768,2.1416
design B (half outer ring),30.0,9,9.96,0.2573,0.2096,0.292,1.8888,1.7071,2.1589
design B (half outer ring),30.0,9,9.98,0.2876,0.2481,0.3134,1.8728,1.666,2.2141
design B (half outer ring),30.0,9,10.0,0.2352,0.2235,0.3184,1.7631,1.645,2.2111
design B (half outer ring),30.0,9,10.02,0.2358,0.1942,0.2822,1.7221,1.6642,2.1698
design B (half outer ring),30.0,9,10.04,0.2135,0.1866,0.2191,1.7019,1.6614,2.1603
design B (half outer ring),30.0,9,10.06,0.1802,0.1498,0.1895,1.6819,1.641,2.2227
design B (half outer ring),30.0,9,10.08,0.1654,0.1283,0.2356,1.7691,1.6503,2.1971
design B (half outer ring),30.0,9,10.1,0.1954,0.0812,0.2282,1.7878,1.6511,2.1075
design B (half outer ring),30.0,9,10.12,0.2482,0.1478,0.2548,1.783,1.7205,2.0816
design B (half outer ring),30.0,9,10.14,0.2066,0.1602,0.2834,1.7617,1.7003,2.0267
design B (half outer ring),30.0,9,10.16,0.2211,0.1685,0.3094,1.8552,1.7025,2.0783
design B (half outer ring),30.0,9,10.18,0.1984,0.1768,0.3049,1.8477,1.7396,2.0294
design B (half outer ring),30.0,9,10.2,0.2068,0.1637,0.2278,1.8545,1.8167,2.0714
design B (half outer ring),30.0,9,10.22,0.1916,0.1266,0.2256,1.8693,1.8411,2.089
design B (half outer ring),30.0,9,10.24,0.1835,0.1662,0.2686,1.8485,1.774,2.1345
design B (half outer ring),30.0,9,10.26,0.194,0.1309,0.3099,1.9342,1.7667,2.074
design B (half outer ring),30.0,9,10.28,0.2594,0.1074,0.3189,1.9752,1.8204,2.0526
design B (half outer ring),30.0,9,10.3,0.271,0.1506,0.373,1.9735,1.8648,2.0505
design B (half outer ring),30.0,9,10.32,0.2426,0.1398,0.4177,1.9779,1.8625,2.1036
design B (half outer ring),30.0,9,10.34,0.2343,0.1775,0.3511,1.9364,1.8891,2.041
design B (half outer ring),30.0,9,10.36,0.2542,0.1969,0.3187,1.9271,1.8859,2.0781
design B (half outer ring),30.0,9,10.38,0.2122,0.1893,0.3656,1.9698,1.8404,2.0227
design B (half outer ring),30.0,9,10.4,0.2366,0.1825,0.465,2.0091,1.7806,2.0546
design B (half outer ring),30.0,9,10.42,0.2189,0.1911,0.4055,1.9408,1.8081,2.0764
design B (half outer ring),30.0,9,10.44,0.2219,0.2116,0.5835,1.9316,1.7874,2.038
design B (half outer ring),30.0,9,10.46,0.2707,0.1897,0.5139,1.9104,1.8115,2.0131
design B (half outer ring),30.0,9,10.48,0.2394,0.1298,0.354,1.9307,1.8174,2.0476
design B (half outer ring),30.0,9,10.5,0.2338,0.1692,0.375,1.9197,1.8239,2.0699
design B (half outer ring),30.0,9,10.52,0.2409,0.221,0.4492,1.921,1.8775,2.0936
design B (half outer ring),30.0,9,10.54,0.3306,0.1584,0.5141,1.9536,1.9387,2.0818
design B (half outer ring),30.0,9,10.56,0.3529,0.2235,0.4775,1.9426,1.9032,2.0517
design B (half outer ring),30.0,9,10.58,0.3128,0.1994,0.4853,1.9669,1.8659,1.9873
design B (half outer ring),30.0,9,10.6,0.3341,0.2017,0.5535,1.9742,1.9184,2.0242
design B (half outer ring),30.0,9,10.62,0.2769,0.2571,0.4899,1.9562,1.9052,2.0383
design B (half outer ring),30.0,9,10.64,0.2619,0.2266,0.4727,1.9014,1.8865,2.0032
design B (half outer ring),30.0,9,10.66,0.2944,0.2271,0.3321,1.9073,1.8541,2.0266
design B (half outer ring),30.0,9,10.68,0.2562,0.212,0.339,1.9525,1.8137,2.0056
design B (half outer ring),30.0,9,10.7,0.2313,0.1699,0.2722,1.9656,1.831,2.1119
design B (half outer ring),30.0,9,10.72,0.1992,0.1604,0.3102,1.9664,1.8272,2.1913
design B (half outer ring),30.0,9,10.74,0.2124,0.1649,0.3732,1.9884,1.9002,2.1944
design B (half outer ring),30.0,9,10.76,0.2271,0.1561,0.2953,1.9491,1.9151,2.1749
