t_s,phase,A,B,C,D,dutyA,dutyB,dutyC,dutyD
37.343,1,0.00,0.00,0.00,-0.00,22.2,18.0,100.0,14.5
37.838,1,0.00,0.00,0.00,0.00,22.3,18.1,100.0,14.5
38.345,1,0.00,0.00,0.00,-0.00,22.3,18.0,100.0,14.5
38.842,1,0.00,0.00,0.00,-0.00,22.3,17.8,100.0,14.6
39.349,1,0.00,0.00,0.00,-0.00,22.3,17.8,100.0,14.6
39.845,1,0.00,0.00,-0.00,-0.00,22.3,17.8,100.0,14.5
40.342,1,0.00,0.00,-0.00,-0.00,22.3,17.8,100.0,14.5
40.848,1,0.00,0.00,-0.00,-0.00,22.2,17.8,100.0,14.5
41.343,1,0.00,0.00,-0.00,-0.00,21.8,17.8,100.0,14.5
41.850,1,0.00,0.00,0.00,-0.00,21.9,17.8,100.0,14.6
42.347,1,0.00,0.00,0.00,-0.00,22.0,17.9,100.0,14.6
42.843,1,0.00,0.02,0.00,0.00,22.0,17.9,100.0,14.6
43.351,1,0.00,0.00,0.00,-0.00,22.0,17.9,100.0,14.6
43.845,1,0.00,0.00,0.00,-0.00,22.0,17.9,100.0,14.7
44.351,1,0.00,0.00,-0.00,-0.00,22.0,17.8,100.0,14.7
44.848,1,0.00,0.00,-0.00,0.00,22.0,17.8,100.0,14.7
45.343,1,0.00,0.00,-0.00,-0.00,22.0,17.8,100.0,14.7
45.849,1,0.00,0.00,-0.00,-0.00,21.9,17.8,100.0,14.7
46.346,1,0.00,0.00,-0.00,-0.00,21.9,17.8,100.0,14.6
46.851,1,0.00,0.00,0.00,-0.00,21.9,17.8,100.0,14.6
47.347,1,0.00,0.00,0.00,0.00,21.8,17.7,100.0,14.6
47.853,1,0.00,0.00,0.00,-0.00,21.8,17.7,100.0,14.5
48.357,1,0.00,0.00,-0.00,-0.00,21.8,17.0,100.0,14.5
48.851,1,0.00,0.00,-0.00,0.00,21.8,17.0,100.0,14.3
49.357,1,0.00,0.00,0.00,-0.00,21.8,17.1,100.0,14.4
49.852,1,0.00,0.00,0.00,-0.00,21.8,17.1,100.0,14.4
50.356,1,0.00,0.00,0.00,-0.00,21.8,17.0,100.0,14.5
50.860,1,0.00,0.00,0.00,-0.00,21.9,17.1,100.0,14.5
51.356,1,0.00,0.00,0.00,-0.00,21.9,17.1,100.0,14.5
51.860,1,0.00,0.00,0.00,0.01,21.9,17.1,100.0,14.3
52.364,1,0.00,0.00,0.00,0.00,21.9,17.1,100.0,14.3
52.861,1,0.01,0.00,0.01,-0.00,21.8,17.2,100.0,14.4
53.357,1,0.00,0.00,0.00,-0.00,21.8,17.1,100.0,14.4
53.861,1,0.00,0.00,0.00,0.00,21.8,17.1,100.0,14.3
54.366,1,0.00,0.00,0.00,0.00,21.8,17.1,100.0,14.2
54.861,1,0.00,0.00,0.00,-0.00,20.0,17.1,100.0,14.2
55.367,1,0.00,0.00,-0.00,-0.00,20.0,17.1,100.0,14.1
55.864,1,0.00,0.00,-0.00,0.00,20.0,17.1,100.0,14.1
56.370,1,0.00,0.00,-0.00,0.01,20.0,17.1,100.0,14.0
56.866,1,0.00,0.00,0.00,-0.00,20.0,17.3,100.0,14.1
57.370,1,0.00,0.00,0.00,-0.00,10.0,17.3,100.0,10.0
57.864,1,0.00,0.00,0.00,-0.00,10.0,17.2,100.0,10.0
58.369,1,0.00,0.00,-0.00,0.00,10.0,17.2,100.0,10.0
58.866,1,0.00,0.00,-0.00,-0.00,10.0,17.2,100.0,10.0
59.372,1,0.00,0.00,0.02,-0.00,10.0,17.3,100.0,10.0
59.869,1,0.00,0.00,0.00,-0.00,0.0,0.0,0.0,0.0
60.373,2,0.00,0.00,0.00,-0.00,0.0,0.0,0.0,0.0
60.868,2,0.00,0.00,-0.00,-0.00,0.0,0.0,0.0,0.0
61.374,2,0.00,0.00,-0.00,-0.00,0.0,0.0,0.0,0.0
61.871,2,0.00,0.00,-0.00,-0.00,0.0,0.0,0.0,0.0
62.366,2,0.00,0.00,-0.00,-0.00,0.0,0.0,0.0,0.0
62.871,2,0.00,0.00,-0.00,-0.00,0.0,0.0,0.0,0.0
63.366,2,0.00,0.00,0.00,-0.00,0.0,0.0,0.0,0.0
63.872,2,0.00,0.00,0.00,-0.00,0.0,0.0,0.0,0.0
64.368,2,0.00,0.00,0.00,-0.00,0.0,0.0,0.0,0.0
64.875,2,0.00,0.00,0.00,-0.00,0.0,0.0,0.0,0.0
65.371,2,0.00,0.00,-0.00,-0.00,0.0,0.0,0.0,0.0
65.868,2,0.00,0.00,-0.00,-0.00,0.0,0.0,0.0,0.0
66.375,2,0.00,0.00,-0.00,-0.00,0.0,0.0,0.0,0.0
66.871,2,0.00,0.00,0.01,-0.00,0.0,0.0,0.0,0.0
67.377,2,0.00,0.00,0.00,-0.00,0.0,0.0,0.0,0.0
67.873,2,0.00,0.00,0.00,-0.00,0.0,0.0,0.0,0.0
68.368,2,0.00,0.00,0.00,-0.00,0.0,0.0,0.0,0.0
68.875,2,0.00,0.00,-0.00,-0.00,0.0,0.0,0.0,0.0
69.370,2,0.00,0.00,-0.00,-0.00,0.0,0.0,0.0,0.0
69.876,2,0.00,0.00,-0.00,-0.00,0.0,0.0,0.0,0.0
70.372,2,0.00,0.00,-0.00,-0.00,0.0,0.0,0.0,0.0
70.877,2,0.00,0.00,-0.00,-0.00,0.0,0.0,0.0,0.0
71.374,2,0.00,0.00,-0.00,-0.00,0.0,0.0,0.0,0.0
71.870,2,0.00,0.00,-0.00,-0.00,0.0,0.0,0.0,0.0
72.368,2,0.00,0.00,-0.00,-0.00,0.0,0.0,0.0,0.0
72.873,2,0.00,0.00,-0.00,-0.00,0.0,0.0,0.0,0.0
73.369,2,0.00,0.00,-0.00,-0.00,0.0,0.0,0.0,0.0
73.874,2,0.00,0.00,-0.00,-0.00,0.0,0.0,0.0,0.0
74.371,2,0.00,0.00,-0.00,-0.00,0.0,0.0,0.0,0.0
74.877,2,0.00,0.00,-0.00,-0.00,0.0,0.0,0.0,0.0
75.373,2,0.00,0.00,-0.00,-0.00,0.0,0.0,0.0,0.0
75.879,2,0.00,0.00,-0.00,-0.00,0.0,0.0,0.0,0.0
76.375,2,0.00,0.00,-0.00,-0.00,0.0,0.0,0.0,0.0
76.871,2,0.00,0.00,-0.00,-0.00,0.0,0.0,0.0,0.0
77.376,2,0.00,0.00,-0.00,-0.00,0.0,0.0,0.0,0.0
77.871,2,0.00,0.00,-0.00,-0.00,0.0,0.0,0.0,0.0
78.377,2,0.00,0.00,-0.00,-0.00,0.0,0.0,0.0,0.0
78.872,2,0.00,0.00,0.01,-0.00,0.0,0.0,0.0,0.0
79.377,2,0.00,0.00,0.00,-0.00,0.0,0.0,0.0,0.0
