t_s,phase,A,B,C,D,dutyA,dutyB,dutyC,dutyD
30.811,1,0.00,0.00,-0.01,0.00,75.0,75.0,75.0,75.0
31.311,1,0.00,0.00,-0.01,0.01,75.0,75.0,75.0,75.0
31.811,1,0.00,0.00,-0.01,0.00,75.0,75.0,75.0,75.0
32.309,1,0.00,0.00,-0.01,0.00,75.0,75.0,75.0,75.0
32.806,1,0.00,0.00,-0.01,0.00,75.0,75.0,75.0,75.0
33.314,1,0.00,0.00,-0.01,0.00,75.0,75.0,75.0,75.0
33.810,1,0.00,0.00,-0.01,0.00,75.0,75.0,75.0,75.0
34.307,1,0.00,0.00,-0.01,0.00,75.0,75.0,75.0,75.0
34.814,1,0.00,0.00,-0.01,0.00,75.0,75.0,75.0,75.0
35.311,1,0.00,0.00,-0.01,0.00,75.0,75.0,75.0,75.0
35.809,1,0.00,0.00,-0.01,0.00,75.0,75.0,75.0,75.0
36.306,1,0.00,0.00,-0.01,0.00,75.0,75.0,75.0,75.0
36.813,1,0.00,0.00,-0.01,0.00,75.0,75.0,75.0,75.0
37.309,1,0.00,0.00,-0.01,0.00,75.0,75.0,75.0,75.0
37.807,1,0.00,0.00,-0.01,0.00,75.0,75.0,75.0,75.0
38.315,1,0.00,0.00,-0.01,0.00,75.0,75.0,75.0,75.0
38.814,1,0.00,0.00,-0.01,0.00,75.0,75.0,75.0,75.0
39.312,1,0.00,0.00,-0.01,0.00,75.0,75.0,75.0,75.0
39.812,1,0.00,0.00,-0.01,0.00,75.0,75.0,75.0,75.0
40.310,1,0.00,0.00,-0.01,0.00,75.0,75.0,75.0,75.0
40.809,1,0.00,0.00,-0.01,0.00,75.0,75.0,75.0,75.0
41.308,1,0.00,0.00,-0.01,0.00,75.0,75.0,75.0,75.0
41.807,1,0.00,0.00,-0.01,0.00,75.0,75.0,75.0,75.0
42.316,1,0.00,0.00,-0.01,0.00,75.0,75.0,75.0,75.0
42.815,1,0.00,0.00,-0.01,0.00,75.0,75.0,75.0,75.0
43.314,1,0.00,0.00,-0.01,0.00,75.0,75.0,75.0,75.0
43.814,1,0.00,0.00,-0.01,0.00,75.0,75.0,75.0,75.0
44.315,1,0.00,0.00,-0.01,0.00,75.0,75.0,75.0,75.0
44.814,1,0.00,0.00,-0.01,0.00,75.0,75.0,75.0,75.0
45.314,1,0.00,0.00,-0.01,0.00,75.0,75.0,75.0,75.0
45.813,1,0.00,0.00,-0.01,0.00,75.0,75.0,75.0,75.0
46.311,1,0.00,0.00,-0.01,0.00,75.0,75.0,75.0,75.0
46.811,1,0.00,0.00,-0.01,0.00,75.0,75.0,75.0,75.0
47.318,1,0.00,0.00,-0.01,0.00,75.0,75.0,75.0,75.0
47.816,1,0.00,0.00,-0.01,0.00,75.0,75.0,75.0,75.0
48.315,1,0.00,0.00,-0.01,0.00,75.0,75.0,75.0,75.0
48.812,1,0.00,0.00,-0.01,0.00,75.0,75.0,75.0,75.0
49.320,1,0.00,0.00,-0.01,0.00,75.0,75.0,75.0,75.0
49.816,1,0.00,0.00,-0.01,0.00,75.0,75.0,75.0,75.0
50.314,1,0.00,0.00,-0.01,0.00,75.0,75.0,75.0,75.0
50.812,1,0.00,0.00,-0.01,0.00,75.0,75.0,75.0,75.0
51.320,1,0.00,0.00,-0.01,0.00,75.0,75.0,75.0,75.0
51.817,1,0.00,0.00,-0.01,0.00,75.0,75.0,75.0,75.0
52.313,1,0.00,0.00,-0.01,0.00,75.0,75.0,75.0,75.0
52.821,1,0.00,0.00,-0.01,0.00,75.0,75.0,75.0,75.0
53.317,1,0.00,0.00,-0.01,0.00,75.0,75.0,75.0,75.0
53.813,1,0.00,0.00,-0.01,0.00,75.0,75.0,75.0,75.0
54.312,1,0.00,0.00,-0.01,0.00,0.0,0.0,0.0,0.0
54.819,2,0.00,0.00,-0.01,0.00,0.0,0.0,0.0,0.0
55.316,2,0.00,0.00,-0.01,0.00,0.0,0.0,0.0,0.0
55.813,2,0.00,0.00,-0.01,0.00,0.0,0.0,0.0,0.0
56.321,2,0.00,0.00,-0.01,0.00,0.0,0.0,0.0,0.0
56.818,2,0.00,0.00,-0.01,0.00,0.0,0.0,0.0,0.0
57.315,2,0.00,0.00,-0.01,0.00,0.0,0.0,0.0,0.0
57.822,2,0.00,0.00,-0.01,0.00,0.0,0.0,0.0,0.0
58.320,2,0.00,0.00,-0.01,0.00,0.0,0.0,0.0,0.0
58.818,2,0.00,0.00,-0.01,0.00,0.0,0.0,0.0,0.0
59.318,2,0.00,0.00,-0.01,0.00,0.0,0.0,0.0,0.0
