t_s,phase,A,B,C,D,dutyA,dutyB,dutyC,dutyD
15.324,1,0.00,-0.00,-0.00,0.00,5.0,5.0,5.0,5.0
15.822,1,0.00,-0.00,-0.00,0.00,5.0,5.0,5.0,5.0
16.323,1,0.00,-0.00,-0.00,0.00,5.0,5.0,5.0,5.0
16.822,1,0.00,-0.00,0.02,0.00,5.0,5.0,5.0,5.0
17.319,1,0.00,-0.00,-0.00,0.00,5.0,5.0,5.0,5.0
17.825,1,0.00,-0.00,-0.00,0.00,5.0,5.0,5.0,5.0
18.322,1,0.00,0.00,-0.00,0.00,5.0,5.0,5.0,5.0
18.818,1,0.00,-0.00,0.02,0.00,5.0,5.0,5.0,5.0
19.324,1,0.00,0.00,-0.00,0.00,5.0,5.0,5.0,5.0
19.822,1,0.00,-0.00,-0.00,0.00,5.0,5.0,5.0,5.0
20.328,1,0.00,-0.00,-0.00,0.00,5.0,5.0,5.0,5.0
20.825,1,0.00,-0.00,-0.00,0.00,5.0,5.0,5.0,5.0
21.323,1,0.00,-0.00,-0.00,0.00,5.0,5.0,5.0,5.0
21.821,1,0.00,0.00,0.00,0.00,5.0,5.0,5.0,5.0
22.319,1,0.00,0.00,0.01,0.00,5.0,5.0,5.0,5.0
22.826,1,0.00,-0.00,-0.00,0.00,5.0,5.0,5.0,5.0
23.326,1,0.00,-0.00,0.02,0.00,5.0,5.0,5.0,5.0
23.825,1,0.00,-0.00,-0.00,0.00,5.0,5.0,5.0,5.0
24.323,1,0.00,-0.00,-0.00,0.00,5.0,5.0,5.0,5.0
24.831,1,0.00,-0.00,-0.00,0.00,5.0,5.0,5.0,5.0
25.328,1,0.00,-0.00,-0.00,0.00,5.0,5.0,5.0,5.0
25.825,1,0.00,-0.00,-0.00,0.00,5.0,5.0,5.0,5.0
26.332,1,0.00,0.00,-0.00,0.00,5.0,5.0,5.0,5.0
26.828,1,0.00,0.00,0.00,0.00,5.0,5.0,5.0,5.0
27.325,1,0.00,0.04,-0.00,0.00,5.0,5.0,5.0,5.0
27.824,1,0.00,-0.00,-0.00,0.00,5.0,5.0,5.0,5.0
28.323,1,0.00,0.08,-0.00,0.00,5.0,5.0,5.0,5.0
28.832,1,0.00,-0.00,0.00,0.00,5.0,5.0,5.0,5.0
29.329,1,0.00,-0.00,-0.00,0.00,5.0,5.0,5.0,5.0
29.826,1,0.00,-0.00,0.00,0.00,5.0,5.0,5.0,5.0
30.332,1,0.00,0.00,-0.00,0.00,5.0,5.0,5.0,5.0
30.829,1,0.00,-0.00,-0.00,0.00,5.0,5.0,5.0,5.0
31.336,1,0.00,0.00,-0.00,0.00,5.0,5.0,5.0,5.0
31.834,1,0.00,-0.00,0.01,0.00,5.0,5.0,5.0,5.0
32.333,1,0.00,0.00,-0.00,0.00,5.0,5.0,5.0,5.0
32.831,1,0.00,-0.00,-0.00,0.00,5.0,5.0,5.0,5.0
33.328,1,0.00,-0.00,-0.00,0.01,5.0,5.0,5.0,5.0
33.837,1,0.00,-0.00,-0.00,0.00,5.0,5.0,5.0,5.0
34.335,1,0.00,0.00,-0.00,0.00,5.0,5.0,5.0,5.0
34.833,1,0.00,-0.00,0.01,0.00,5.0,5.0,5.0,5.0
35.330,1,0.00,-0.00,0.00,0.00,5.0,5.0,5.0,5.0
35.836,1,0.00,0.00,-0.00,0.00,5.0,5.0,5.0,5.0
36.334,1,0.00,-0.00,-0.00,0.00,5.0,5.0,5.0,5.0
36.841,1,0.00,0.01,-0.00,0.01,5.0,5.0,5.0,5.0
37.339,1,0.00,-0.00,-0.00,0.00,5.0,5.0,5.0,5.0
37.835,1,0.00,-0.00,-0.00,0.00,5.0,5.0,5.0,5.0
38.332,1,0.00,-0.00,-0.00,0.05,5.0,5.0,5.0,5.0
38.839,1,0.00,-0.00,-0.00,0.00,5.0,5.0,5.0,5.0
39.335,1,0.00,0.01,-0.00,0.00,5.0,5.0,5.0,5.0
39.842,1,0.00,-0.00,0.01,0.00,5.0,5.0,5.0,5.0
40.340,1,0.13,0.00,-0.00,0.04,5.0,5.0,5.0,5.0
40.837,1,0.00,-0.00,-0.00,0.00,5.0,5.0,5.0,5.0
41.336,1,0.00,-0.00,-0.00,0.00,5.0,5.0,5.0,5.0
41.843,1,0.00,-0.00,0.00,0.00,5.0,5.0,5.0,5.0
42.340,1,0.00,-0.00,-0.00,0.00,5.0,5.0,5.0,5.0
42.837,1,0.00,0.00,0.00,0.00,5.0,5.0,5.0,5.0
43.335,1,0.00,-0.00,-0.00,0.00,5.0,5.0,5.0,5.0
43.845,1,0.00,-0.00,-0.00,0.00,5.0,5.0,5.0,5.0
44.344,1,0.00,0.01,-0.00,0.11,5.0,5.0,5.0,5.0
44.842,1,0.00,-0.00,-0.00,0.02,5.0,5.0,5.0,5.0
45.342,1,0.00,-0.00,-0.00,0.00,5.0,5.0,5.0,5.0
45.841,1,0.00,-0.00,0.01,0.00,5.0,5.0,5.0,5.0
46.338,1,0.00,-0.00,-0.00,0.00,5.0,5.0,5.0,5.0
46.847,1,0.00,0.00,-0.00,0.00,5.0,5.0,5.0,5.0
47.345,1,0.00,-0.00,-0.00,0.00,5.0,5.0,5.0,5.0
47.844,1,0.00,-0.00,-0.00,0.00,5.0,5.0,5.0,5.0
48.341,1,0.00,-0.00,-0.00,0.00,5.0,5.0,5.0,5.0
48.840,1,0.00,-0.00,-0.00,0.00,5.0,5.0,5.0,5.0
49.347,1,0.00,-0.00,-0.00,0.00,5.0,5.0,5.0,5.0
49.844,1,0.00,-0.00,-0.00,0.00,5.0,5.0,5.0,5.0
50.341,1,0.00,0.01,-0.00,0.00,5.0,5.0,5.0,5.0
50.848,1,0.00,-0.00,0.01,0.00,5.0,5.0,5.0,5.0
51.346,1,0.00,-0.00,-0.00,0.00,5.0,5.0,5.0,5.0
51.842,1,0.00,-0.00,-0.00,0.00,5.0,5.0,5.0,5.0
52.340,1,0.00,-0.00,-0.00,0.00,5.0,5.0,5.0,5.0
52.849,1,0.00,-0.00,-0.00,0.00,5.0,5.0,5.0,5.0
53.349,1,0.00,-0.00,0.00,0.00,5.0,5.0,5.0,5.0
53.849,1,0.17,-0.00,-0.00,0.00,5.0,5.0,5.0,5.0
54.349,1,0.00,-0.00,-0.00,0.00,5.0,5.0,5.0,5.0
54.848,1,0.00,-0.00,0.04,0.02,5.0,5.0,5.0,5.0
55.348,1,0.00,0.01,-0.00,0.00,5.0,5.0,5.0,5.0
55.847,1,0.00,-0.00,0.00,0.00,5.0,5.0,5.0,5.0
56.346,1,0.01,-0.00,-0.00,0.00,5.0,5.0,5.0,5.0
56.844,1,0.00,-0.00,-0.00,0.00,5.0,5.0,5.0,5.0
57.344,1,0.00,-0.00,-0.00,0.00,5.0,5.0,5.0,5.0
57.844,1,0.00,-0.00,0.00,0.00,5.0,5.0,5.0,5.0
58.343,1,0.00,-0.00,0.00,0.00,5.0,5.0,5.0,5.0
58.852,1,0.00,0.00,-0.00,0.00,5.0,5.0,5.0,5.0
59.350,1,0.00,-0.00,-0.00,0.00,5.0,5.0,5.0,5.0
59.847,1,0.00,-0.00,-0.00,0.00,0.0,0.0,0.0,0.0
60.345,2,0.00,-0.00,-0.00,0.00,0.0,0.0,0.0,0.0
60.854,2,0.00,-0.00,-0.00,0.00,0.0,0.0,0.0,0.0
61.352,2,0.00,-0.00,-0.00,0.00,0.0,0.0,0.0,0.0
61.850,2,0.00,-0.00,-0.00,0.00,0.0,0.0,0.0,0.0
62.350,2,0.00,-0.00,-0.00,0.00,0.0,0.0,0.0,0.0
62.851,2,0.00,-0.00,-0.00,0.00,0.0,0.0,0.0,0.0
63.351,2,0.00,-0.00,-0.00,0.00,0.0,0.0,0.0,0.0
64.348,2,0.00,-0.00,-0.00,0.00,0.0,0.0,0.0,0.0
64.846,2,0.00,-0.00,-0.00,0.00,0.0,0.0,0.0,0.0
65.355,2,0.00,-0.00,-0.00,0.00,0.0,0.0,0.0,0.0
66.353,2,0.00,-0.00,-0.00,0.00,0.0,0.0,0.0,0.0
66.853,2,0.00,-0.00,-0.00,0.00,0.0,0.0,0.0,0.0
67.351,2,0.00,-0.00,-0.00,0.00,0.0,0.0,0.0,0.0
67.849,2,0.00,-0.00,-0.00,0.00,0.0,0.0,0.0,0.0
68.356,2,0.00,-0.00,-0.00,0.00,0.0,0.0,0.0,0.0
68.853,2,0.00,-0.00,-0.00,0.00,0.0,0.0,0.0,0.0
69.350,2,0.00,-0.00,-0.00,0.00,0.0,0.0,0.0,0.0
69.858,2,0.00,-0.00,-0.00,0.00,0.0,0.0,0.0,0.0
70.357,2,0.00,-0.00,-0.00,0.00,0.0,0.0,0.0,0.0
70.854,2,0.00,-0.00,-0.00,0.00,0.0,0.0,0.0,0.0
71.353,2,0.00,-0.00,-0.00,0.00,0.0,0.0,0.0,0.0
71.851,2,0.00,-0.00,-0.00,0.00,0.0,0.0,0.0,0.0
72.360,2,0.00,-0.00,-0.00,0.00,0.0,0.0,0.0,0.0
72.859,2,0.00,-0.00,-0.00,0.00,0.0,0.0,0.0,0.0
73.359,2,0.00,-0.00,-0.00,0.00,0.0,0.0,0.0,0.0
73.857,2,0.00,-0.00,-0.00,0.00,0.0,0.0,0.0,0.0
74.358,2,0.00,-0.00,-0.00,0.00,0.0,0.0,0.0,0.0
74.858,2,0.00,-0.00,-0.00,0.00,0.0,0.0,0.0,0.0
75.359,2,0.00,-0.00,-0.00,0.00,0.0,0.0,0.0,0.0
75.860,2,0.00,-0.00,-0.00,0.00,0.0,0.0,0.0,0.0
76.360,2,0.00,-0.00,-0.00,0.00,0.0,0.0,0.0,0.0
76.859,2,0.00,-0.00,-0.00,0.00,0.0,0.0,0.0,0.0
77.358,2,0.00,-0.00,-0.00,0.00,0.0,0.0,0.0,0.0
77.856,2,0.00,-0.00,-0.00,0.00,0.0,0.0,0.0,0.0
78.355,2,0.00,-0.00,-0.00,0.00,0.0,0.0,0.0,0.0
78.855,2,0.00,-0.00,-0.00,0.00,0.0,0.0,0.0,0.0
79.353,2,0.00,-0.00,-0.00,0.00,0.0,0.0,0.0,0.0
79.863,2,0.00,-0.00,-0.00,0.00,0.0,0.0,0.0,0.0
80.355,2,0.00,-0.00,-0.00,0.00,0.0,0.0,0.0,0.0
80.853,2,0.00,-0.00,-0.00,0.00,0.0,0.0,0.0,0.0
81.361,2,0.00,-0.00,-0.00,0.00,0.0,0.0,0.0,0.0
81.860,2,0.00,-0.00,-0.00,0.00,0.0,0.0,0.0,0.0
82.361,2,0.00,-0.00,-0.00,0.00,0.0,0.0,0.0,0.0
82.859,2,0.01,-0.00,-0.00,0.00,0.0,0.0,0.0,0.0
83.358,2,0.00,-0.00,-0.00,0.00,0.0,0.0,0.0,0.0
83.855,2,0.00,-0.00,-0.00,0.00,0.0,0.0,0.0,0.0
84.353,2,0.00,-0.00,-0.00,0.00,0.0,0.0,0.0,0.0
84.861,2,0.00,-0.00,-0.00,0.00,0.0,0.0,0.0,0.0
85.358,2,0.00,-0.00,-0.00,0.00,0.0,0.0,0.0,0.0
85.854,2,0.00,-0.00,-0.00,0.00,0.0,0.0,0.0,0.0
86.361,2,0.00,-0.00,-0.00,0.00,0.0,0.0,0.0,0.0
86.860,2,0.00,-0.00,-0.00,0.00,0.0,0.0,0.0,0.0
87.358,2,0.00,-0.00,-0.00,0.00,0.0,0.0,0.0,0.0
87.856,2,0.00,-0.00,-0.00,0.00,0.0,0.0,0.0,0.0
88.356,2,0.00,-0.00,0.00,0.00,0.0,0.0,0.0,0.0
88.855,2,0.00,-0.00,-0.00,0.00,0.0,0.0,0.0,0.0
89.355,2,0.00,-0.00,-0.00,0.00,0.0,0.0,0.0,0.0
89.854,2,0.00,-0.00,-0.00,0.00,0.0,0.0,0.0,0.0
90.361,2,0.00,-0.00,-0.00,0.00,0.0,0.0,0.0,0.0
90.860,2,0.00,-0.00,-0.00,0.00,0.0,0.0,0.0,0.0
91.358,2,0.00,-0.00,-0.00,0.00,0.0,0.0,0.0,0.0
91.855,2,0.00,-0.00,-0.00,0.00,0.0,0.0,0.0,0.0
92.353,2,0.00,-0.00,-0.00,0.00,0.0,0.0,0.0,0.0
92.862,2,0.00,-0.00,-0.00,0.00,0.0,0.0,0.0,0.0
93.358,2,0.00,-0.00,-0.00,0.00,0.0,0.0,0.0,0.0
93.856,2,0.00,-0.00,-0.00,0.00,0.0,0.0,0.0,0.0
94.355,2,0.00,-0.00,-0.00,0.00,0.0,0.0,0.0,0.0
94.862,2,0.00,-0.00,-0.00,0.00,0.0,0.0,0.0,0.0
95.360,2,0.00,-0.00,-0.00,0.00,0.0,0.0,0.0,0.0
95.857,2,0.00,-0.00,0.00,0.00,0.0,0.0,0.0,0.0
96.364,2,0.00,-0.00,-0.00,0.00,0.0,0.0,0.0,0.0
96.861,2,0.00,-0.00,-0.00,0.00,0.0,0.0,0.0,0.0
97.358,2,0.00,-0.00,-0.00,0.00,0.0,0.0,0.0,0.0
97.856,2,0.00,-0.00,-0.00,0.00,0.0,0.0,0.0,0.0
98.364,2,0.00,-0.00,-0.00,0.00,0.0,0.0,0.0,0.0
98.862,2,0.00,-0.00,-0.00,0.00,0.0,0.0,0.0,0.0
99.361,2,0.00,-0.00,-0.00,0.00,0.0,0.0,0.0,0.0
