t_s,phase,A,B,C,D,dutyA,dutyB,dutyC,dutyD
38.346,1,0.00,0.00,-0.00,-0.00,19.7,16.8,100.0,14.0
38.844,1,0.00,0.00,-0.00,-0.00,19.7,16.8,100.0,14.1
39.341,1,0.00,0.00,-0.00,-0.00,19.7,16.4,100.0,14.1
39.846,1,0.00,0.00,-0.00,-0.00,19.7,16.4,100.0,14.0
40.340,1,0.00,0.00,-0.00,-0.00,19.7,16.4,100.0,14.0
40.846,1,0.00,0.00,-0.00,0.01,19.6,16.4,100.0,13.8
41.342,1,0.00,0.00,-0.00,-0.00,19.5,16.4,100.0,13.8
41.846,1,0.00,0.00,-0.00,-0.00,19.5,16.4,100.0,13.8
42.352,1,0.00,0.00,-0.00,-0.00,19.5,16.2,100.0,13.8
42.846,1,0.00,0.00,-0.00,0.04,19.5,16.2,100.0,13.6
43.353,1,0.00,0.02,0.02,0.01,19.5,16.0,100.0,12.7
43.856,1,0.00,0.00,0.00,0.02,19.5,16.0,100.0,12.6
44.352,1,0.00,0.01,0.00,-0.00,19.6,15.2,100.0,12.7
44.857,1,0.00,0.00,0.00,-0.00,19.6,15.2,100.0,12.7
45.354,1,0.00,0.00,0.00,0.00,19.6,15.2,100.0,12.6
45.860,1,0.00,0.00,0.00,-0.00,19.6,15.1,100.0,12.7
46.357,1,0.00,0.00,-0.00,-0.00,19.6,15.0,100.0,12.7
46.853,1,0.00,0.00,0.01,-0.00,19.6,15.0,100.0,12.7
47.359,1,0.00,0.01,0.00,-0.00,19.5,15.0,100.0,12.7
47.856,1,0.00,0.00,-0.00,-0.00,19.5,15.0,100.0,12.8
48.362,1,0.01,0.00,0.01,-0.00,19.4,15.0,100.0,12.8
48.859,1,0.00,0.00,0.00,-0.00,19.4,15.0,100.0,12.8
49.365,1,0.00,-0.00,0.00,0.00,19.4,15.0,100.0,12.8
49.863,1,0.00,-0.00,-0.00,0.01,19.4,15.0,100.0,12.6
50.359,1,0.00,-0.00,0.02,-0.00,19.6,15.6,100.0,12.9
50.862,1,0.00,-0.00,0.00,-0.00,19.6,15.6,100.0,12.9
51.367,1,0.00,-0.00,0.00,0.00,19.5,15.6,100.0,12.9
51.863,1,0.00,-0.00,-0.00,-0.00,19.5,15.6,100.0,12.9
52.360,1,0.00,0.02,0.00,-0.00,19.5,15.6,100.0,12.9
52.865,1,0.00,0.00,0.00,-0.00,19.5,15.6,100.0,12.9
53.361,1,0.00,0.00,0.00,-0.00,19.5,15.6,100.0,12.9
53.865,1,0.00,0.00,-0.00,-0.00,19.4,15.5,100.0,12.9
54.361,1,0.00,0.00,0.00,-0.00,19.5,14.7,100.0,13.0
54.867,1,0.00,0.00,0.00,-0.00,19.4,14.7,100.0,13.0
55.371,1,0.00,0.00,-0.00,-0.00,19.4,14.6,100.0,13.0
55.865,1,0.00,0.00,0.00,-0.00,19.4,14.6,100.0,13.0
56.370,1,0.00,0.01,0.00,0.00,19.4,14.0,100.0,13.0
56.865,1,0.00,0.00,0.00,-0.00,19.4,14.0,100.0,13.0
57.369,1,0.00,0.00,0.00,0.00,10.0,13.9,100.0,10.0
57.865,1,0.00,0.00,0.00,-0.00,10.0,13.9,100.0,10.0
58.370,1,0.00,0.00,0.00,-0.00,10.0,13.6,100.0,10.0
58.876,1,0.00,0.02,0.00,0.00,10.0,14.1,100.0,10.0
59.374,1,0.00,0.00,0.00,-0.00,10.0,14.4,100.0,10.0
59.871,1,0.00,0.00,0.00,-0.00,0.0,0.0,0.0,0.0
60.377,2,0.00,0.00,-0.00,-0.00,0.0,0.0,0.0,0.0
60.874,2,0.00,0.00,-0.00,-0.00,0.0,0.0,0.0,0.0
61.369,2,0.00,0.00,-0.00,-0.00,0.0,0.0,0.0,0.0
61.873,2,0.00,0.00,-0.00,-0.00,0.0,0.0,0.0,0.0
62.370,2,0.00,-0.00,-0.00,-0.00,0.0,0.0,0.0,0.0
62.874,2,0.00,-0.00,-0.00,-0.00,0.0,0.0,0.0,0.0
63.379,2,0.00,-0.00,-0.00,-0.00,0.0,0.0,0.0,0.0
63.873,2,0.00,-0.00,-0.00,-0.00,0.0,0.0,0.0,0.0
64.378,2,0.00,-0.00,-0.00,-0.00,0.0,0.0,0.0,0.0
64.873,2,0.00,-0.00,0.00,-0.00,0.0,0.0,0.0,0.0
65.379,2,0.00,-0.00,0.00,-0.00,0.0,0.0,0.0,0.0
65.873,2,0.00,-0.00,0.00,-0.00,0.0,0.0,0.0,0.0
66.379,2,0.00,-0.00,0.00,-0.00,0.0,0.0,0.0,0.0
66.873,2,0.00,-0.00,0.00,-0.00,0.0,0.0,0.0,0.0
67.378,2,0.00,-0.00,-0.00,-0.00,0.0,0.0,0.0,0.0
67.874,2,0.00,-0.00,-0.00,-0.00,0.0,0.0,0.0,0.0
68.380,2,0.00,-0.00,-0.00,-0.00,0.0,0.0,0.0,0.0
68.877,2,0.00,-0.00,-0.00,-0.00,0.0,0.0,0.0,0.0
69.374,2,0.00,-0.00,-0.00,-0.00,0.0,0.0,0.0,0.0
69.880,2,0.00,-0.00,-0.00,-0.00,0.0,0.0,0.0,0.0
70.375,2,0.00,-0.00,-0.00,-0.00,0.0,0.0,0.0,0.0
70.879,2,0.00,-0.00,-0.00,-0.00,0.0,0.0,0.0,0.0
71.374,2,0.00,0.00,0.00,-0.00,0.0,0.0,0.0,0.0
71.879,2,0.00,0.00,0.00,-0.00,0.0,0.0,0.0,0.0
72.375,2,0.00,0.00,0.00,-0.00,0.0,0.0,0.0,0.0
72.879,2,0.00,0.00,-0.00,-0.00,0.0,0.0,0.0,0.0
73.375,2,0.00,-0.00,-0.00,-0.00,0.0,0.0,0.0,0.0
73.878,2,0.00,-0.00,-0.00,-0.00,0.0,0.0,0.0,0.0
74.382,2,0.00,-0.00,-0.00,-0.00,0.0,0.0,0.0,0.0
74.876,2,0.00,-0.00,-0.00,-0.00,0.0,0.0,0.0,0.0
75.381,2,0.00,-0.00,-0.00,-0.00,0.0,0.0,0.0,0.0
75.877,2,0.00,-0.00,-0.00,-0.00,0.0,0.0,0.0,0.0
76.383,2,0.00,-0.00,0.00,-0.00,0.0,0.0,0.0,0.0
76.879,2,0.00,-0.00,0.00,-0.00,0.0,0.0,0.0,0.0
77.385,2,0.00,-0.00,0.00,0.00,0.0,0.0,0.0,0.0
77.882,2,0.00,-0.00,-0.00,-0.00,0.0,0.0,0.0,0.0
78.379,2,0.00,-0.00,-0.00,-0.00,0.0,0.0,0.0,0.0
78.885,2,0.00,-0.00,-0.00,-0.00,0.0,0.0,0.0,0.0
79.381,2,0.00,-0.00,0.00,-0.00,0.0,0.0,0.0,0.0
