t_s,phase,A,B,C,D,dutyA,dutyB,dutyC,dutyD
21.984,,0.00,0.00,0.00,0.00,100.0,100.0,100.0,100.0
22.187,,0.00,0.00,0.00,0.00,100.0,100.0,100.0,100.0
22.381,,0.00,0.00,0.00,0.00,100.0,100.0,100.0,100.0
22.584,,0.00,0.00,0.00,0.00,100.0,100.0,100.0,100.0
22.787,,0.00,0.00,0.00,0.00,100.0,100.0,100.0,100.0
22.980,,0.00,0.00,0.00,0.00,100.0,100.0,100.0,100.0
23.184,,0.00,0.00,0.00,0.00,100.0,100.0,100.0,100.0
23.386,,0.00,0.00,0.00,0.00,100.0,100.0,100.0,100.0
23.589,,0.00,0.00,0.00,0.00,100.0,100.0,100.0,100.0
23.782,,0.00,0.00,0.00,0.00,100.0,100.0,100.0,100.0
23.986,,0.00,0.00,0.00,0.00,100.0,100.0,100.0,100.0
24.189,,0.00,0.00,0.00,0.00,100.0,100.0,100.0,100.0
24.382,,0.00,0.00,0.00,0.00,100.0,100.0,100.0,100.0
24.585,,0.00,0.00,0.00,0.00,100.0,100.0,100.0,100.0
24.788,,0.00,0.00,0.00,0.00,100.0,100.0,100.0,100.0
24.991,,0.00,0.00,0.00,0.00,100.0,100.0,100.0,100.0
25.184,,0.00,0.00,0.00,0.00,100.0,100.0,100.0,100.0
25.388,,0.00,0.00,0.00,0.00,100.0,100.0,100.0,100.0
25.592,,0.00,0.00,0.00,0.00,100.0,100.0,100.0,100.0
25.785,,0.00,0.00,0.00,0.00,100.0,100.0,100.0,100.0
25.988,,0.00,0.00,0.00,0.00,100.0,100.0,100.0,100.0
26.192,,0.00,0.00,0.00,0.00,100.0,100.0,100.0,100.0
26.385,,0.00,0.00,0.00,0.00,100.0,100.0,100.0,100.0
26.587,,0.00,0.00,0.00,0.00,100.0,100.0,100.0,100.0
26.790,,0.00,0.00,0.00,0.00,100.0,100.0,100.0,100.0
26.993,,0.00,0.00,0.00,0.00,100.0,100.0,100.0,100.0
27.185,,0.00,0.00,0.00,0.00,100.0,100.0,100.0,100.0
27.388,,0.00,0.00,0.00,0.00,100.0,100.0,100.0,100.0
27.591,,0.00,0.00,0.00,0.00,100.0,100.0,100.0,100.0
27.794,,0.00,0.00,0.00,0.00,100.0,100.0,100.0,100.0
27.987,,0.00,0.00,0.00,0.00,100.0,100.0,100.0,100.0
28.189,,0.00,0.00,0.00,0.00,100.0,100.0,100.0,100.0
28.393,,0.00,0.00,0.00,0.00,100.0,100.0,100.0,100.0
28.586,,0.00,0.00,0.00,0.00,100.0,100.0,100.0,100.0
28.790,,0.00,0.00,0.00,0.00,100.0,100.0,100.0,100.0
28.992,,0.00,0.00,0.00,0.00,100.0,100.0,100.0,100.0
29.195,,0.00,0.00,0.00,0.00,100.0,100.0,100.0,100.0
29.388,,0.00,0.00,0.00,0.00,100.0,100.0,100.0,100.0
29.591,,0.00,0.00,0.00,0.00,100.0,100.0,100.0,100.0
29.795,,0.00,0.00,0.00,0.00,100.0,100.0,100.0,100.0
29.987,,0.00,0.00,0.00,0.00,100.0,100.0,100.0,100.0
30.191,,0.00,0.00,0.00,0.00,100.0,100.0,100.0,100.0
30.395,,0.00,0.00,0.00,0.00,100.0,100.0,100.0,100.0
30.588,,0.00,0.00,0.00,0.00,100.0,100.0,100.0,100.0
30.791,,0.00,0.00,0.00,0.00,100.0,100.0,100.0,100.0
30.993,,0.00,0.00,0.00,0.00,100.0,100.0,100.0,100.0
31.197,,0.00,0.00,0.00,0.00,100.0,100.0,100.0,100.0
31.390,,0.00,0.00,0.00,0.00,100.0,100.0,100.0,100.0
31.593,,0.00,0.00,0.00,0.00,100.0,100.0,100.0,100.0
31.796,,0.00,0.00,0.00,0.00,100.0,100.0,100.0,100.0
31.997,,0.00,0.00,0.00,0.00,100.0,100.0,100.0,100.0
32.190,,0.00,0.00,0.00,0.00,100.0,100.0,100.0,100.0
32.393,,0.00,0.00,0.00,0.00,100.0,100.0,100.0,100.0
32.596,,0.00,0.00,0.00,0.00,100.0,100.0,100.0,100.0
32.799,,0.00,0.00,0.00,0.00,100.0,100.0,100.0,100.0
32.992,,0.00,0.00,0.00,0.00,100.0,100.0,100.0,100.0
33.194,,0.00,0.00,0.00,0.00,100.0,100.0,100.0,100.0
33.398,,0.00,0.00,0.00,0.00,100.0,100.0,100.0,100.0
33.591,,0.00,0.00,0.00,0.00,100.0,100.0,100.0,100.0
33.795,,0.00,0.00,0.00,0.00,100.0,100.0,100.0,100.0
33.999,,0.00,0.00,0.00,0.00,100.0,100.0,100.0,100.0
34.192,,0.00,0.00,0.00,0.00,100.0,100.0,100.0,100.0
34.395,,0.00,0.00,0.00,0.00,100.0,100.0,100.0,100.0
34.597,,0.00,0.00,0.00,0.00,100.0,100.0,100.0,100.0
34.799,,0.00,0.00,0.00,0.00,100.0,100.0,100.0,100.0
35.002,,0.00,0.00,0.00,0.00,100.0,100.0,100.0,100.0
35.195,,0.00,0.00,0.00,0.00,100.0,100.0,100.0,100.0
35.398,,0.00,0.00,0.00,0.00,100.0,100.0,100.0,100.0
35.600,,0.00,0.00,0.00,0.00,100.0,100.0,100.0,100.0
35.802,,0.00,0.00,0.00,0.00,100.0,100.0,100.0,100.0
36.005,,0.00,0.00,0.00,0.00,100.0,100.0,100.0,100.0
36.207,,0.00,0.00,0.00,0.00,100.0,100.0,100.0,100.0
36.409,,0.00,0.00,0.00,0.00,100.0,100.0,100.0,100.0
36.601,,0.00,0.00,0.00,0.00,100.0,100.0,100.0,100.0
36.803,,0.00,0.00,0.00,0.00,100.0,100.0,100.0,100.0
37.005,,0.00,0.00,0.00,0.00,100.0,100.0,100.0,100.0
37.208,,0.00,0.00,0.00,0.00,100.0,100.0,100.0,100.0
37.410,,0.00,0.00,0.00,0.00,100.0,100.0,100.0,100.0
37.613,,0.00,0.00,0.00,0.00,100.0,100.0,100.0,100.0
37.806,,0.00,0.00,0.00,0.00,100.0,100.0,100.0,100.0
38.009,,0.00,0.00,0.00,0.00,100.0,100.0,100.0,100.0
38.212,,0.00,0.00,0.00,0.00,100.0,100.0,100.0,100.0
38.415,,0.00,0.00,0.00,0.00,100.0,100.0,100.0,100.0
38.608,,0.00,0.00,0.00,0.00,100.0,100.0,100.0,100.0
38.810,,0.00,0.00,0.00,0.00,100.0,100.0,100.0,100.0
39.013,,0.00,0.00,0.00,0.00,100.0,100.0,100.0,100.0
39.216,,0.00,0.00,0.00,0.00,100.0,100.0,100.0,100.0
39.419,,0.00,0.00,0.00,0.00,100.0,100.0,100.0,100.0
39.622,,0.00,0.00,0.00,0.00,100.0,100.0,100.0,100.0
39.815,,0.00,0.00,0.00,0.00,100.0,100.0,100.0,100.0
40.018,,0.00,0.00,0.00,0.00,100.0,100.0,100.0,100.0
40.221,,0.00,0.00,0.00,0.00,100.0,100.0,100.0,100.0
40.423,,0.00,0.00,0.00,0.00,100.0,100.0,100.0,100.0
40.626,,0.00,0.00,0.00,0.00,100.0,100.0,100.0,100.0
40.817,,0.00,0.00,0.00,0.00,100.0,100.0,100.0,100.0
41.019,,0.00,0.00,0.00,0.00,100.0,100.0,100.0,100.0
41.221,,0.00,0.00,0.00,0.00,100.0,100.0,100.0,100.0
41.424,,0.00,0.00,0.00,0.00,100.0,100.0,100.0,100.0
41.626,,0.00,0.00,0.00,0.00,100.0,100.0,100.0,100.0
41.829,,0.00,0.00,0.00,0.00,100.0,100.0,100.0,100.0
42.022,,0.00,0.00,0.00,0.00,100.0,100.0,100.0,100.0
42.224,,0.00,0.00,0.00,0.00,100.0,100.0,100.0,100.0
42.427,,0.00,0.00,0.00,0.00,100.0,100.0,100.0,100.0
42.630,,0.00,0.00,0.00,0.00,100.0,100.0,100.0,100.0
42.832,,0.00,0.00,0.00,0.00,100.0,100.0,100.0,100.0
43.035,,0.00,0.00,0.00,0.00,100.0,100.0,100.0,100.0
43.227,,0.00,0.00,0.00,0.00,100.0,100.0,100.0,100.0
43.429,,0.00,0.00,0.00,0.00,100.0,100.0,100.0,100.0
43.632,,0.00,0.00,0.00,0.00,100.0,100.0,100.0,100.0
43.835,,0.00,0.00,0.00,0.00,100.0,100.0,100.0,100.0
44.038,,0.00,0.00,0.00,0.00,100.0,100.0,100.0,100.0
44.230,,0.00,0.00,0.00,0.00,100.0,100.0,100.0,100.0
44.433,,0.00,0.00,0.00,0.00,100.0,100.0,100.0,100.0
44.635,,0.00,0.00,0.00,0.00,100.0,100.0,100.0,100.0
44.838,,0.00,0.00,0.00,0.00,100.0,100.0,100.0,100.0
45.041,,0.00,0.00,0.00,0.00,100.0,100.0,100.0,100.0
45.234,,0.00,0.00,0.00,0.00,100.0,100.0,100.0,100.0
45.436,,0.00,0.00,0.00,0.00,100.0,100.0,100.0,100.0
45.638,,0.00,0.00,0.00,0.00,100.0,100.0,100.0,100.0
45.841,,0.00,0.00,0.00,0.00,100.0,100.0,100.0,100.0
46.043,,0.00,0.00,0.00,0.00,100.0,100.0,100.0,100.0
46.246,,0.00,0.00,0.00,0.00,100.0,100.0,100.0,100.0
46.438,,0.00,0.00,0.00,0.00,100.0,100.0,100.0,100.0
46.641,,0.00,0.00,0.00,0.00,100.0,100.0,100.0,100.0
46.843,,0.00,0.00,0.00,0.00,100.0,100.0,100.0,100.0
47.045,,0.00,0.00,0.00,0.00,100.0,100.0,100.0,100.0
47.248,,0.00,0.00,0.00,0.00,100.0,100.0,100.0,100.0
47.441,,0.00,0.00,0.00,0.00,100.0,100.0,100.0,100.0
47.643,,0.00,0.00,0.00,0.00,100.0,100.0,100.0,100.0
47.846,,0.00,0.00,0.00,0.00,100.0,100.0,100.0,100.0
48.049,,0.00,0.00,0.00,0.00,100.0,100.0,100.0,100.0
48.252,,0.00,0.00,0.00,0.00,100.0,100.0,100.0,100.0
48.445,,0.00,0.00,0.00,0.00,100.0,100.0,100.0,100.0
48.649,,0.00,0.00,0.00,0.00,100.0,100.0,100.0,100.0
48.851,,0.00,0.00,0.00,0.00,100.0,100.0,100.0,100.0
49.053,,0.00,0.00,0.00,0.00,100.0,100.0,100.0,100.0
49.256,,0.00,0.00,0.00,0.00,100.0,100.0,100.0,100.0
49.448,,0.00,0.00,0.00,0.00,100.0,100.0,100.0,100.0
49.651,,0.00,0.00,0.00,0.00,100.0,100.0,100.0,100.0
49.854,,0.00,0.00,0.00,0.00,100.0,100.0,100.0,100.0
50.056,,0.00,0.00,0.00,0.00,100.0,100.0,100.0,100.0
50.259,,0.00,0.00,0.00,0.00,100.0,100.0,100.0,100.0
50.452,,0.00,0.00,0.00,0.00,100.0,100.0,100.0,100.0
50.656,,0.00,0.00,0.00,0.00,100.0,100.0,100.0,100.0
50.859,,0.00,0.00,0.00,0.00,100.0,100.0,100.0,100.0
51.063,,0.00,0.00,0.00,0.00,100.0,100.0,100.0,100.0
51.256,,0.00,0.00,0.00,0.00,100.0,100.0,100.0,100.0
51.459,,0.00,0.00,0.00,0.00,100.0,100.0,100.0,100.0
51.661,,0.00,0.00,0.00,0.00,100.0,100.0,100.0,100.0
51.864,,0.00,0.00,0.00,0.00,100.0,100.0,100.0,100.0
52.067,,0.00,0.00,0.00,0.00,100.0,100.0,100.0,100.0
52.259,,0.00,0.00,0.00,0.00,100.0,100.0,100.0,100.0
52.461,,0.00,0.00,0.00,0.00,100.0,100.0,100.0,100.0
52.663,,0.00,0.00,0.00,0.00,100.0,100.0,100.0,100.0
52.865,,0.00,0.00,0.00,0.00,100.0,100.0,100.0,100.0
53.068,,0.00,0.00,0.00,0.00,100.0,100.0,100.0,100.0
53.270,,0.00,0.00,0.00,0.00,100.0,100.0,100.0,100.0
53.472,,0.00,0.00,0.00,0.00,100.0,100.0,100.0,100.0
53.664,,0.00,0.00,0.00,0.00,100.0,100.0,100.0,100.0
53.866,,0.00,0.00,0.00,0.00,100.0,100.0,100.0,100.0
54.068,,0.00,0.00,0.00,0.00,100.0,100.0,100.0,100.0
54.270,,0.00,0.00,0.00,0.00,100.0,100.0,100.0,100.0
54.473,,0.00,0.00,0.00,0.00,100.0,100.0,100.0,100.0
54.674,,0.00,0.00,0.00,0.00,100.0,100.0,100.0,100.0
54.876,,0.00,0.00,0.00,0.00,100.0,100.0,100.0,100.0
55.069,,0.00,0.00,0.00,0.00,100.0,100.0,100.0,100.0
55.271,,0.00,0.00,0.00,0.00,100.0,100.0,100.0,100.0
55.474,,0.00,0.00,0.00,0.00,100.0,100.0,100.0,100.0
55.676,,0.00,0.00,0.00,0.00,100.0,100.0,100.0,100.0
55.878,,0.00,0.00,0.00,0.00,100.0,100.0,100.0,100.0
56.081,,0.00,0.00,0.00,0.00,100.0,100.0,100.0,100.0
56.284,,0.00,0.00,0.00,0.00,100.0,100.0,100.0,100.0
56.477,,0.00,0.00,0.00,0.00,100.0,100.0,100.0,100.0
56.679,,0.00,0.00,0.00,0.00,82.5,91.5,94.8,85.4
56.882,,0.00,0.00,0.00,0.00,100.0,100.0,100.0,100.0
57.075,,0.00,0.00,0.00,0.00,100.0,100.0,100.0,100.0
57.277,,0.00,0.00,0.00,0.00,100.0,100.0,100.0,100.0
57.480,,0.00,0.00,0.00,0.00,100.0,100.0,100.0,100.0
57.683,,0.00,0.00,0.00,0.00,100.0,100.0,100.0,100.0
57.886,,0.00,0.00,0.00,0.00,100.0,100.0,100.0,100.0
58.088,,0.00,0.00,0.00,0.00,100.0,100.0,100.0,100.0
58.281,,0.00,0.00,0.00,0.00,100.0,100.0,100.0,100.0
58.483,,0.00,0.00,0.00,0.00,100.0,100.0,100.0,100.0
58.685,,0.00,0.00,0.00,0.00,100.0,100.0,100.0,100.0
58.888,,0.00,0.00,0.00,0.00,100.0,100.0,100.0,100.0
59.091,,0.00,0.00,0.00,0.00,100.0,100.0,100.0,100.0
59.283,,0.00,0.00,0.00,0.00,78.3,89.3,93.5,82.6
59.487,,0.00,0.00,0.00,0.00,78.3,89.3,93.5,82.6
59.690,,0.00,0.00,0.00,0.00,78.3,89.3,93.5,82.6
59.893,,0.00,0.00,0.00,0.00,78.3,89.3,93.5,82.6
60.085,,0.01,0.00,0.00,0.00,78.2,89.3,93.5,82.6
60.287,,0.00,0.00,0.05,0.00,78.2,89.3,93.4,82.6
60.490,,0.00,0.00,0.01,0.01,78.2,89.3,93.3,81.9
60.693,,0.00,0.00,0.00,0.00,78.2,89.3,93.3,81.9
60.886,,0.00,0.00,0.00,0.00,78.2,89.3,93.3,81.9
61.087,,0.00,0.00,0.00,0.02,78.2,89.3,93.3,81.8
61.289,,0.00,0.00,0.00,0.03,78.2,89.3,93.1,81.6
61.492,,0.00,0.00,0.00,0.00,78.2,89.3,93.1,81.6
