frame,timestamp_sec,detected,line_point_x,line_point_y,line_dir_x,line_dir_y,line_angle_deg,longest_width_px
1096,37.292573556797024,True,111.8,112.87,0.9998,0.0222,1.27,158.72
1097,37.32659962756052,True,109.88,112.68,0.9997,0.0253,1.45,157.64
1098,37.36062569832402,True,109.22,113.76,0.9997,0.0246,1.41,134.84
1099,37.394651769087524,True,106.78,112.69,0.9996,0.0285,1.63,159.24
1100,37.42867783985103,True,105.19,113.52,0.9995,0.0311,1.78,136.78
1101,37.46270391061453,True,104.1,112.71,0.9995,0.0319,1.83,162.79
1102,37.496729981378024,True,103.32,113.67,0.9995,0.0331,1.9,127.26
1103,37.53075605214153,True,103.14,112.75,0.9994,0.0339,1.94,161.21
1104,37.56478212290503,True,103.64,112.79,0.9994,0.0349,2.0,157.64
1105,37.59880819366853,True,104.72,112.85,0.9993,0.0364,2.08,157.63
1106,37.632834264432034,True,105.34,112.86,0.9993,0.0374,2.14,158.66
1107,37.66686033519553,True,107.86,113.01,0.9993,0.0372,2.13,153.08
1108,37.70088640595903,True,109.75,113.04,0.9993,0.0383,2.2,155.04
1109,37.734912476722535,True,111.44,114.01,0.9991,0.0433,2.48,132.39
1110,37.76893854748604,True,113.22,113.23,0.999,0.0437,2.5,154.53
1111,37.80296461824953,True,114.49,114.13,0.9989,0.046,2.63,129.8
1112,37.836990689013035,True,114.61,113.88,0.9989,0.0464,2.66,135.46
1113,37.87101675977654,True,115.27,113.2,0.9987,0.05,2.87,157.15
1114,37.90504283054004,True,114.57,114.0,0.9987,0.0511,2.93,133.05
1115,37.93906890130354,True,113.62,114.05,0.9986,0.052,2.98,131.97
1116,37.97309497206704,True,112.32,113.97,0.9984,0.0564,3.23,135.94
1117,38.00712104283054,True,110.66,114.03,0.9985,0.0553,3.17,129.91
1118,38.04114711359404,True,108.44,113.87,0.9982,0.0602,3.45,141.07
1119,38.075173184357546,True,106.12,114.11,0.9988,0.0487,2.79,127.95
1120,38.10919925512104,True,103.96,114.11,0.9996,0.0294,1.69,113.09
1121,38.14322532588454,True,102.36,113.14,0.9942,0.1079,6.2,246.27
1122,38.177251396648046,True,101.55,113.14,0.9947,0.1032,5.93,222.96
1123,38.21127746741155,True,101.56,113.27,0.9942,0.1075,6.17,242.12
1124,38.24530353817505,True,102.57,114.21,0.9997,0.0241,1.38,119.89
1125,38.279329608938546,True,104.16,113.6,0.9991,0.0427,2.45,135.86
1126,38.31335567970205,True,106.18,114.74,0.9994,0.0347,1.99,112.3
1127,38.34738175046555,True,107.46,114.75,0.9995,0.0316,1.81,113.34
1128,38.381407821229054,True,110.3,114.59,0.9992,0.0411,2.36,119.69
1129,38.41543389199255,True,113.34,113.95,0.9984,0.0567,3.25,145.12
1130,38.44945996275605,True,116.44,114.03,0.9984,0.0569,3.26,145.19
1131,38.483486033519554,True,117.72,113.91,0.9984,0.0557,3.19,145.56
1132,38.51751210428306,True,118.55,113.9,0.9984,0.0557,3.19,144.88
1133,38.55153817504656,True,118.49,113.85,0.9986,0.0528,3.02,143.69
1134,38.585564245810055,True,117.65,114.75,0.9995,0.0323,1.85,116.86
1135,38.61959031657356,True,117.19,113.73,0.9987,0.0511,2.93,146.17
1136,38.65361638733706,True,114.08,114.72,0.9996,0.0285,1.63,119.07
1137,38.68764245810056,True,110.95,114.73,0.9993,0.0387,2.22,116.8
1138,38.72166852886406,True,108.84,114.73,0.9994,0.0349,2.0,113.09
1139,38.75569459962756,True,107.3,113.68,0.9986,0.0538,3.08,144.91
1140,38.78972067039106,True,106.04,113.84,0.9985,0.0546,3.13,151.16
1141,38.823746741154565,True,105.64,113.91,0.9984,0.0572,3.28,143.72
1142,38.85777281191807,True,105.82,114.05,0.9993,0.0361,2.07,133.57
1143,38.89179888268156,True,105.87,115.15,0.9997,0.0259,1.49,110.33
1144,38.925824953445066,True,106.62,114.18,0.9993,0.0372,2.13,138.58
1145,38.95985102420857,True,107.45,114.23,0.999,0.0458,2.62,149.2
1146,38.99387709497207,True,108.59,115.19,0.9985,0.0541,3.1,117.9
1147,39.027903165735566,True,109.71,114.26,0.9989,0.0467,2.68,152.44
1148,39.06192923649907,True,111.03,114.16,0.9989,0.0472,2.7,143.95
1149,39.09595530726257,True,112.37,115.17,0.999,0.0448,2.57,117.14
1150,39.12998137802607,True,113.35,114.94,0.9991,0.0419,2.4,118.86
1151,39.164007448789576,True,113.52,114.02,0.9992,0.0404,2.32,143.86
1152,39.19803351955307,True,114.2,113.99,0.9992,0.0404,2.32,147.3
1153,39.232059590316574,True,114.31,114.82,0.9994,0.0356,2.04,117.22
1154,39.266085661080076,True,113.98,113.82,0.9994,0.0344,1.97,143.94
1155,39.30011173184358,True,113.17,113.74,0.9993,0.0366,2.1,149.3
1156,39.334137802607074,True,111.61,114.77,0.9999,0.0123,0.71,106.78
1157,39.36816387337058,True,110.08,114.6,1.0,0.0093,0.53,113.58
1158,39.40218994413408,True,108.18,113.66,0.9994,0.0334,1.92,148.58
1159,39.43621601489758,True,106.2,114.61,1.0,0.0016,0.09,112.64
1160,39.470242085661084,True,104.59,114.74,1.0,0.0082,0.47,109.69
1161,39.50426815642458,True,103.37,114.75,0.9999,0.0162,0.93,107.64
1162,39.53829422718808,True,103.37,114.98,0.9997,0.0234,1.34,102.77
1163,39.572320297951585,True,103.24,113.89,0.9998,0.0221,1.27,140.33
1164,39.60634636871509,True,103.66,115.02,0.9999,-0.0108,-0.62,111.33
1165,39.64037243947858,True,103.87,114.0,0.9997,0.0244,1.4,143.11
1166,39.674398510242085,True,104.22,115.05,0.9996,0.0297,1.7,115.37
1167,39.70842458100559,True,105.98,114.2,0.9998,0.0207,1.19,137.57
1168,39.74245065176909,True,107.38,115.47,0.9999,0.0103,0.59,99.05
1169,39.77647672253259,True,108.81,114.31,0.9999,0.0129,0.74,138.02
1170,39.81050279329609,True,109.86,114.3,0.9999,0.0101,0.58,139.97
1171,39.84452886405959,True,110.64,114.27,0.9998,0.0178,1.02,139.5
1172,39.87855493482309,True,111.06,114.16,1.0,0.004,0.23,138.16
1173,39.912581005586595,True,110.92,114.15,1.0,0.0036,0.2,136.94
1174,39.94660707635009,True,110.8,113.82,0.9999,0.0166,0.95,133.58
1175,39.98063314711359,True,109.73,113.61,0.9999,0.0116,0.66,142.43
1176,40.014659217877096,True,108.18,113.22,1.0,0.0059,0.34,148.57
1177,40.0486852886406,True,106.36,114.02,0.9998,0.0177,1.01,123.46
1178,40.0827113594041,True,105.21,113.08,0.9999,0.0146,0.84,141.56
1179,40.116737430167596,True,103.76,113.05,0.9999,0.012,0.69,142.17
1180,40.1507635009311,True,102.6,113.1,0.9995,0.0315,1.81,127.91
1181,40.1847895716946,True,101.71,113.11,0.9995,0.031,1.78,127.62
1182,40.218815642458104,True,101.6,113.12,1.0,0.0085,0.49,140.23
1183,40.2528417132216,True,101.4,113.37,1.0,-0.0027,-0.15,148.47
1184,40.2868677839851,True,101.69,113.45,1.0,-0.0016,-0.09,141.8
1185,40.320893854748604,True,101.93,113.49,1.0,-0.0039,-0.22,140.54
1186,40.35491992551211,True,102.62,114.65,0.8946,-0.4468,-26.54,288.31
1187,40.38894599627561,True,103.64,113.57,1.0,-0.0078,-0.45,140.84
1188,40.422972067039105,True,104.33,113.57,0.9999,-0.0124,-0.71,138.11
1189,40.45699813780261,True,105.47,114.6,0.9951,-0.0988,-5.67,145.25
1190,40.49102420856611,True,106.24,113.57,0.9999,0.013,0.74,131.06
1191,40.52505027932961,True,107.95,114.5,0.9999,-0.013,-0.75,109.56
1192,40.55907635009311,True,108.07,113.24,1.0,-0.0057,-0.33,146.17
1193,40.59310242085661,True,107.53,113.04,0.9999,-0.015,-0.86,138.24
1194,40.62712849162011,True,106.87,112.92,0.9999,-0.0168,-0.96,137.5
1195,40.661154562383615,True,106.4,112.84,0.9999,-0.0142,-0.81,140.13
1196,40.69518063314712,True,106.08,112.57,1.0,-0.0078,-0.45,147.96
1197,40.72920670391061,True,105.44,112.59,0.9999,-0.0107,-0.61,146.16
1198,40.763232774674115,True,104.51,112.56,0.9999,-0.0113,-0.65,147.82
1199,40.79725884543762,True,102.81,112.89,0.9999,-0.0142,-0.81,139.82
1200,40.83128491620112,True,102.02,112.94,0.9999,-0.0123,-0.7,141.2
1201,40.86531098696462,True,101.46,113.98,0.9997,0.0257,1.47,113.0
1202,40.89933705772812,True,100.78,113.03,0.9997,0.0228,1.31,129.76
1203,40.93336312849162,True,100.79,113.06,0.9999,-0.0164,-0.94,138.27
1204,40.96738919925512,True,100.98,113.1,0.9999,-0.0169,-0.97,138.94
1205,41.001415270018626,True,101.78,113.27,0.9999,-0.0146,-0.84,141.97
1206,41.03544134078212,True,102.78,114.37,0.9986,-0.0521,-2.99,112.88
1207,41.069467411545624,True,103.25,113.26,0.9999,0.0139,0.79,133.71
1208,41.103493482309126,True,103.53,114.39,0.9998,-0.02,-1.15,115.72
1209,41.13751955307263,True,104.39,114.38,0.9996,-0.0283,-1.62,115.5
1210,41.17154562383613,True,104.57,113.22,0.9999,0.014,0.8,134.34
1211,41.20557169459963,True,104.92,114.14,0.9997,0.0256,1.47,114.79
1212,41.23959776536313,True,105.88,112.93,0.9999,-0.0173,-0.99,147.61
1213,41.27362383612663,True,105.83,112.83,0.9998,-0.0174,-1.0,155.47
1214,41.307649906890134,True,105.83,112.74,0.9998,-0.0178,-1.02,152.23
1215,41.34167597765363,True,105.61,112.66,0.9998,-0.0202,-1.16,152.39
1216,41.37570204841713,True,104.59,112.59,0.9998,-0.0194,-1.11,148.64
1217,41.409728119180635,True,103.69,113.35,1.0,0.0078,0.45,118.54
1218,41.44375418994414,True,102.84,112.6,0.9998,-0.0188,-1.08,149.54
1219,41.47778026070764,True,102.02,112.63,0.9998,-0.0188,-1.08,147.45
1220,41.511806331471135,True,101.76,113.76,0.9995,-0.0323,-1.85,121.51
1221,41.54583240223464,True,100.74,113.41,0.9997,-0.0235,-1.35,127.17
1222,41.57985847299814,True,100.52,112.69,0.9998,-0.0183,-1.05,150.36
1223,41.61388454376164,True,100.0,112.68,0.9998,-0.0189,-1.08,151.62
1224,41.64791061452514,True,100.02,112.69,0.9998,-0.0186,-1.06,152.53
1225,41.68193668528864,True,100.69,112.81,0.9998,-0.0203,-1.16,145.21
1226,41.71596275605214,True,101.2,113.68,0.9996,-0.0273,-1.57,119.52
1227,41.749988826815645,True,102.79,112.81,0.9998,-0.0197,-1.13,146.67
1228,41.78401489757915,True,103.64,112.82,0.9998,-0.0195,-1.12,145.75
1229,41.81804096834264,True,104.59,112.79,0.9999,-0.0171,-0.98,146.35
1230,41.852067039106146,True,105.57,112.8,0.9998,-0.0181,-1.04,146.25
1231,41.88609310986965,True,105.73,112.8,0.9999,-0.0165,-0.95,146.12
1232,41.92011918063315,True,105.84,112.83,0.9999,-0.0158,-0.91,146.95
1233,41.954145251396646,True,105.89,112.87,0.9999,-0.0146,-0.84,148.13
1234,41.98817132216015,True,105.79,112.82,0.9999,-0.0146,-0.84,148.65
1235,42.02219739292365,True,105.63,113.7,0.9998,-0.0173,-0.99,124.87
1236,42.056223463687154,True,104.49,113.71,0.9999,-0.0154,-0.88,124.51
1237,42.090249534450656,True,103.72,113.72,0.9999,-0.0164,-0.94,123.24
1238,42.12427560521415,True,102.95,112.81,0.9999,-0.0106,-0.61,145.7
1239,42.158301675977654,True,102.72,113.55,1.0,-0.0094,-0.54,127.71
1240,42.19232774674116,True,102.31,112.77,1.0,-0.0086,-0.49,143.61
1241,42.22635381750466,True,102.2,112.77,1.0,-0.008,-0.46,143.57
1242,42.260379888268155,True,102.45,112.76,1.0,-0.0072,-0.41,144.09
1243,42.29440595903166,True,102.6,113.62,1.0,-0.0087,-0.5,120.77
1244,42.32843202979516,True,103.4,112.65,1.0,-0.0044,-0.25,152.09
1245,42.36245810055866,True,103.76,112.75,1.0,-0.0045,-0.26,145.39
1246,42.396484171322165,True,104.46,113.74,1.0,-0.0005,-0.03,120.59
1247,42.43051024208566,True,105.31,112.65,1.0,-0.0024,-0.14,152.98
1248,42.46453631284916,True,105.58,113.89,1.0,0.001,0.06,115.43
1249,42.498562383612665,True,106.59,113.79,1.0,0.0016,0.09,120.73
1250,42.53258845437617,True,106.94,112.82,1.0,0.0007,0.04,147.5
1251,42.56661452513966,True,107.05,112.86,1.0,0.0023,0.13,148.16
1252,42.600640595903165,True,106.89,112.87,1.0,0.0032,0.18,149.49
1253,42.63466666666667,True,106.65,113.89,1.0,0.0058,0.33,122.98
1254,42.66869273743017,True,106.44,112.91,1.0,0.0054,0.31,151.05
1255,42.70271880819367,True,105.74,113.93,0.9999,0.013,0.75,120.26
1256,42.73674487895717,True,104.95,113.68,0.9999,0.0124,0.71,125.87
1257,42.77077094972067,True,104.62,112.93,1.0,0.009,0.52,149.96
1258,42.80479702048417,True,103.76,113.91,0.9999,0.011,0.63,123.85
1259,42.838823091247676,True,103.51,112.89,1.0,0.0073,0.42,151.01
1260,42.87284916201117,True,103.44,112.89,1.0,0.0078,0.44,149.56
1261,42.906875232774674,True,103.52,112.88,1.0,0.0078,0.45,149.36
1262,42.940901303538176,True,103.72,113.73,1.0,0.0086,0.49,121.12
1263,42.97492737430168,True,104.46,112.89,1.0,0.008,0.46,148.03
1264,43.00895344506518,True,104.55,112.89,1.0,0.0097,0.56,150.22
1265,43.04297951582868,True,105.43,113.78,0.9999,0.0116,0.66,121.8
1266,43.07700558659218,True,106.6,113.96,0.9998,0.0206,1.18,122.2
1267,43.11103165735568,True,107.41,113.91,0.9999,0.0149,0.86,118.3
1268,43.145057728119184,True,107.69,113.05,0.9999,0.011,0.63,152.32
1269,43.17908379888268,True,108.37,113.1,0.9999,0.0118,0.68,152.11
1270,43.21310986964618,True,108.44,113.1,0.9999,0.0113,0.65,153.02
1271,43.247135940409684,True,108.43,113.1,0.9999,0.0116,0.66,151.61
1272,43.28116201117319,True,108.43,113.15,0.9999,0.0136,0.78,154.49
1273,43.31518808193669,True,107.97,114.17,0.9998,0.0196,1.12,125.68
1274,43.349214152700185,True,107.59,113.16,0.9999,0.0147,0.84,152.48
1275,43.38324022346369,True,106.83,113.96,0.9998,0.0214,1.23,124.16
1276,43.41726629422719,True,106.33,113.07,0.9999,0.0151,0.86,150.79
1277,43.45129236499069,True,105.64,113.01,0.9999,0.0155,0.89,150.49
1278,43.48531843575419,True,105.19,113.87,0.9998,0.0212,1.21,127.2
1279,43.51934450651769,True,104.57,112.94,0.9999,0.0152,0.87,150.13
1280,43.55337057728119,True,104.36,112.94,0.9999,0.0153,0.88,147.79
1281,43.587396648044695,True,104.09,113.82,0.9998,0.0189,1.08,122.94
1282,43.6214227188082,True,104.11,113.78,0.9999,0.016,0.92,122.72
1283,43.65544878957169,True,104.15,112.81,0.9999,0.0127,0.73,155.51
1284,43.689474860335196,True,104.43,112.94,0.9999,0.0143,0.82,147.27
1285,43.7235009310987,True,104.66,113.86,1.0,0.0083,0.48,113.85
1286,43.7575270018622,True,104.73,114.01,1.0,0.0071,0.41,113.7
1287,43.791553072625696,True,105.81,114.22,0.9992,0.0388,2.22,117.98
1288,43.8255791433892,True,105.86,114.35,0.9985,0.0539,3.09,117.17
1289,43.8596052141527,True,106.03,113.4,0.9999,0.0139,0.8,147.1
1290,43.893631284916204,True,106.19,113.37,0.9999,0.0118,0.68,149.97
1291,43.927657355679706,True,106.3,113.38,0.9999,0.0118,0.67,148.75
1292,43.9616834264432,True,106.17,113.38,0.9999,0.0111,0.63,149.14
1293,43.995709497206704,True,106.13,113.35,0.9999,0.0117,0.67,147.96
1294,44.02973556797021,True,106.12,113.24,0.9999,0.0117,0.67,147.43
1295,44.06376163873371,True,106.14,113.22,0.9999,0.0114,0.65,148.1
1296,44.097787709497204,True,106.07,114.13,0.9996,0.0267,1.53,125.16
1297,44.13181378026071,True,105.72,113.18,1.0,0.0099,0.57,144.32
1298,44.16583985102421,True,105.66,113.09,0.9999,0.0123,0.7,144.45
1299,44.19986592178771,True,105.11,114.05,0.9997,0.024,1.37,122.8
1300,44.233891992551214,True,104.78,113.03,0.9999,0.0152,0.87,139.93
1301,44.26791806331471,True,104.19,113.04,1.0,0.0082,0.47,144.09
1302,44.30194413407821,True,103.74,113.9,0.9998,0.0176,1.01,122.01
1303,44.335970204841715,True,103.49,113.08,0.9999,0.011,0.63,144.26
1304,44.36999627560522,True,102.87,113.13,1.0,0.0094,0.54,142.4
1305,44.40402234636872,True,102.75,113.19,1.0,0.0068,0.39,146.15
1306,44.438048417132215,True,102.8,113.25,1.0,0.0036,0.21,147.87
1307,44.47207448789572,True,102.83,113.27,1.0,0.0005,0.03,145.16
1308,44.50610055865922,True,103.48,113.3,1.0,-0.0001,-0.0,144.24
1309,44.54012662942272,True,103.94,114.45,1.0,0.0014,0.08,99.21
1310,44.57415270018622,True,104.39,113.42,1.0,-0.0016,-0.09,151.93
1311,44.60817877094972,True,104.63,114.58,0.9986,-0.0537,-3.08,106.23
1312,44.64220484171322,True,105.04,113.33,1.0,0.0016,0.09,149.21
1313,44.676230912476726,True,105.38,113.96,0.9997,0.0248,1.42,119.99
1314,44.71025698324023,True,105.62,114.12,1.0,-0.0037,-0.21,109.93
1315,44.74428305400372,True,105.83,113.01,1.0,-0.0088,-0.51,134.2
1316,44.778309124767226,True,105.87,114.11,0.998,-0.0625,-3.58,118.82
1317,44.81233519553073,True,105.52,112.95,0.9999,-0.0105,-0.6,138.34
1318,44.84636126629423,True,105.07,112.95,0.9999,-0.0131,-0.75,138.59
1319,44.880387337057726,True,104.6,112.98,0.9999,-0.0142,-0.81,138.64
1320,44.91441340782123,True,103.95,113.76,1.0,-0.0006,-0.03,117.45
1321,44.94843947858473,True,103.78,113.02,0.9999,-0.0157,-0.9,137.68
1322,44.982465549348234,True,103.13,113.04,0.9999,-0.0131,-0.75,142.43
1323,45.016491620111736,True,102.91,113.16,0.9999,-0.0123,-0.71,140.34
1324,45.05051769087523,True,102.97,113.18,0.9999,-0.0133,-0.76,140.01
1325,45.084543761638734,True,102.86,113.2,0.9999,-0.0139,-0.8,140.12
1326,45.11856983240224,True,102.98,113.23,0.9999,-0.0118,-0.68,142.09
1327,45.15259590316574,True,102.85,113.21,0.9999,-0.0125,-0.72,141.86
1328,45.186621973929235,True,102.6,114.0,0.9999,0.0105,0.6,109.63
1329,45.22064804469274,True,102.51,114.1,0.9998,0.022,1.26,109.48
1330,45.25467411545624,True,102.27,113.06,0.9998,-0.0191,-1.09,136.83
1331,45.28870018621974,True,102.71,112.83,0.9999,-0.0139,-0.8,149.93
1332,45.322726256983245,True,102.33,112.73,0.9999,-0.0154,-0.88,151.03
1333,45.35675232774674,True,102.24,112.68,0.9999,-0.0161,-0.92,149.45
1334,45.39077839851024,True,101.99,112.67,0.9998,-0.0188,-1.08,152.5
1335,45.424804469273745,True,101.95,112.6,0.9998,-0.0178,-1.02,147.75
1336,45.45883054003725,True,101.9,113.34,0.9999,0.0159,0.91,114.99
1337,45.49285661080074,True,101.8,113.36,0.9999,0.0153,0.88,114.82
1338,45.526882681564246,True,101.89,113.4,0.9998,0.018,1.03,115.26
1339,45.56090875232775,True,101.8,113.55,0.9997,-0.0234,-1.34,123.39
1340,45.59493482309125,True,101.99,113.61,0.9999,0.0145,0.83,111.85
1341,45.62896089385475,True,101.99,112.74,0.9998,-0.0179,-1.02,149.83
1342,45.66298696461825,True,102.18,112.75,0.9998,-0.0186,-1.07,148.26
1343,45.69701303538175,True,102.45,112.75,0.9998,-0.0193,-1.1,149.35
1344,45.73103910614525,True,102.61,112.75,0.9998,-0.0214,-1.23,153.02
1345,45.765065176908756,True,102.74,113.49,0.9997,-0.0255,-1.46,127.18
1346,45.79909124767225,True,102.78,113.49,0.9999,0.0133,0.76,116.4
1347,45.833117318435754,True,102.66,113.33,0.9999,0.0162,0.93,117.1
1348,45.867143389199256,True,102.59,113.25,0.9999,0.012,0.69,116.82
1349,45.90116945996276,True,102.49,112.62,0.9998,-0.021,-1.2,148.59
1350,45.93519553072626,True,101.99,112.59,0.9998,-0.0222,-1.27,149.07
1351,45.96922160148976,True,101.63,112.58,0.9998,-0.0205,-1.17,147.1
1352,46.00324767225326,True,101.54,112.66,0.9998,-0.0208,-1.19,141.2
1353,46.03727374301676,True,100.95,112.58,0.9998,-0.0211,-1.21,148.02
1354,46.071299813780264,True,100.66,112.61,0.9998,-0.0211,-1.21,147.85
1355,46.10532588454376,True,100.51,113.37,0.9996,-0.028,-1.6,127.47
1356,46.13935195530726,True,100.35,113.36,0.9999,0.0166,0.95,120.22
1357,46.173378026070765,True,100.34,113.33,0.9998,0.0182,1.04,118.98
1358,46.20740409683427,True,99.9,113.43,0.9998,-0.0195,-1.12,123.82
1359,46.24143016759777,True,99.63,112.55,0.9997,-0.0228,-1.31,147.43
1360,46.275456238361265,True,100.13,112.38,0.9998,-0.0207,-1.18,146.51
1361,46.30948230912477,True,100.7,112.96,0.9997,-0.0252,-1.44,127.34
1362,46.34350837988827,True,100.88,112.12,0.9997,-0.0252,-1.44,150.55
1363,46.37753445065177,True,101.03,112.05,0.9998,-0.0201,-1.15,145.61
1364,46.41156052141527,True,101.43,113.03,0.9998,-0.0211,-1.21,122.24
1365,46.44558659217877,True,101.49,112.76,0.9999,-0.0165,-0.95,120.88
1366,46.47961266294227,True,101.53,112.01,0.9998,-0.0189,-1.08,145.65
1367,46.513638733705776,True,101.9,112.09,0.9998,-0.0184,-1.06,142.85
1368,46.54766480446928,True,101.92,112.18,0.9998,-0.0193,-1.11,142.17
1369,46.58169087523277,True,101.34,112.43,1.0,0.0092,0.53,135.76
1370,46.615716945996276,True,101.63,112.57,1.0,0.0045,0.26,135.45
1371,46.64974301675978,True,101.63,112.58,1.0,0.0039,0.22,135.25
1372,46.68376908752328,True,101.8,112.61,0.9998,-0.0195,-1.12,144.32
1373,46.717795158286776,True,102.05,112.68,0.9997,-0.0232,-1.33,142.23
1374,46.75182122905028,True,101.83,112.73,0.9998,-0.0199,-1.14,144.69
1375,46.78584729981378,True,101.47,112.66,0.9997,-0.0253,-1.45,146.72
1376,46.819873370577284,True,100.6,112.65,1.0,0.003,0.17,133.4
1377,46.853899441340786,True,100.68,112.48,0.9996,-0.0271,-1.55,146.46
1378,46.88792551210428,True,100.17,112.39,0.9997,-0.0258,-1.48,142.92
1379,46.921951582867784,True,100.07,112.18,0.9996,-0.0268,-1.53,146.14
1380,46.95597765363129,True,99.95,112.17,0.9996,-0.0267,-1.53,145.82
1381,46.99000372439479,True,100.06,112.14,0.9996,-0.0269,-1.54,145.86
1382,47.024029795158285,True,100.16,113.25,1.0,0.0032,0.18,111.02
1383,47.05805586592179,True,100.28,112.2,0.9997,-0.0232,-1.33,138.29
1384,47.09208193668529,True,100.74,112.11,0.9999,-0.0143,-0.82,135.32
1385,47.12610800744879,True,101.07,113.29,1.0,-0.0004,-0.02,110.59
1386,47.160134078212295,True,101.35,112.3,0.9995,-0.0329,-1.88,139.17
1387,47.19416014897579,True,101.81,112.39,0.9998,-0.0179,-1.03,132.69
1388,47.22818621973929,True,101.94,113.37,0.9996,-0.0266,-1.53,106.59
1389,47.262212290502795,True,102.13,113.65,1.0,-0.006,-0.35,118.39
1390,47.2962383612663,True,102.28,112.68,0.9995,-0.0326,-1.87,146.06
1391,47.33026443202979,True,102.24,113.57,0.9999,-0.0117,-0.67,117.87
1392,47.364290502793295,True,101.82,112.68,0.9998,-0.0222,-1.27,136.7
1393,47.3983165735568,True,101.26,113.54,1.0,-0.0084,-0.48,116.67
1394,47.4323426443203,True,100.81,113.49,1.0,-0.0054,-0.31,108.63
1395,47.4663687150838,True,99.38,113.35,1.0,-0.0053,-0.3,113.94
1396,47.5003947858473,True,98.62,112.25,0.9998,-0.02,-1.14,139.2
1397,47.5344208566108,True,98.02,112.32,0.9999,-0.0153,-0.88,135.47
1398,47.5684469273743,True,98.28,113.15,0.9997,-0.0248,-1.42,122.88
1399,47.602472998137806,True,97.33,112.23,0.9998,-0.0202,-1.15,135.79
1400,47.63649906890131,True,97.32,112.23,0.9998,-0.0199,-1.14,135.75
1401,47.670525139664804,True,96.94,112.24,0.9998,-0.0195,-1.12,139.52
1402,47.704551210428306,True,96.88,112.34,0.9999,-0.0172,-0.98,136.59
1403,47.73857728119181,True,96.86,112.27,0.9998,-0.0216,-1.24,140.45
1404,47.77260335195531,True,96.75,113.16,1.0,-0.006,-0.34,117.26
1405,47.80662942271881,True,96.4,112.26,0.9998,-0.0211,-1.21,136.9
1406,47.84065549348231,True,96.44,112.13,0.9991,-0.0422,-2.42,154.86
1407,47.87468156424581,True,96.12,113.07,0.9997,-0.0226,-1.29,116.34
1408,47.908707635009314,True,95.88,112.0,0.9995,-0.0304,-1.74,140.0
1409,47.94273370577282,True,95.91,111.96,0.9992,-0.0408,-2.34,147.56
1410,47.97675977653631,True,95.94,112.82,0.9998,-0.0175,-1.0,110.26
1411,48.010785847299815,True,96.33,111.92,0.9995,-0.0311,-1.78,137.75
1412,48.04481191806332,True,97.2,112.79,0.9992,-0.0405,-2.32,121.73
1413,48.07883798882682,True,97.56,112.98,0.9982,-0.0592,-3.4,116.82
1414,48.112864059590315,True,97.7,111.94,0.9985,-0.0543,-3.12,150.54
1415,48.14689013035382,True,97.04,112.07,0.9992,-0.0411,-2.35,138.12
1416,48.18091620111732,True,97.3,112.02,0.9982,-0.0597,-3.42,154.52
1417,48.21494227188082,True,97.15,112.86,0.999,-0.0446,-2.56,125.86
1418,48.248968342644325,True,97.05,112.75,0.9991,-0.0434,-2.49,118.38
1419,48.28299441340782,True,96.45,113.1,0.999,-0.0451,-2.59,110.36
1420,48.31702048417132,True,96.04,112.69,0.9991,-0.0417,-2.39,114.1
1421,48.351046554934825,True,95.95,111.91,0.9981,-0.0609,-3.49,140.98
1422,48.38507262569833,True,96.29,112.68,0.9982,-0.0604,-3.46,117.99
1423,48.41909869646182,True,96.34,112.66,0.9983,-0.0581,-3.33,113.45
1424,48.453124767225326,True,96.58,112.31,0.9979,-0.0652,-3.74,129.13
1425,48.48715083798883,True,96.62,112.15,0.9985,-0.0541,-3.1,121.89
1426,48.52117690875233,True,96.91,111.5,0.0,-1.0,-90.0,477.13
1427,48.55520297951583,True,97.39,112.32,0.9984,-0.0567,-3.25,119.24
1428,48.58922905027933,True,97.54,112.33,0.9982,-0.0597,-3.42,120.66
1429,48.62325512104283,True,97.52,112.26,0.9982,-0.0597,-3.42,117.93
1430,48.657281191806334,True,97.6,112.39,0.9982,-0.0605,-3.47,117.67
1431,48.691307262569836,True,97.34,112.53,0.9979,-0.0645,-3.7,124.5
1432,48.72533333333333,True,97.25,112.8,0.998,-0.0631,-3.62,118.34
1433,48.759359404096834,True,96.89,113.07,0.9979,-0.0654,-3.75,114.37
1434,48.79338547486034,True,96.5,112.91,0.9978,-0.0666,-3.82,118.39
1435,48.82741154562384,True,96.02,113.05,0.9977,-0.0675,-3.87,115.52
1436,48.86143761638734,True,94.98,113.03,0.9977,-0.0677,-3.88,114.87
1437,48.89546368715084,True,93.84,112.71,0.9975,-0.0703,-4.03,109.39
1438,48.92948975791434,True,93.17,112.47,0.9969,-0.0793,-4.55,114.53
1439,48.96351582867784,True,92.03,112.34,0.9972,-0.0754,-4.32,115.13
1440,48.997541899441345,True,91.37,112.01,0.9962,-0.0874,-5.01,118.7
1441,49.03156797020484,True,91.17,111.91,0.9966,-0.0826,-4.74,122.02
1442,49.06559404096834,True,91.27,111.7,0.9965,-0.084,-4.82,118.5
1443,49.099620111731845,True,92.28,111.92,0.9965,-0.0834,-4.78,125.23
1444,49.13364618249535,True,93.08,111.78,0.9964,-0.0842,-4.83,121.85
1445,49.16767225325885,True,96.03,112.22,0.9962,-0.0875,-5.02,116.59
1446,49.201698324022345,True,97.57,112.43,0.9972,-0.0744,-4.26,121.24
