# ramp: 2->210Hz/30s/EASE/k2
# trim: resultant weak direction 0 deg (coil A), strength 0.00 (off)
t,state,f_hz,x_mm,y_mm,z_mm,tilt_deg,tilt_az_deg,acc_tilt_x,acc_tilt_y,cmd_tilt_x,cmd_tilt_y,mag,az,armed,spin,lost,i_a,i_b,i_c,i_d
3.2081,2,,-0.965,0.000,-1.440,,,,,0.0000,0.0000,,,0,,0,,,,
3.2102,2,,-0.963,0.000,-1.437,,,,,0.0000,0.0000,,,0,,0,,,,
3.2120,2,,-0.961,0.000,-1.434,,,,,0.0000,0.0000,,,0,,0,,,,
3.2141,2,,-0.960,0.000,-1.432,,,,,0.0000,0.0000,,,0,,0,,,,
3.2161,2,,-0.958,0.000,-1.429,,,,,0.0000,0.0000,,,0,,0,,,,
3.2182,2,,-0.956,0.000,-1.427,,,,,0.0000,0.0000,,,0,,0,,,,
3.2201,2,,-0.954,0.000,-1.424,,,,,0.0000,0.0000,,,0,,0,,,,
3.2221,2,,-0.953,0.000,-1.421,,,,,0.0000,0.0000,,,0,,0,,,,
3.2241,2,,-0.951,0.000,-1.419,,,,,0.0000,0.0000,,,0,,0,,,,
3.2261,2,,-0.949,0.000,-1.416,,,,,0.0000,0.0000,,,0,,0,,,,
3.2281,2,,-0.947,0.000,-1.413,,,,,0.0000,0.0000,,,0,,0,,,,
3.2301,2,,-0.946,0.000,-1.411,,,,,0.0000,0.0000,,,0,,0,,,,
3.2321,2,,-0.944,0.000,-1.408,,,,,0.0000,0.0000,,,0,,0,,,,
3.2341,2,,-0.942,0.000,-1.405,,,,,0.0000,0.0000,,,0,,0,,,,
3.2361,2,,-0.940,0.000,-1.403,,,,,0.0000,0.0000,,,0,,0,,,,
3.2381,2,,-0.938,0.000,-1.400,,,,,0.0000,0.0000,,,0,,0,,,,
3.2401,2,,-0.937,0.000,-1.398,,,,,0.0000,0.0000,,,0,,0,,,,
3.2421,2,,-0.935,0.000,-1.395,,,,,0.0000,0.0000,,,0,,0,,,,
3.2441,2,,-0.933,0.000,-1.392,,,,,0.0000,0.0000,,,0,,0,,,,
3.2461,2,,-0.931,0.000,-1.390,,,,,0.0000,0.0000,,,0,,0,,,,
3.2481,2,,-0.930,0.000,-1.387,,,,,0.0000,0.0000,,,0,,0,,,,
3.2502,2,,-0.928,0.000,-1.384,,,,,0.0000,0.0000,,,0,,0,,,,
3.2522,2,,-0.926,0.000,-1.382,,,,,0.0000,0.0000,,,0,,0,,,,
3.2541,2,,-0.925,0.000,-1.379,,,,,0.0000,0.0000,,,0,,0,,,,
3.2561,2,,-0.923,0.000,-1.377,,,,,0.0000,0.0000,,,0,,0,,,,
3.2581,2,,-0.921,0.000,-1.374,,,,,0.0000,0.0000,,,0,,0,,,,
3.2601,2,,-0.919,0.000,-1.371,,,,,0.0000,0.0000,,,0,,0,,,,
3.2621,2,,-0.918,0.000,-1.369,,,,,0.0000,0.0000,,,0,,0,,,,
3.2641,2,,-0.916,0.000,-1.366,,,,,0.0000,0.0000,,,0,,0,,,,
3.2662,2,,-0.914,0.000,-1.364,,,,,0.0000,0.0000,,,0,,0,,,,
3.2681,2,,-0.912,0.000,-1.361,,,,,0.0000,0.0000,,,0,,0,,,,
3.2701,2,,-0.911,0.000,-1.359,,,,,0.0000,0.0000,,,0,,0,,,,
3.2721,2,,-0.909,0.000,-1.356,,,,,0.0000,0.0000,,,0,,0,,,,
3.2742,2,,-0.907,0.000,-1.353,,,,,0.0000,0.0000,,,0,,0,,,,
3.2762,2,,-0.906,0.000,-1.351,,,,,0.0000,0.0000,,,0,,0,,,,
3.2781,2,,-0.904,0.000,-1.348,,,,,0.0000,0.0000,,,0,,0,,,,
3.2801,2,,-0.902,0.000,-1.346,,,,,0.0000,0.0000,,,0,,0,,,,
3.2821,2,,-0.900,0.000,-1.343,,,,,0.0000,0.0000,,,0,,0,,,,
3.2841,2,,-0.899,0.000,-1.341,,,,,0.0000,0.0000,,,0,,0,,,,
3.2860,2,,-0.897,0.000,-1.338,,,,,0.0000,0.0000,,,0,,0,,,,
3.2880,2,,-0.895,0.000,-1.335,,,,,0.0000,0.0000,,,0,,0,,,,
3.2901,2,,-0.894,0.000,-1.333,,,,,0.0000,0.0000,,,0,,0,,,,
3.2921,2,,-0.892,0.000,-1.330,,,,,0.0000,0.0000,,,0,,0,,,,
3.2941,2,,-0.890,0.000,-1.328,,,,,0.0000,0.0000,,,0,,0,,,,
3.2961,2,,-0.889,0.000,-1.325,,,,,0.0000,0.0000,,,0,,0,,,,
3.2981,2,,-0.887,0.000,-1.323,,,,,0.0000,0.0000,,,0,,0,,,,
3.3001,2,,-0.885,0.000,-1.320,,,,,0.0000,0.0000,,,0,,0,,,,
3.3021,2,,-0.883,0.000,-1.318,,,,,0.0000,0.0000,,,0,,0,,,,
3.3041,2,,-0.882,0.000,-1.315,,,,,0.0000,0.0000,,,0,,0,,,,
3.3061,2,,-0.880,0.000,-1.313,,,,,0.0000,0.0000,,,0,,0,,,,
3.3081,2,,-0.878,0.000,-1.310,,,,,0.0000,0.0000,,,0,,0,,,,
3.3101,2,,-0.877,0.000,-1.307,,,,,0.0000,0.0000,,,0,,0,,,,
3.3121,2,,-0.875,0.000,-1.305,,,,,0.0000,0.0000,,,0,,0,,,,
3.3141,2,,-0.873,0.000,-1.302,,,,,0.0000,0.0000,,,0,,0,,,,
3.3161,2,,-0.872,0.000,-1.300,,,,,0.0000,0.0000,,,0,,0,,,,
3.3181,2,,-0.870,0.000,-1.297,,,,,0.0000,0.0000,,,0,,0,,,,
3.3201,2,,-0.868,0.000,-1.295,,,,,0.0000,0.0000,,,0,,0,,,,
3.3221,2,,-0.867,0.000,-1.292,,,,,0.0000,0.0000,,,0,,0,,,,
3.3241,2,,-0.865,0.000,-1.290,,,,,0.0000,0.0000,,,0,,0,,,,
3.3261,2,,-0.863,0.000,-1.287,,,,,0.0000,0.0000,,,0,,0,,,,
3.3281,2,,-0.862,0.000,-1.285,,,,,0.0000,0.0000,,,0,,0,,,,
3.3301,2,,-0.860,0.000,-1.282,,,,,0.0000,0.0000,,,0,,0,,,,
3.3321,2,,-0.859,0.000,-1.280,,,,,0.0000,0.0000,,,0,,0,,,,
3.3341,2,,-0.857,0.000,-1.278,,,,,0.0000,0.0000,,,0,,0,,,,
3.3361,2,,-0.855,0.000,-1.275,,,,,0.0000,0.0000,,,0,,0,,,,
3.3381,2,,-0.854,0.000,-1.273,,,,,0.0000,0.0000,,,0,,0,,,,
3.3401,2,,-0.852,0.000,-1.270,,,,,0.0000,0.0000,,,0,,0,,,,
3.3421,2,,-0.850,0.000,-1.268,,,,,0.0000,0.0000,,,0,,0,,,,
3.3441,2,,-0.849,0.000,-1.265,,,,,0.0000,0.0000,,,0,,0,,,,
3.3461,2,,-0.847,0.000,-1.263,,,,,0.0000,0.0000,,,0,,0,,,,
3.3481,2,,-0.845,0.000,-1.260,,,,,0.0000,0.0000,,,0,,0,,,,
3.3501,2,,-0.844,0.000,-1.258,,,,,0.0000,0.0000,,,0,,0,,,,
3.3521,2,,-0.842,0.000,-1.255,,,,,0.0000,0.0000,,,0,,0,,,,
3.3541,2,,-0.841,0.000,-1.253,,,,,0.0000,0.0000,,,0,,0,,,,
3.3561,2,,-0.839,0.000,-1.250,,,,,0.0000,0.0000,,,0,,0,,,,
3.3581,2,,-0.837,0.000,-1.248,,,,,0.0000,0.0000,,,0,,0,,,,
3.3601,2,,-0.836,0.000,-1.245,,,,,0.0000,0.0000,,,0,,0,,,,
3.3621,2,,-0.834,0.000,-1.243,,,,,0.0000,0.0000,,,0,,0,,,,
3.3641,2,,-0.832,0.000,-1.241,,,,,0.0000,0.0000,,,0,,0,,,,
3.3661,2,,-0.831,0.000,-1.238,,,,,0.0000,0.0000,,,0,,0,,,,
3.3681,2,,-0.829,0.000,-1.236,,,,,0.0000,0.0000,,,0,,0,,,,
3.3701,2,,-0.828,0.000,-1.233,,,,,0.0000,0.0000,,,0,,0,,,,
3.3721,2,,-0.826,0.000,-1.231,,,,,0.0000,0.0000,,,0,,0,,,,
3.3741,2,,-0.824,0.000,-1.228,,,,,0.0000,0.0000,,,0,,0,,,,
3.3761,2,,-0.823,0.000,-1.226,,,,,0.0000,0.0000,,,0,,0,,,,
3.3781,2,,-0.821,0.000,-1.224,,,,,0.0000,0.0000,,,0,,0,,,,
3.3801,2,,-0.820,0.000,-1.221,,,,,0.0000,0.0000,,,0,,0,,,,
3.3821,2,,-0.818,0.000,-1.219,,,,,0.0000,0.0000,,,0,,0,,,,
3.3841,2,,-0.816,0.000,-1.216,,,,,0.0000,0.0000,,,0,,0,,,,
3.3861,2,,-0.815,0.000,-1.214,,,,,0.0000,0.0000,,,0,,0,,,,
3.3881,2,,-0.813,0.000,-1.212,,,,,0.0000,0.0000,,,0,,0,,,,
3.3901,2,,-0.812,0.000,-1.209,,,,,0.0000,0.0000,,,0,,0,,,,
3.3921,2,,-0.810,0.000,-1.207,,,,,0.0000,0.0000,,,0,,0,,,,
3.3941,2,,-0.809,0.000,-1.204,,,,,0.0000,0.0000,,,0,,0,,,,
3.3961,2,,-0.807,0.000,-1.202,,,,,0.0000,0.0000,,,0,,0,,,,
3.3981,2,,-0.805,0.000,-1.200,,,,,0.0000,0.0000,,,0,,0,,,,
3.4001,2,,-0.804,0.000,-1.197,,,,,0.0000,0.0000,,,0,,0,,,,
3.4021,2,,-0.802,0.000,-1.195,,,,,0.0000,0.0000,,,0,,0,,,,
3.4040,2,,-0.801,0.000,-1.192,,,,,0.0000,0.0000,,,0,,0,,,,
3.4061,2,,-0.799,0.000,-1.190,,,,,0.0000,0.0000,,,0,,0,,,,
3.4081,2,,-0.798,0.000,-1.188,,,,,0.0000,0.0000,,,0,,0,,,,
3.4101,2,,-0.796,0.000,-1.185,,,,,0.0000,0.0000,,,0,,0,,,,
3.4121,2,,-0.795,0.000,-1.183,,,,,0.0000,0.0000,,,0,,0,,,,
3.4142,2,,-0.793,0.000,-1.181,,,,,0.0000,0.0000,,,0,,0,,,,
3.4161,2,,-0.791,0.000,-1.178,,,,,0.0000,0.0000,,,0,,0,,,,
3.4181,2,,-0.790,0.000,-1.176,,,,,0.0000,0.0000,,,0,,0,,,,
3.4201,2,,-0.788,0.000,-1.174,,,,,0.0000,0.0000,,,0,,0,,,,
3.4221,2,,-0.787,0.000,-1.171,,,,,0.0000,0.0000,,,0,,0,,,,
3.4241,2,,-0.785,0.000,-1.169,,,,,0.0000,0.0000,,,0,,0,,,,
3.4261,2,,-0.784,0.000,-1.167,,,,,0.0000,0.0000,,,0,,0,,,,
3.4281,2,,-0.782,0.000,-1.164,,,,,0.0000,0.0000,,,0,,0,,,,
3.4301,2,,-0.781,0.000,-1.162,,,,,0.0000,0.0000,,,0,,0,,,,
3.4321,2,,-0.779,0.000,-1.160,,,,,0.0000,0.0000,,,0,,0,,,,
3.4341,2,,-0.778,0.000,-1.157,,,,,0.0000,0.0000,,,0,,0,,,,
3.4361,2,,-0.776,0.000,-1.155,,,,,0.0000,0.0000,,,0,,0,,,,
3.4380,2,,-0.775,0.000,-1.153,,,,,0.0000,0.0000,,,0,,0,,,,
3.4401,2,,-0.773,0.000,-1.150,,,,,0.0000,0.0000,,,0,,0,,,,
3.4421,2,,-0.772,0.000,-1.148,,,,,0.0000,0.0000,,,0,,0,,,,
3.4441,2,,-0.770,0.000,-1.146,,,,,0.0000,0.0000,,,0,,0,,,,
3.4461,2,,-0.769,0.000,-1.143,,,,,0.0000,0.0000,,,0,,0,,,,
3.4481,2,,-0.767,0.000,-1.141,,,,,0.0000,0.0000,,,0,,0,,,,
3.4501,2,,-0.766,0.000,-1.139,,,,,0.0000,0.0000,,,0,,0,,,,
3.4521,2,,-0.764,0.000,-1.137,,,,,0.0000,0.0000,,,0,,0,,,,
3.4541,2,,-0.763,0.000,-1.134,,,,,0.0000,0.0000,,,0,,0,,,,
3.4561,2,,-0.761,0.000,-1.132,,,,,0.0000,0.0000,,,0,,0,,,,
3.4581,2,,-0.760,0.000,-1.130,,,,,0.0000,0.0000,,,0,,0,,,,
3.4600,2,,-0.758,0.000,-1.127,,,,,0.0000,0.0000,,,0,,0,,,,
3.4621,2,,-0.757,0.000,-1.125,,,,,0.0000,0.0000,,,0,,0,,,,
3.4641,2,,-0.755,0.000,-1.123,,,,,0.0000,0.0000,,,0,,0,,,,
3.4661,2,,-0.754,0.000,-1.121,,,,,0.0000,0.0000,,,0,,0,,,,
3.4681,2,,-0.752,0.000,-1.118,,,,,0.0000,0.0000,,,0,,0,,,,
3.4701,2,,-0.751,0.000,-1.116,,,,,0.0000,0.0000,,,0,,0,,,,
3.4721,2,,-0.749,0.000,-1.114,,,,,0.0000,0.0000,,,0,,0,,,,
3.4741,2,,-0.748,0.000,-1.112,,,,,0.0000,0.0000,,,0,,0,,,,
3.4761,2,,-0.746,0.000,-1.109,,,,,0.0000,0.0000,,,0,,0,,,,
3.4781,2,,-0.745,0.000,-1.107,,,,,0.0000,0.0000,,,0,,0,,,,
3.4801,2,,-0.743,0.000,-1.105,,,,,0.0000,0.0000,,,0,,0,,,,
3.4821,2,,-0.742,0.000,-1.103,,,,,0.0000,0.0000,,,0,,0,,,,
3.4841,2,,-0.740,0.000,-1.100,,,,,0.0000,0.0000,,,0,,0,,,,
3.4860,2,,-0.739,0.000,-1.098,,,,,0.0000,0.0000,,,0,,0,,,,
3.4881,2,,-0.737,0.000,-1.096,,,,,0.0000,0.0000,,,0,,0,,,,
3.4901,2,,-0.736,0.000,-1.094,,,,,0.0000,0.0000,,,0,,0,,,,
3.4921,2,,-0.735,0.000,-1.092,,,,,0.0000,0.0000,,,0,,0,,,,
3.4940,2,,-0.733,0.000,-1.089,,,,,0.0000,0.0000,,,0,,0,,,,
3.4961,2,,-0.732,0.000,-1.087,,,,,0.0000,0.0000,,,0,,0,,,,
3.4981,2,,-0.730,0.000,-1.085,,,,,0.0000,0.0000,,,0,,0,,,,
3.5001,2,,-0.729,0.000,-1.083,,,,,0.0000,0.0000,,,0,,0,,,,
3.5020,2,,-0.727,0.000,-1.080,,,,,0.0000,0.0000,,,0,,0,,,,
3.5041,2,,-0.726,0.000,-1.078,,,,,0.0000,0.0000,,,0,,0,,,,
3.5061,2,,-0.724,0.000,-1.076,,,,,0.0000,0.0000,,,0,,0,,,,
3.5081,2,,-0.723,0.000,-1.074,,,,,0.0000,0.0000,,,0,,0,,,,
3.5101,2,,-0.722,0.000,-1.072,,,,,0.0000,0.0000,,,0,,0,,,,
3.5120,2,,-0.720,0.000,-1.070,,,,,0.0000,0.0000,,,0,,0,,,,
3.5141,2,,-0.719,0.000,-1.067,,,,,0.0000,0.0000,,,0,,0,,,,
3.5161,2,,-0.717,0.000,-1.065,,,,,0.0000,0.0000,,,0,,0,,,,
3.5181,2,,-0.716,0.000,-1.063,,,,,0.0000,0.0000,,,0,,0,,,,
3.5201,2,,-0.714,0.000,-1.061,,,,,0.0000,0.0000,,,0,,0,,,,
3.5221,2,,-0.713,0.000,-1.059,,,,,0.0000,0.0000,,,0,,0,,,,
3.5241,2,,-0.712,0.000,-1.057,,,,,0.0000,0.0000,,,0,,0,,,,
3.5261,2,,-0.710,0.000,-1.054,,,,,0.0000,0.0000,,,0,,0,,,,
3.5281,2,,-0.709,0.000,-1.052,,,,,0.0000,0.0000,,,0,,0,,,,
3.5301,2,,-0.707,0.000,-1.050,,,,,0.0000,0.0000,,,0,,0,,,,
3.5321,2,,-0.706,0.000,-1.048,,,,,0.0000,0.0000,,,0,,0,,,,
3.5341,2,,-0.705,0.000,-1.046,,,,,0.0000,0.0000,,,0,,0,,,,
3.5361,2,,-0.703,0.000,-1.044,,,,,0.0000,0.0000,,,0,,0,,,,
3.5381,2,,-0.702,0.000,-1.042,,,,,0.0000,0.0000,,,0,,0,,,,
3.5401,2,,-0.700,0.000,-1.039,,,,,0.0000,0.0000,,,0,,0,,,,
3.5421,2,,-0.699,0.000,-1.037,,,,,0.0000,0.0000,,,0,,0,,,,
3.5441,2,,-0.698,0.000,-1.035,,,,,0.0000,0.0000,,,0,,0,,,,
3.5461,2,,-0.696,0.000,-1.033,,,,,0.0000,0.0000,,,0,,0,,,,
3.5481,2,,-0.695,0.000,-1.031,,,,,0.0000,0.0000,,,0,,0,,,,
3.5501,2,,-0.693,0.000,-1.029,,,,,0.0000,0.0000,,,0,,0,,,,
3.5521,2,,-0.692,0.000,-1.027,,,,,0.0000,0.0000,,,0,,0,,,,
3.5541,2,,-0.691,0.000,-1.025,,,,,0.0000,0.0000,,,0,,0,,,,
3.5561,2,,-0.689,0.000,-1.023,,,,,0.0000,0.0000,,,0,,0,,,,
3.5581,2,,-0.688,0.000,-1.020,,,,,0.0000,0.0000,,,0,,0,,,,
3.5601,2,,-0.687,0.000,-1.018,,,,,0.0000,0.0000,,,0,,0,,,,
3.5621,2,,-0.685,0.000,-1.016,,,,,0.0000,0.0000,,,0,,0,,,,
3.5641,2,,-0.684,0.000,-1.014,,,,,0.0000,0.0000,,,0,,0,,,,
3.5660,2,,-0.682,0.000,-1.012,,,,,0.0000,0.0000,,,0,,0,,,,
3.5681,2,,-0.681,0.000,-1.010,,,,,0.0000,0.0000,,,0,,0,,,,
3.5700,2,,-0.680,0.000,-1.008,,,,,0.0000,0.0000,,,0,,0,,,,
3.5721,2,,-0.678,0.000,-1.006,,,,,0.0000,0.0000,,,0,,0,,,,
3.5741,2,,-0.677,0.000,-1.004,,,,,0.0000,0.0000,,,0,,0,,,,
3.5761,2,,-0.676,0.000,-1.002,,,,,0.0000,0.0000,,,0,,0,,,,
3.5781,2,,-0.674,0.000,-1.000,,,,,0.0000,0.0000,,,0,,0,,,,
3.5801,2,,-0.673,0.000,-0.998,,,,,0.0000,0.0000,,,0,,0,,,,
3.5821,2,,-0.672,0.000,-0.996,,,,,0.0000,0.0000,,,0,,0,,,,
3.5841,2,,-0.670,0.000,-0.994,,,,,0.0000,0.0000,,,0,,0,,,,
3.5861,2,,-0.669,0.000,-0.992,,,,,0.0000,0.0000,,,0,,0,,,,
3.5881,2,,-0.668,0.000,-0.990,,,,,0.0000,0.0000,,,0,,0,,,,
3.5901,2,,-0.666,0.000,-0.988,,,,,0.0000,0.0000,,,0,,0,,,,
3.5921,2,,-0.665,0.000,-0.985,,,,,0.0000,0.0000,,,0,,0,,,,
3.5940,2,,-0.664,0.000,-0.983,,,,,0.0000,0.0000,,,0,,0,,,,
3.5961,2,,-0.662,0.000,-0.981,,,,,0.0000,0.0000,,,0,,0,,,,
3.5981,2,,-0.661,0.000,-0.979,,,,,0.0000,0.0000,,,0,,0,,,,
3.6001,2,,-0.660,0.000,-0.977,,,,,0.0000,0.0000,,,0,,0,,,,
3.6021,2,,-0.658,0.000,-0.975,,,,,0.0000,0.0000,,,0,,0,,,,
3.6041,2,,-0.657,0.000,-0.973,,,,,0.0000,0.0000,,,0,,0,,,,
3.6060,2,,-0.656,0.000,-0.971,,,,,0.0000,0.0000,,,0,,0,,,,
3.6081,2,,-0.654,0.000,-0.969,,,,,0.0000,0.0000,,,0,,0,,,,
3.6101,2,,-0.653,0.000,-0.967,,,,,0.0000,0.0000,,,0,,0,,,,
3.6121,2,,-0.652,0.000,-0.965,,,,,0.0000,0.0000,,,0,,0,,,,
3.6140,2,,-0.650,0.000,-0.963,,,,,0.0000,0.0000,,,0,,0,,,,
3.6161,2,,-0.649,0.000,-0.961,,,,,0.0000,0.0000,,,0,,0,,,,
3.6181,2,,-0.648,0.000,-0.959,,,,,0.0000,0.0000,,,0,,0,,,,
3.6201,2,,-0.647,0.000,-0.957,,,,,0.0000,0.0000,,,0,,0,,,,
3.6221,2,,-0.645,0.000,-0.955,,,,,0.0000,0.0000,,,0,,0,,,,
3.6241,2,,-0.644,0.000,-0.953,,,,,0.0000,0.0000,,,0,,0,,,,
3.6261,2,,-0.643,0.000,-0.951,,,,,0.0000,0.0000,,,0,,0,,,,
3.6281,2,,-0.641,0.000,-0.950,,,,,0.0000,0.0000,,,0,,0,,,,
3.6301,2,,-0.640,0.000,-0.948,,,,,0.0000,0.0000,,,0,,0,,,,
3.6321,2,,-0.639,0.000,-0.946,,,,,0.0000,0.0000,,,0,,0,,,,
3.6341,2,,-0.637,0.000,-0.944,,,,,0.0000,0.0000,,,0,,0,,,,
3.6361,2,,-0.636,0.000,-0.942,,,,,0.0000,0.0000,,,0,,0,,,,
3.6381,2,,-0.635,0.000,-0.940,,,,,0.0000,0.0000,,,0,,0,,,,
3.6401,2,,-0.634,0.000,-0.938,,,,,0.0000,0.0000,,,0,,0,,,,
3.6421,2,,-0.632,0.000,-0.936,,,,,0.0000,0.0000,,,0,,0,,,,
3.6441,2,,-0.631,0.000,-0.934,,,,,0.0000,0.0000,,,0,,0,,,,
3.6461,2,,-0.630,0.000,-0.932,,,,,0.0000,0.0000,,,0,,0,,,,
3.6481,2,,-0.629,0.000,-0.930,,,,,0.0000,0.0000,,,0,,0,,,,
3.6501,2,,-0.627,0.000,-0.928,,,,,0.0000,0.0000,,,0,,0,,,,
3.6521,2,,-0.626,0.000,-0.926,,,,,0.0000,0.0000,,,0,,0,,,,
3.6541,2,,-0.625,0.000,-0.924,,,,,0.0000,0.0000,,,0,,0,,,,
3.6561,2,,-0.624,0.000,-0.922,,,,,0.0000,0.0000,,,0,,0,,,,
3.6581,2,,-0.622,0.000,-0.920,,,,,0.0000,0.0000,,,0,,0,,,,
3.6601,2,,-0.621,0.000,-0.919,,,,,0.0000,0.0000,,,0,,0,,,,
3.6621,2,,-0.620,0.000,-0.917,,,,,0.0000,0.0000,,,0,,0,,,,
3.6641,2,,-0.619,0.000,-0.915,,,,,0.0000,0.0000,,,0,,0,,,,
3.6661,2,,-0.617,0.000,-0.913,,,,,0.0000,0.0000,,,0,,0,,,,
3.6681,2,,-0.616,0.000,-0.911,,,,,0.0000,0.0000,,,0,,0,,,,
3.6701,2,,-0.615,0.000,-0.909,,,,,0.0000,0.0000,,,0,,0,,,,
3.6721,2,,-0.614,0.000,-0.907,,,,,0.0000,0.0000,,,0,,0,,,,
3.6741,2,,-0.612,0.000,-0.905,,,,,0.0000,0.0000,,,0,,0,,,,
3.6761,2,,-0.611,0.000,-0.903,,,,,0.0000,0.0000,,,0,,0,,,,
3.6781,2,,-0.610,0.000,-0.902,,,,,0.0000,0.0000,,,0,,0,,,,
3.6801,2,,-0.609,0.000,-0.900,,,,,0.0000,0.0000,,,0,,0,,,,
3.6821,2,,-0.607,0.000,-0.898,,,,,0.0000,0.0000,,,0,,0,,,,
3.6841,2,,-0.606,0.000,-0.896,,,,,0.0000,0.0000,,,0,,0,,,,
3.6861,2,,-0.605,0.000,-0.894,,,,,0.0000,0.0000,,,0,,0,,,,
3.6881,2,,-0.604,0.000,-0.892,,,,,0.0000,0.0000,,,0,,0,,,,
3.6901,2,,-0.603,0.000,-0.890,,,,,0.0000,0.0000,,,0,,0,,,,
3.6921,2,,-0.601,0.000,-0.889,,,,,0.0000,0.0000,,,0,,0,,,,
3.6941,2,,-0.600,0.000,-0.887,,,,,0.0000,0.0000,,,0,,0,,,,
3.6961,2,,-0.599,0.000,-0.885,,,,,0.0000,0.0000,,,0,,0,,,,
3.6981,2,,-0.598,0.000,-0.883,,,,,0.0000,0.0000,,,0,,0,,,,
3.7001,2,,-0.596,0.000,-0.881,,,,,0.0000,0.0000,,,0,,0,,,,
3.7021,2,,-0.595,0.000,-0.879,,,,,0.0000,0.0000,,,0,,0,,,,
3.7041,2,,-0.594,0.000,-0.877,,,,,0.0000,0.0000,,,0,,0,,,,
3.7061,2,,-0.593,0.000,-0.876,,,,,0.0000,0.0000,,,0,,0,,,,
3.7081,2,,-0.592,0.000,-0.874,,,,,0.0000,0.0000,,,0,,0,,,,
3.7101,2,,-0.590,0.000,-0.872,,,,,0.0000,0.0000,,,0,,0,,,,
3.7121,2,,-0.589,0.000,-0.870,,,,,0.0000,0.0000,,,0,,0,,,,
3.7141,2,,-0.588,0.000,-0.868,,,,,0.0000,0.0000,,,0,,0,,,,
3.7161,2,,-0.587,0.000,-0.867,,,,,0.0000,0.0000,,,0,,0,,,,
3.7182,2,,-0.586,0.000,-0.865,,,,,0.0000,0.0000,,,0,,0,,,,
3.7202,2,,-0.584,0.000,-0.863,,,,,0.0000,0.0000,,,0,,0,,,,
3.7220,2,,-0.583,0.000,-0.861,,,,,0.0000,0.0000,,,0,,0,,,,
3.7240,2,,-0.582,0.000,-0.859,,,,,0.0000,0.0000,,,0,,0,,,,
3.7261,2,,-0.581,0.000,-0.858,,,,,0.0000,0.0000,,,0,,0,,,,
3.7280,2,,-0.580,0.000,-0.856,,,,,0.0000,0.0000,,,0,,0,,,,
3.7301,2,,-0.579,0.000,-0.854,,,,,0.0000,0.0000,,,0,,0,,,,
3.7321,2,,-0.577,0.000,-0.852,,,,,0.0000,0.0000,,,0,,0,,,,
3.7340,2,,-0.576,0.000,-0.850,,,,,0.0000,0.0000,,,0,,0,,,,
3.7361,2,,-0.575,0.000,-0.849,,,,,0.0000,0.0000,,,0,,0,,,,
3.7381,2,,-0.574,0.000,-0.847,,,,,0.0000,0.0000,,,0,,0,,,,
3.7401,2,,-0.573,0.000,-0.845,,,,,0.0000,0.0000,,,0,,0,,,,
3.7421,2,,-0.572,0.000,-0.843,,,,,0.0000,0.0000,,,0,,0,,,,
3.7441,2,,-0.570,0.000,-0.842,,,,,0.0000,0.0000,,,0,,0,,,,
3.7461,2,,-0.569,0.000,-0.840,,,,,0.0000,0.0000,,,0,,0,,,,
3.7481,2,,-0.568,0.000,-0.838,,,,,0.0000,0.0000,,,0,,0,,,,
3.7501,2,,-0.567,0.000,-0.836,,,,,0.0000,0.0000,,,0,,0,,,,
3.7521,2,,-0.566,0.000,-0.835,,,,,0.0000,0.0000,,,0,,0,,,,
3.7541,2,,-0.565,0.000,-0.833,,,,,0.0000,0.0000,,,0,,0,,,,
3.7561,2,,-0.564,0.000,-0.831,,,,,0.0000,0.0000,,,0,,0,,,,
3.7581,2,,-0.562,0.000,-0.829,,,,,0.0000,0.0000,,,0,,0,,,,
3.7601,2,,-0.561,0.000,-0.828,,,,,0.0000,0.0000,,,0,,0,,,,
3.7621,2,,-0.560,0.000,-0.826,,,,,0.0000,0.0000,,,0,,0,,,,
3.7641,2,,-0.559,0.000,-0.824,,,,,0.0000,0.0000,,,0,,0,,,,
3.7660,2,,-0.558,0.000,-0.822,,,,,0.0000,0.0000,,,0,,0,,,,
3.7681,2,,-0.557,0.000,-0.821,,,,,0.0000,0.0000,,,0,,0,,,,
3.7702,2,,-0.556,0.000,-0.819,,,,,0.0000,0.0000,,,0,,0,,,,
3.7721,2,,-0.554,0.000,-0.817,,,,,0.0000,0.0000,,,0,,0,,,,
3.7742,2,,-0.553,0.000,-0.816,,,,,0.0000,0.0000,,,0,,0,,,,
3.7761,2,,-0.552,0.000,-0.814,,,,,0.0000,0.0000,,,0,,0,,,,
3.7781,2,,-0.551,0.000,-0.812,,,,,0.0000,0.0000,,,0,,0,,,,
3.7802,2,,-0.550,0.000,-0.811,,,,,0.0000,0.0000,,,0,,0,,,,
3.7820,2,,-0.549,0.000,-0.809,,,,,0.0000,0.0000,,,0,,0,,,,
3.7842,2,,-0.548,0.000,-0.807,,,,,0.0000,0.0000,,,0,,0,,,,
3.7861,2,,-0.547,0.000,-0.805,,,,,0.0000,0.0000,,,0,,0,,,,
3.7882,2,,-0.545,0.000,-0.804,,,,,0.0000,0.0000,,,0,,0,,,,
3.7901,2,,-0.544,0.000,-0.802,,,,,0.0000,0.0000,,,0,,0,,,,
3.7922,2,,-0.543,0.000,-0.800,,,,,0.0000,0.0000,,,0,,0,,,,
3.7941,2,,-0.542,0.000,-0.799,,,,,0.0000,0.0000,,,0,,0,,,,
