# ramp: 2->210Hz/30s/EASE/k2
# trim: resultant weak direction 0 deg (coil A), strength 0.00 (off)
t,state,f_hz,x_mm,y_mm,z_mm,tilt_deg,tilt_az_deg,acc_tilt_x,acc_tilt_y,cmd_tilt_x,cmd_tilt_y,mag,az,armed,spin,lost,i_a,i_b,i_c,i_d
3.5891,2,,-0.668,0.000,-0.990,,,,,0.0000,0.0000,,,0,,0,,,,
3.5911,2,,-0.666,0.000,-0.988,,,,,0.0000,0.0000,,,0,,0,,,,
3.5931,2,,-0.665,0.000,-0.985,,,,,0.0000,0.0000,,,0,,0,,,,
3.5951,2,,-0.664,0.000,-0.983,,,,,0.0000,0.0000,,,0,,0,,,,
3.5972,2,,-0.662,0.000,-0.981,,,,,0.0000,0.0000,,,0,,0,,,,
3.5991,2,,-0.661,0.000,-0.979,,,,,0.0000,0.0000,,,0,,0,,,,
3.6011,2,,-0.660,0.000,-0.977,,,,,0.0000,0.0000,,,0,,0,,,,
3.6031,2,,-0.658,0.000,-0.975,,,,,0.0000,0.0000,,,0,,0,,,,
3.6051,2,,-0.657,0.000,-0.973,,,,,0.0000,0.0000,,,0,,0,,,,
3.6072,2,,-0.656,0.000,-0.971,,,,,0.0000,0.0000,,,0,,0,,,,
3.6091,2,,-0.654,0.000,-0.969,,,,,0.0000,0.0000,,,0,,0,,,,
3.6111,2,,-0.653,0.000,-0.967,,,,,0.0000,0.0000,,,0,,0,,,,
3.6131,2,,-0.652,0.000,-0.965,,,,,0.0000,0.0000,,,0,,0,,,,
3.6151,2,,-0.650,0.000,-0.963,,,,,0.0000,0.0000,,,0,,0,,,,
3.6171,2,,-0.649,0.000,-0.961,,,,,0.0000,0.0000,,,0,,0,,,,
3.6191,2,,-0.648,0.000,-0.959,,,,,0.0000,0.0000,,,0,,0,,,,
3.6211,2,,-0.647,0.000,-0.957,,,,,0.0000,0.0000,,,0,,0,,,,
3.6231,2,,-0.645,0.000,-0.955,,,,,0.0000,0.0000,,,0,,0,,,,
3.6251,2,,-0.644,0.000,-0.953,,,,,0.0000,0.0000,,,0,,0,,,,
3.6271,2,,-0.643,0.000,-0.951,,,,,0.0000,0.0000,,,0,,0,,,,
3.6291,2,,-0.641,0.000,-0.950,,,,,0.0000,0.0000,,,0,,0,,,,
3.6311,2,,-0.640,0.000,-0.948,,,,,0.0000,0.0000,,,0,,0,,,,
3.6331,2,,-0.639,0.000,-0.946,,,,,0.0000,0.0000,,,0,,0,,,,
3.6351,2,,-0.637,0.000,-0.944,,,,,0.0000,0.0000,,,0,,0,,,,
3.6371,2,,-0.636,0.000,-0.942,,,,,0.0000,0.0000,,,0,,0,,,,
3.6391,2,,-0.635,0.000,-0.940,,,,,0.0000,0.0000,,,0,,0,,,,
3.6411,2,,-0.634,0.000,-0.938,,,,,0.0000,0.0000,,,0,,0,,,,
3.6431,2,,-0.632,0.000,-0.936,,,,,0.0000,0.0000,,,0,,0,,,,
3.6451,2,,-0.631,0.000,-0.934,,,,,0.0000,0.0000,,,0,,0,,,,
3.6471,2,,-0.630,0.000,-0.932,,,,,0.0000,0.0000,,,0,,0,,,,
3.6491,2,,-0.629,0.000,-0.930,,,,,0.0000,0.0000,,,0,,0,,,,
3.6511,2,,-0.627,0.000,-0.928,,,,,0.0000,0.0000,,,0,,0,,,,
3.6531,2,,-0.626,0.000,-0.926,,,,,0.0000,0.0000,,,0,,0,,,,
3.6551,2,,-0.625,0.000,-0.924,,,,,0.0000,0.0000,,,0,,0,,,,
3.6571,2,,-0.624,0.000,-0.922,,,,,0.0000,0.0000,,,0,,0,,,,
3.6591,2,,-0.622,0.000,-0.920,,,,,0.0000,0.0000,,,0,,0,,,,
3.6611,2,,-0.621,0.000,-0.919,,,,,0.0000,0.0000,,,0,,0,,,,
3.6631,2,,-0.620,0.000,-0.917,,,,,0.0000,0.0000,,,0,,0,,,,
3.6651,2,,-0.619,0.000,-0.915,,,,,0.0000,0.0000,,,0,,0,,,,
3.6671,2,,-0.617,0.000,-0.913,,,,,0.0000,0.0000,,,0,,0,,,,
3.6691,2,,-0.616,0.000,-0.911,,,,,0.0000,0.0000,,,0,,0,,,,
3.6711,2,,-0.615,0.000,-0.909,,,,,0.0000,0.0000,,,0,,0,,,,
3.6731,2,,-0.614,0.000,-0.907,,,,,0.0000,0.0000,,,0,,0,,,,
3.6751,2,,-0.612,0.000,-0.905,,,,,0.0000,0.0000,,,0,,0,,,,
3.6771,2,,-0.611,0.000,-0.903,,,,,0.0000,0.0000,,,0,,0,,,,
3.6791,2,,-0.610,0.000,-0.902,,,,,0.0000,0.0000,,,0,,0,,,,
3.6811,2,,-0.609,0.000,-0.900,,,,,0.0000,0.0000,,,0,,0,,,,
3.6831,2,,-0.607,0.000,-0.898,,,,,0.0000,0.0000,,,0,,0,,,,
3.6851,2,,-0.606,0.000,-0.896,,,,,0.0000,0.0000,,,0,,0,,,,
3.6871,2,,-0.605,0.000,-0.894,,,,,0.0000,0.0000,,,0,,0,,,,
3.6891,2,,-0.604,0.000,-0.892,,,,,0.0000,0.0000,,,0,,0,,,,
3.6911,2,,-0.603,0.000,-0.890,,,,,0.0000,0.0000,,,0,,0,,,,
3.6931,2,,-0.601,0.000,-0.889,,,,,0.0000,0.0000,,,0,,0,,,,
3.6951,2,,-0.600,0.000,-0.887,,,,,0.0000,0.0000,,,0,,0,,,,
3.6971,2,,-0.599,0.000,-0.885,,,,,0.0000,0.0000,,,0,,0,,,,
3.6991,2,,-0.598,0.000,-0.883,,,,,0.0000,0.0000,,,0,,0,,,,
3.7011,2,,-0.596,0.000,-0.881,,,,,0.0000,0.0000,,,0,,0,,,,
3.7031,2,,-0.595,0.000,-0.879,,,,,0.0000,0.0000,,,0,,0,,,,
3.7051,2,,-0.594,0.000,-0.877,,,,,0.0000,0.0000,,,0,,0,,,,
3.7071,2,,-0.593,0.000,-0.876,,,,,0.0000,0.0000,,,0,,0,,,,
3.7091,2,,-0.592,0.000,-0.874,,,,,0.0000,0.0000,,,0,,0,,,,
3.7115,2,,-0.590,0.000,-0.872,,,,,0.0000,0.0000,,,0,,0,,,,
3.7143,2,,-0.589,0.000,-0.870,,,,,0.0000,0.0000,,,0,,0,,,,
3.7151,2,,-0.588,0.000,-0.868,,,,,0.0000,0.0000,,,0,,0,,,,
3.7171,2,,-0.587,0.000,-0.867,,,,,0.0000,0.0000,,,0,,0,,,,
3.7191,2,,-0.586,0.000,-0.865,,,,,0.0000,0.0000,,,0,,0,,,,
3.7211,2,,-0.584,0.000,-0.863,,,,,0.0000,0.0000,,,0,,0,,,,
3.7231,2,,-0.583,0.000,-0.861,,,,,0.0000,0.0000,,,0,,0,,,,
3.7251,2,,-0.582,0.000,-0.859,,,,,0.0000,0.0000,,,0,,0,,,,
3.7271,2,,-0.581,0.000,-0.858,,,,,0.0000,0.0000,,,0,,0,,,,
3.7291,2,,-0.580,0.000,-0.856,,,,,0.0000,0.0000,,,0,,0,,,,
3.7311,2,,-0.579,0.000,-0.854,,,,,0.0000,0.0000,,,0,,0,,,,
3.7330,2,,-0.577,0.000,-0.852,,,,,0.0000,0.0000,,,0,,0,,,,
3.7351,2,,-0.576,0.000,-0.850,,,,,0.0000,0.0000,,,0,,0,,,,
3.7422,2,,-0.575,0.000,-0.849,,,,,0.0000,0.0000,,,0,,0,,,,
3.7442,2,,-0.574,0.000,-0.847,,,,,0.0000,0.0000,,,0,,0,,,,
3.7462,2,,-0.573,0.000,-0.845,,,,,0.0000,0.0000,,,0,,0,,,,
3.7482,2,,-0.572,0.000,-0.843,,,,,0.0000,0.0000,,,0,,0,,,,
3.7503,2,,-0.570,0.000,-0.842,,,,,0.0000,0.0000,,,0,,0,,,,
3.7522,2,,-0.569,0.000,-0.840,,,,,0.0000,0.0000,,,0,,0,,,,
3.7552,2,,-0.568,0.000,-0.838,,,,,0.0000,0.0000,,,0,,0,,,,
3.7563,2,,-0.567,0.000,-0.836,,,,,0.0000,0.0000,,,0,,0,,,,
3.7582,2,,-0.566,0.000,-0.835,,,,,0.0000,0.0000,,,0,,0,,,,
3.7602,2,,-0.565,0.000,-0.833,,,,,0.0000,0.0000,,,0,,0,,,,
3.7622,2,,-0.564,0.000,-0.831,,,,,0.0000,0.0000,,,0,,0,,,,
3.7649,2,,-0.562,0.000,-0.829,,,,,0.0000,0.0000,,,0,,0,,,,
3.7673,2,,-0.561,0.000,-0.828,,,,,0.0000,0.0000,,,0,,0,,,,
3.7682,2,,-0.560,0.000,-0.826,,,,,0.0000,0.0000,,,0,,0,,,,
3.7702,2,,-0.559,0.000,-0.824,,,,,0.0000,0.0000,,,0,,0,,,,
3.7722,2,,-0.558,0.000,-0.822,,,,,0.0000,0.0000,,,0,,0,,,,
3.7743,2,,-0.557,0.000,-0.821,,,,,0.0000,0.0000,,,0,,0,,,,
3.7762,2,,-0.556,0.000,-0.819,,,,,0.0000,0.0000,,,0,,0,,,,
3.7782,2,,-0.554,0.000,-0.817,,,,,0.0000,0.0000,,,0,,0,,,,
3.7813,2,,-0.553,0.000,-0.816,,,,,0.0000,0.0000,,,0,,0,,,,
3.7823,2,,-0.552,0.000,-0.814,,,,,0.0000,0.0000,,,0,,0,,,,
3.7843,2,,-0.551,0.000,-0.812,,,,,0.0000,0.0000,,,0,,0,,,,
3.7862,2,,-0.550,0.000,-0.811,,,,,0.0000,0.0000,,,0,,0,,,,
3.7882,2,,-0.549,0.000,-0.809,,,,,0.0000,0.0000,,,0,,0,,,,
3.7902,2,,-0.548,0.000,-0.807,,,,,0.0000,0.0000,,,0,,0,,,,
3.7922,2,,-0.547,0.000,-0.805,,,,,0.0000,0.0000,,,0,,0,,,,
3.7943,2,,-0.545,0.000,-0.804,,,,,0.0000,0.0000,,,0,,0,,,,
3.7962,2,,-0.544,0.000,-0.802,,,,,0.0000,0.0000,,,0,,0,,,,
3.7983,2,,-0.543,0.000,-0.800,,,,,0.0000,0.0000,,,0,,0,,,,
3.8003,2,,-0.542,0.000,-0.799,,,,,0.0000,0.0000,,,0,,0,,,,
3.8022,2,,-0.541,0.000,-0.797,,,,,0.0000,0.0000,,,0,,0,,,,
3.8042,2,,-0.540,0.000,-0.795,,,,,0.0000,0.0000,,,0,,0,,,,
3.8062,2,,-0.539,0.000,-0.794,,,,,0.0000,0.0000,,,0,,0,,,,
3.8082,2,,-0.538,0.000,-0.792,,,,,0.0000,0.0000,,,0,,0,,,,
3.8102,2,,-0.537,0.000,-0.790,,,,,0.0000,0.0000,,,0,,0,,,,
3.8123,2,,-0.536,0.000,-0.789,,,,,0.0000,0.0000,,,0,,0,,,,
3.8142,2,,-0.534,0.000,-0.787,,,,,0.0000,0.0000,,,0,,0,,,,
3.8162,2,,-0.533,0.000,-0.785,,,,,0.0000,0.0000,,,0,,0,,,,
3.8182,2,,-0.532,0.000,-0.784,,,,,0.0000,0.0000,,,0,,0,,,,
3.8202,2,,-0.531,0.000,-0.782,,,,,0.0000,0.0000,,,0,,0,,,,
3.8227,2,,-0.530,0.000,-0.781,,,,,0.0000,0.0000,,,0,,0,,,,
3.8242,2,,-0.529,0.000,-0.779,,,,,0.0000,0.0000,,,0,,0,,,,
3.8262,2,,-0.528,0.000,-0.777,,,,,0.0000,0.0000,,,0,,0,,,,
3.8282,2,,-0.527,0.000,-0.776,,,,,0.0000,0.0000,,,0,,0,,,,
3.8302,2,,-0.526,0.000,-0.774,,,,,0.0000,0.0000,,,0,,0,,,,
3.8325,2,,-0.525,0.000,-0.772,,,,,0.0000,0.0000,,,0,,0,,,,
3.8343,2,,-0.524,0.000,-0.771,,,,,0.0000,0.0000,,,0,,0,,,,
3.8363,2,,-0.523,0.000,-0.769,,,,,0.0000,0.0000,,,0,,0,,,,
3.8382,2,,-0.522,0.000,-0.768,,,,,0.0000,0.0000,,,0,,0,,,,
3.8402,2,,-0.520,0.000,-0.766,,,,,0.0000,0.0000,,,0,,0,,,,
3.8422,2,,-0.519,0.000,-0.764,,,,,0.0000,0.0000,,,0,,0,,,,
3.8442,2,,-0.518,0.000,-0.763,,,,,0.0000,0.0000,,,0,,0,,,,
3.8462,2,,-0.517,0.000,-0.761,,,,,0.0000,0.0000,,,0,,0,,,,
3.8482,2,,-0.516,0.000,-0.760,,,,,0.0000,0.0000,,,0,,0,,,,
3.8503,2,,-0.515,0.000,-0.758,,,,,0.0000,0.0000,,,0,,0,,,,
3.8522,2,,-0.514,0.000,-0.756,,,,,0.0000,0.0000,,,0,,0,,,,
3.8548,2,,-0.513,0.000,-0.755,,,,,0.0000,0.0000,,,0,,0,,,,
3.8581,2,,-0.512,0.000,-0.753,,,,,0.0000,0.0000,,,0,,0,,,,
3.8586,2,,-0.511,0.000,-0.752,,,,,0.0000,0.0000,,,0,,0,,,,
3.8603,2,,-0.510,0.000,-0.750,,,,,0.0000,0.0000,,,0,,0,,,,
3.8623,2,,-0.509,0.000,-0.748,,,,,0.0000,0.0000,,,0,,0,,,,
3.8642,2,,-0.508,0.000,-0.747,,,,,0.0000,0.0000,,,0,,0,,,,
3.8662,2,,-0.507,0.000,-0.745,,,,,0.0000,0.0000,,,0,,0,,,,
3.8682,2,,-0.506,0.000,-0.744,,,,,0.0000,0.0000,,,0,,0,,,,
3.8702,2,,-0.505,0.000,-0.742,,,,,0.0000,0.0000,,,0,,0,,,,
3.8722,2,,-0.504,0.000,-0.741,,,,,0.0000,0.0000,,,0,,0,,,,
3.8742,2,,-0.503,0.000,-0.739,,,,,0.0000,0.0000,,,0,,0,,,,
3.8763,2,,-0.502,0.000,-0.738,,,,,0.0000,0.0000,,,0,,0,,,,
3.8820,2,,-0.501,0.000,-0.736,,,,,0.0000,0.0000,,,0,,0,,,,
3.8841,2,,-0.500,0.000,-0.734,,,,,0.0000,0.0000,,,0,,0,,,,
3.8860,2,,-0.499,0.000,-0.733,,,,,0.0000,0.0000,,,0,,0,,,,
3.8880,2,,-0.498,0.000,-0.731,,,,,0.0000,0.0000,,,0,,0,,,,
3.8900,2,,-0.497,0.000,-0.730,,,,,0.0000,0.0000,,,0,,0,,,,
3.8920,2,,-0.496,0.000,-0.728,,,,,0.0000,0.0000,,,0,,0,,,,
3.8941,2,,-0.495,0.000,-0.727,,,,,0.0000,0.0000,,,0,,0,,,,
3.8961,2,,-0.494,0.000,-0.725,,,,,0.0000,0.0000,,,0,,0,,,,
3.8980,2,,-0.493,0.000,-0.724,,,,,0.0000,0.0000,,,0,,0,,,,
3.9000,2,,-0.492,0.000,-0.722,,,,,0.0000,0.0000,,,0,,0,,,,
3.9021,2,,-0.491,0.000,-0.721,,,,,0.0000,0.0000,,,0,,0,,,,
3.9040,2,,-0.490,0.000,-0.719,,,,,0.0000,0.0000,,,0,,0,,,,
3.9060,2,,-0.489,0.000,-0.718,,,,,0.0000,0.0000,,,0,,0,,,,
3.9081,2,,-0.488,0.000,-0.716,,,,,0.0000,0.0000,,,0,,0,,,,
3.9101,2,,-0.487,0.000,-0.715,,,,,0.0000,0.0000,,,0,,0,,,,
3.9121,2,,-0.486,0.000,-0.713,,,,,0.0000,0.0000,,,0,,0,,,,
3.9141,2,,-0.485,0.000,-0.712,,,,,0.0000,0.0000,,,0,,0,,,,
3.9160,2,,-0.484,0.000,-0.710,,,,,0.0000,0.0000,,,0,,0,,,,
3.9181,2,,-0.483,0.000,-0.709,,,,,0.0000,0.0000,,,0,,0,,,,
3.9200,2,,-0.482,0.000,-0.707,,,,,0.0000,0.0000,,,0,,0,,,,
3.9220,2,,-0.481,0.000,-0.706,,,,,0.0000,0.0000,,,0,,0,,,,
3.9240,2,,-0.480,0.000,-0.704,,,,,0.0000,0.0000,,,0,,0,,,,
3.9260,2,,-0.479,0.000,-0.703,,,,,0.0000,0.0000,,,0,,0,,,,
3.9280,2,,-0.478,0.000,-0.701,,,,,0.0000,0.0000,,,0,,0,,,,
3.9301,2,,-0.477,0.000,-0.700,,,,,0.0000,0.0000,,,0,,0,,,,
3.9320,2,,-0.476,0.000,-0.698,,,,,0.0000,0.0000,,,0,,0,,,,
3.9341,2,,-0.475,0.000,-0.697,,,,,0.0000,0.0000,,,0,,0,,,,
3.9360,2,,-0.474,0.000,-0.695,,,,,0.0000,0.0000,,,0,,0,,,,
3.9380,2,,-0.473,0.000,-0.694,,,,,0.0000,0.0000,,,0,,0,,,,
3.9401,2,,-0.472,0.000,-0.692,,,,,0.0000,0.0000,,,0,,0,,,,
3.9420,2,,-0.471,0.000,-0.691,,,,,0.0000,0.0000,,,0,,0,,,,
3.9440,2,,-0.470,0.000,-0.689,,,,,0.0000,0.0000,,,0,,0,,,,
3.9460,2,,-0.469,0.000,-0.688,,,,,0.0000,0.0000,,,0,,0,,,,
3.9480,2,,-0.468,0.000,-0.687,,,,,0.0000,0.0000,,,0,,0,,,,
3.9500,2,,-0.467,0.000,-0.685,,,,,0.0000,0.0000,,,0,,0,,,,
3.9520,2,,-0.466,0.000,-0.684,,,,,0.0000,0.0000,,,0,,0,,,,
3.9540,2,,-0.465,0.000,-0.682,,,,,0.0000,0.0000,,,0,,0,,,,
3.9560,2,,-0.464,0.000,-0.681,,,,,0.0000,0.0000,,,0,,0,,,,
3.9580,2,,-0.463,0.000,-0.679,,,,,0.0000,0.0000,,,0,,0,,,,
3.9601,2,,-0.462,0.000,-0.678,,,,,0.0000,0.0000,,,0,,0,,,,
3.9620,2,,-0.461,0.000,-0.677,,,,,0.0000,0.0000,,,0,,0,,,,
3.9640,2,,-0.460,0.000,-0.675,,,,,0.0000,0.0000,,,0,,0,,,,
3.9661,2,,-0.459,0.000,-0.674,,,,,0.0000,0.0000,,,0,,0,,,,
3.9680,2,,-0.458,0.000,-0.672,,,,,0.0000,0.0000,,,0,,0,,,,
3.9701,2,,-0.457,0.000,-0.671,,,,,0.0000,0.0000,,,0,,0,,,,
3.9720,2,,-0.457,0.000,-0.669,,,,,0.0000,0.0000,,,0,,0,,,,
3.9740,2,,-0.456,0.000,-0.668,,,,,0.0000,0.0000,,,0,,0,,,,
3.9761,2,,-0.455,0.000,-0.667,,,,,0.0000,0.0000,,,0,,0,,,,
3.9780,2,,-0.454,0.000,-0.665,,,,,0.0000,0.0000,,,0,,0,,,,
3.9800,2,,-0.453,0.000,-0.664,,,,,0.0000,0.0000,,,0,,0,,,,
3.9821,2,,-0.452,0.000,-0.662,,,,,0.0000,0.0000,,,0,,0,,,,
3.9840,2,,-0.451,0.000,-0.661,,,,,0.0000,0.0000,,,0,,0,,,,
3.9860,2,,-0.450,0.000,-0.660,,,,,0.0000,0.0000,,,0,,0,,,,
3.9881,2,,-0.449,0.000,-0.658,,,,,0.0000,0.0000,,,0,,0,,,,
3.9900,2,,-0.448,0.000,-0.657,,,,,0.0000,0.0000,,,0,,0,,,,
3.9921,2,,-0.447,0.000,-0.655,,,,,0.0000,0.0000,,,0,,0,,,,
3.9940,2,,-0.446,0.000,-0.654,,,,,0.0000,0.0000,,,0,,0,,,,
3.9960,2,,-0.445,0.000,-0.653,,,,,0.0000,0.0000,,,0,,0,,,,
3.9980,2,,-0.444,0.000,-0.651,,,,,0.0000,0.0000,,,0,,0,,,,
4.0000,2,,-0.444,0.000,-0.650,,,,,0.0000,0.0000,,,0,,0,,,,
4.0021,2,,-0.443,0.000,-0.649,,,,,0.0000,0.0000,,,0,,0,,,,
4.0041,2,,-0.442,0.000,-0.647,,,,,0.0000,0.0000,,,0,,0,,,,
4.0060,2,,-0.441,0.000,-0.646,,,,,0.0000,0.0000,,,0,,0,,,,
4.0080,2,,-0.440,0.000,-0.645,,,,,0.0000,0.0000,,,0,,0,,,,
4.0101,2,,-0.439,0.000,-0.643,,,,,0.0000,0.0000,,,0,,0,,,,
4.0121,2,,-0.438,0.000,-0.642,,,,,0.0000,0.0000,,,0,,0,,,,
4.0141,2,,-0.437,0.000,-0.640,,,,,0.0000,0.0000,,,0,,0,,,,
4.0161,2,,-0.436,0.000,-0.639,,,,,0.0000,0.0000,,,0,,0,,,,
4.0181,2,,-0.435,0.000,-0.638,,,,,0.0000,0.0000,,,0,,0,,,,
4.0201,2,,-0.435,0.000,-0.636,,,,,0.0000,0.0000,,,0,,0,,,,
4.0221,2,,-0.434,0.000,-0.635,,,,,0.0000,0.0000,,,0,,0,,,,
4.0240,2,,-0.433,0.000,-0.634,,,,,0.0000,0.0000,,,0,,0,,,,
4.0260,2,,-0.432,0.000,-0.632,,,,,0.0000,0.0000,,,0,,0,,,,
4.0281,2,,-0.431,0.000,-0.631,,,,,0.0000,0.0000,,,0,,0,,,,
4.0300,2,,-0.430,0.000,-0.630,,,,,0.0000,0.0000,,,0,,0,,,,
4.0321,2,,-0.429,0.000,-0.628,,,,,0.0000,0.0000,,,0,,0,,,,
4.0341,2,,-0.428,0.000,-0.627,,,,,0.0000,0.0000,,,0,,0,,,,
4.0360,2,,-0.427,0.000,-0.626,,,,,0.0000,0.0000,,,0,,0,,,,
4.0380,2,,-0.427,0.000,-0.624,,,,,0.0000,0.0000,,,0,,0,,,,
4.0400,2,,-0.426,0.000,-0.623,,,,,0.0000,0.0000,,,0,,0,,,,
4.0421,2,,-0.425,0.000,-0.622,,,,,0.0000,0.0000,,,0,,0,,,,
4.0441,2,,-0.424,0.000,-0.621,,,,,0.0000,0.0000,,,0,,0,,,,
4.0460,2,,-0.423,0.000,-0.619,,,,,0.0000,0.0000,,,0,,0,,,,
4.0481,2,,-0.422,0.000,-0.618,,,,,0.0000,0.0000,,,0,,0,,,,
4.0501,2,,-0.421,0.000,-0.617,,,,,0.0000,0.0000,,,0,,0,,,,
4.0520,2,,-0.420,0.000,-0.615,,,,,0.0000,0.0000,,,0,,0,,,,
4.0541,2,,-0.420,0.000,-0.614,,,,,0.0000,0.0000,,,0,,0,,,,
4.0560,2,,-0.419,0.000,-0.613,,,,,0.0000,0.0000,,,0,,0,,,,
4.0581,2,,-0.418,0.000,-0.611,,,,,0.0000,0.0000,,,0,,0,,,,
4.0601,2,,-0.417,0.000,-0.610,,,,,0.0000,0.0000,,,0,,0,,,,
4.0620,2,,-0.416,0.000,-0.609,,,,,0.0000,0.0000,,,0,,0,,,,
4.0641,2,,-0.415,0.000,-0.608,,,,,0.0000,0.0000,,,0,,0,,,,
4.0661,2,,-0.414,0.000,-0.606,,,,,0.0000,0.0000,,,0,,0,,,,
4.0681,2,,-0.414,0.000,-0.605,,,,,0.0000,0.0000,,,0,,0,,,,
4.0701,2,,-0.413,0.000,-0.604,,,,,0.0000,0.0000,,,0,,0,,,,
4.0720,2,,-0.412,0.000,-0.602,,,,,0.0000,0.0000,,,0,,0,,,,
4.0740,2,,-0.411,0.000,-0.601,,,,,0.0000,0.0000,,,0,,0,,,,
4.0760,2,,-0.410,0.000,-0.600,,,,,0.0000,0.0000,,,0,,0,,,,
4.0781,2,,-0.409,0.000,-0.599,,,,,0.0000,0.0000,,,0,,0,,,,
4.0801,2,,-0.409,0.000,-0.597,,,,,0.0000,0.0000,,,0,,0,,,,
4.0821,2,,-0.408,0.000,-0.596,,,,,0.0000,0.0000,,,0,,0,,,,
4.0841,2,,-0.407,0.000,-0.595,,,,,0.0000,0.0000,,,0,,0,,,,
4.0860,2,,-0.406,0.000,-0.594,,,,,0.0000,0.0000,,,0,,0,,,,
4.0881,2,,-0.405,0.000,-0.592,,,,,0.0000,0.0000,,,0,,0,,,,
4.0900,2,,-0.404,0.000,-0.591,,,,,0.0000,0.0000,,,0,,0,,,,
4.0920,2,,-0.403,0.000,-0.590,,,,,0.0000,0.0000,,,0,,0,,,,
4.0941,2,,-0.403,0.000,-0.589,,,,,0.0000,0.0000,,,0,,0,,,,
4.0961,2,,-0.402,0.000,-0.587,,,,,0.0000,0.0000,,,0,,0,,,,
4.0981,2,,-0.401,0.000,-0.586,,,,,0.0000,0.0000,,,0,,0,,,,
4.1001,2,,-0.400,0.000,-0.585,,,,,0.0000,0.0000,,,0,,0,,,,
4.1021,2,,-0.399,0.000,-0.584,,,,,0.0000,0.0000,,,0,,0,,,,
4.1041,2,,-0.399,0.000,-0.582,,,,,0.0000,0.0000,,,0,,0,,,,
4.1061,2,,-0.398,0.000,-0.581,,,,,0.0000,0.0000,,,0,,0,,,,
4.1080,2,,-0.397,0.000,-0.580,,,,,0.0000,0.0000,,,0,,0,,,,
4.1101,2,,-0.396,0.000,-0.579,,,,,0.0000,0.0000,,,0,,0,,,,
4.1121,2,,-0.395,0.000,-0.578,,,,,0.0000,0.0000,,,0,,0,,,,
4.1140,2,,-0.394,0.000,-0.576,,,,,0.0000,0.0000,,,0,,0,,,,
4.1160,2,,-0.394,0.000,-0.575,,,,,0.0000,0.0000,,,0,,0,,,,
4.1180,2,,-0.393,0.000,-0.574,,,,,0.0000,0.0000,,,0,,0,,,,
4.1201,2,,-0.392,0.000,-0.573,,,,,0.0000,0.0000,,,0,,0,,,,
4.1220,2,,-0.391,0.000,-0.572,,,,,0.0000,0.0000,,,0,,0,,,,
4.1241,2,,-0.390,0.000,-0.570,,,,,0.0000,0.0000,,,0,,0,,,,
4.1260,2,,-0.390,0.000,-0.569,,,,,0.0000,0.0000,,,0,,0,,,,
4.1280,2,,-0.389,0.000,-0.568,,,,,0.0000,0.0000,,,0,,0,,,,
4.1300,2,,-0.388,0.000,-0.567,,,,,0.0000,0.0000,,,0,,0,,,,
4.1320,2,,-0.387,0.000,-0.566,,,,,0.0000,0.0000,,,0,,0,,,,
4.1340,2,,-0.386,0.000,-0.564,,,,,0.0000,0.0000,,,0,,0,,,,
4.1361,2,,-0.386,0.000,-0.563,,,,,0.0000,0.0000,,,0,,0,,,,
4.1381,2,,-0.385,0.000,-0.562,,,,,0.0000,0.0000,,,0,,0,,,,
4.1400,2,,-0.384,0.000,-0.561,,,,,0.0000,0.0000,,,0,,0,,,,
4.1420,2,,-0.383,0.000,-0.560,,,,,0.0000,0.0000,,,0,,0,,,,
4.1442,2,,-0.382,0.000,-0.558,,,,,0.0000,0.0000,,,0,,0,,,,
4.1460,2,,-0.382,0.000,-0.557,,,,,0.0000,0.0000,,,0,,0,,,,
4.1480,2,,-0.381,0.000,-0.556,,,,,0.0000,0.0000,,,0,,0,,,,
4.1500,2,,-0.380,0.000,-0.555,,,,,0.0000,0.0000,,,0,,0,,,,
4.1520,2,,-0.379,0.000,-0.554,,,,,0.0000,0.0000,,,0,,0,,,,
4.1540,2,,-0.378,0.000,-0.553,,,,,0.0000,0.0000,,,0,,0,,,,
4.1561,2,,-0.378,0.000,-0.551,,,,,0.0000,0.0000,,,0,,0,,,,
4.1580,2,,-0.377,0.000,-0.550,,,,,0.0000,0.0000,,,0,,0,,,,
4.1600,2,,-0.376,0.000,-0.549,,,,,0.0000,0.0000,,,0,,0,,,,
4.1620,2,,-0.375,0.000,-0.548,,,,,0.0000,0.0000,,,0,,0,,,,
4.1641,2,,-0.375,0.000,-0.547,,,,,0.0000,0.0000,,,0,,0,,,,
4.1661,2,,-0.374,0.000,-0.546,,,,,0.0000,0.0000,,,0,,0,,,,
4.1680,2,,-0.373,0.000,-0.544,,,,,0.0000,0.0000,,,0,,0,,,,
4.1700,2,,-0.372,0.000,-0.543,,,,,0.0000,0.0000,,,0,,0,,,,
4.1720,2,,-0.371,0.000,-0.542,,,,,0.0000,0.0000,,,0,,0,,,,
4.1740,2,,-0.371,0.000,-0.541,,,,,0.0000,0.0000,,,0,,0,,,,
4.1760,2,,-0.370,0.000,-0.540,,,,,0.0000,0.0000,,,0,,0,,,,
4.1781,2,,-0.369,0.000,-0.539,,,,,0.0000,0.0000,,,0,,0,,,,
4.1800,2,,-0.368,0.000,-0.538,,,,,0.0000,0.0000,,,0,,0,,,,
4.1821,2,,-0.368,0.000,-0.536,,,,,0.0000,0.0000,,,0,,0,,,,
4.1841,2,,-0.367,0.000,-0.535,,,,,0.0000,0.0000,,,0,,0,,,,
